s (1,1) 417
(167,64) (166,64) 333
(167,64) (168,64) 972
(168,64) (167,64) 143
(168,64) (169,64) 359
(169,64) (168,64) 584
(169,64) (170,64) 180
(170,64) (169,64) 15
(170,64) (171,64) 818
(171,64) (170,64) 61
(171,64) (172,64) 260
(172,64) (171,64) 810
(172,64) (173,64) 986
(173,64) (172,64) 950
(173,64) (174,64) 852
(174,64) (173,64) 979
(174,64) (175,64) 378
(175,64) (174,64) 870
(175,64) (176,64) 822
(176,64) (175,64) 957
(176,64) (177,64) 260
(177,64) (176,64) 596
(177,64) (178,64) 915
(178,64) (177,64) 650
(178,64) (179,64) 323
(179,64) (178,64) 977
(179,64) (180,64) 135
(180,64) (179,64) 120
(180,64) (181,64) 965
(181,64) (180,64) 426
(181,64) (182,64) 891
(182,64) (181,64) 357
(182,64) (183,64) 768
(183,64) (182,64) 482
(183,64) (184,64) 789
(184,64) (183,64) 484
(184,64) (185,64) 39
(185,64) (184,64) 415
(185,64) (186,64) 910
(186,64) (185,64) 704
(186,64) (187,64) 40
(187,64) (186,64) 804
(187,64) (188,64) 856
(188,64) (187,64) 437
(188,64) (189,64) 382
(189,64) (188,64) 39
(189,64) (190,64) 865
(190,64) (189,64) 750
(190,64) (191,64) 831
(191,64) (190,64) 353
(191,64) (192,64) 760
(192,64) (191,64) 768
(192,64) (193,64) 609
(193,64) (192,64) 283
(193,64) (194,64) 491
(194,64) (193,64) 470
(194,64) (195,64) 381
(195,64) (194,64) 552
(195,64) (196,64) 971
(196,64) (195,64) 486
(196,64) (197,64) 32
(197,64) (196,64) 741
(197,64) (198,64) 692
(198,64) (197,64) 561
(198,64) (199,64) 210
(199,64) (198,64) 380
(199,64) (200,64) 917
(200,64) (199,64) 975
(200,64) (201,64) 989
(201,64) (200,64) 144
(201,64) (202,64) 224
(202,64) (201,64) 912
(202,64) (203,64) 796
(203,64) (202,64) 851
(203,64) (204,64) 927
(204,64) (203,64) 936
(204,64) (205,64) 469
(205,64) (204,64) 723
(205,64) (206,64) 340
(206,64) (205,64) 938
(206,64) (207,64) 293
(207,64) (206,64) 292
(207,64) (208,64) 578
(208,64) (207,64) 981
(208,64) (209,64) 774
(209,64) (208,64) 279
(209,64) (210,64) 461
(210,64) (209,64) 604
(210,64) (211,64) 743
(211,64) (210,64) 247
(211,64) (212,64) 931
(212,64) (211,64) 310
(212,64) (213,64) 744
(213,64) (212,64) 468
(213,64) (214,64) 774
(214,64) (213,64) 262
(214,64) (215,64) 969
(215,64) (214,64) 561
(215,64) (216,64) 639
(216,64) (215,64) 814
(216,64) (217,64) 278
(217,64) (216,64) 799
(217,64) (218,64) 56
(218,64) (217,64) 364
(218,64) (219,64) 537
(219,64) (218,64) 493
(219,64) (220,64) 821
(220,64) (219,64) 663
(220,64) (221,64) 868
(221,64) (220,64) 607
(221,64) (222,64) 360
(222,64) (221,64) 450
(222,64) (223,64) 201
(223,64) (222,64) 147
(223,64) (224,64) 472
(224,64) (223,64) 310
(224,64) (225,64) 24
(225,64) (224,64) 523
(225,64) (226,64) 758
(226,64) (225,64) 191
(226,64) (227,64) 988
(227,64) (226,64) 756
(227,64) (228,64) 404
(228,64) (227,64) 29
(228,64) (229,64) 682
(229,64) (228,64) 53
(229,64) (230,64) 226
(230,64) (229,64) 42
(230,64) (231,64) 735
(231,64) (230,64) 491
(231,64) (232,64) 574
(232,64) (231,64) 315
(232,64) (233,64) 717
(233,64) (232,64) 81
(233,64) (234,64) 831
(234,64) (233,64) 376
(234,64) (235,64) 522
(235,64) (234,64) 909
(235,64) (236,64) 831
(236,64) (235,64) 757
(236,64) (237,64) 990
(237,64) (236,64) 526
(237,64) (238,64) 746
(238,64) (237,64) 267
(238,64) (239,64) 670
(239,64) (238,64) 377
(239,64) (240,64) 327
(240,64) (239,64) 713
(240,64) (241,64) 178
(241,64) (240,64) 611
(241,64) (242,64) 874
(242,64) (241,64) 171
(242,64) (243,64) 127
(243,64) (242,64) 257
(243,64) (244,64) 307
(244,64) (243,64) 389
(244,64) (245,64) 345
(245,64) (244,64) 403
(245,64) (246,64) 127
(246,64) (245,64) 761
(246,64) (247,64) 873
(247,64) (246,64) 431
(247,64) (248,64) 864
(248,64) (247,64) 500
(248,64) (249,64) 383
(249,64) (248,64) 705
(249,64) (250,64) 564
(250,64) (249,64) 894
(1,65) (2,65) 21
(2,65) (1,65) 248
(2,65) (3,65) 359
(3,65) (2,65) 832
(3,65) (4,65) 223
(4,65) (3,65) 548
(4,65) (5,65) 390
(5,65) (4,65) 960
(5,65) (6,65) 466
(6,65) (5,65) 892
(6,65) (7,65) 729
(7,65) (6,65) 432
(7,65) (8,65) 744
(8,65) (7,65) 972
(8,65) (9,65) 740
(9,65) (8,65) 829
(9,65) (10,65) 941
(10,65) (9,65) 635
(10,65) (11,65) 123
(11,65) (10,65) 27
(11,65) (12,65) 314
(12,65) (11,65) 986
(12,65) (13,65) 719
(13,65) (12,65) 838
(13,65) (14,65) 515
(14,65) (13,65) 872
(14,65) (15,65) 113
(15,65) (14,65) 691
(15,65) (16,65) 759
(16,65) (15,65) 755
(16,65) (17,65) 97
(17,65) (16,65) 469
(17,65) (18,65) 652
(18,65) (17,65) 858
(18,65) (19,65) 763
(19,65) (18,65) 907
(19,65) (20,65) 924
(20,65) (19,65) 973
(20,65) (21,65) 159
(21,65) (20,65) 950
(21,65) (22,65) 968
(22,65) (21,65) 878
(22,65) (23,65) 420
(23,65) (22,65) 737
(23,65) (24,65) 351
(24,65) (23,65) 144
(24,65) (25,65) 217
(25,65) (24,65) 105
(25,65) (26,65) 963
(26,65) (25,65) 125
(26,65) (27,65) 248
(27,65) (26,65) 796
(27,65) (28,65) 152
(28,65) (27,65) 135
(28,65) (29,65) 782
(29,65) (28,65) 406
(29,65) (30,65) 698
(30,65) (29,65) 444
(30,65) (31,65) 859
(31,65) (30,65) 974
(31,65) (32,65) 794
(32,65) (31,65) 108
(32,65) (33,65) 579
(33,65) (32,65) 895
(33,65) (34,65) 644
(34,65) (33,65) 790
(34,65) (35,65) 830
(35,65) (34,65) 106
(35,65) (36,65) 232
(36,65) (35,65) 990
(36,65) (37,65) 586
(37,65) (36,65) 545
(37,65) (38,65) 403
(38,65) (37,65) 476
(38,65) (39,65) 475
(39,65) (38,65) 238
(39,65) (40,65) 242
(40,65) (39,65) 638
(40,65) (41,65) 773
(41,65) (40,65) 810
(41,65) (42,65) 931
(42,65) (41,65) 429
(42,65) (43,65) 814
(43,65) (42,65) 354
(43,65) (44,65) 783
(44,65) (43,65) 380
(44,65) (45,65) 938
(45,65) (44,65) 172
(45,65) (46,65) 952
(46,65) (45,65) 285
(46,65) (47,65) 459
(47,65) (46,65) 239
(47,65) (48,65) 355
(48,65) (47,65) 823
(48,65) (49,65) 869
(49,65) (48,65) 624
(49,65) (50,65) 473
(50,65) (49,65) 50
(50,65) (51,65) 412
(51,65) (50,65) 601
(51,65) (52,65) 104
(52,65) (51,65) 498
(52,65) (53,65) 195
(53,65) (52,65) 900
(53,65) (54,65) 321
(54,65) (53,65) 241
(54,65) (55,65) 218
(55,65) (54,65) 437
(55,65) (56,65) 494
(56,65) (55,65) 535
(56,65) (57,65) 827
(57,65) (56,65) 909
(57,65) (58,65) 602
(58,65) (57,65) 901
(58,65) (59,65) 1
(59,65) (58,65) 739
(59,65) (60,65) 388
(60,65) (59,65) 352
(60,65) (61,65) 373
(61,65) (60,65) 157
(61,65) (62,65) 881
(62,65) (61,65) 464
(62,65) (63,65) 662
(63,65) (62,65) 444
(63,65) (64,65) 654
(64,65) (63,65) 424
(64,65) (65,65) 44
(65,65) (64,65) 557
(65,65) (66,65) 119
(66,65) (65,65) 1000
(66,65) (67,65) 626
(67,65) (66,65) 500
(67,65) (68,65) 55
(68,65) (67,65) 237
(68,65) (69,65) 430
(69,65) (68,65) 171
(69,65) (70,65) 900
(70,65) (69,65) 691
(70,65) (71,65) 277
(71,65) (70,65) 369
(71,65) (72,65) 758
(72,65) (71,65) 497
(72,65) (73,65) 416
(73,65) (72,65) 517
(73,65) (74,65) 140
(74,65) (73,65) 690
(74,65) (75,65) 645
(75,65) (74,65) 25
(75,65) (76,65) 994
(76,65) (75,65) 52
(76,65) (77,65) 212
(77,65) (76,65) 492
(77,65) (78,65) 83
(78,65) (77,65) 401
(78,65) (79,65) 423
(79,65) (78,65) 880
(79,65) (80,65) 128
(80,65) (79,65) 611
(80,65) (81,65) 484
(81,65) (80,65) 58
(81,65) (82,65) 114
(82,65) (81,65) 277
(82,65) (83,65) 682
(83,65) (82,65) 503
(83,65) (84,65) 881
(84,65) (83,65) 380
(84,65) (85,65) 222
(85,65) (84,65) 235
(85,65) (86,65) 281
(86,65) (85,65) 340
(86,65) (87,65) 609
(87,65) (86,65) 605
(87,65) (88,65) 782
(88,65) (87,65) 287
(88,65) (89,65) 151
(89,65) (88,65) 743
(89,65) (90,65) 45
(90,65) (89,65) 528
(90,65) (91,65) 391
(91,65) (90,65) 82
(91,65) (92,65) 534
(92,65) (91,65) 406
(92,65) (93,65) 898
(93,65) (92,65) 390
(93,65) (94,65) 865
(94,65) (93,65) 684
(94,65) (95,65) 122
(95,65) (94,65) 286
(95,65) (96,65) 228
(96,65) (95,65) 989
(96,65) (97,65) 536
(97,65) (96,65) 834
(97,65) (98,65) 854
(98,65) (97,65) 620
(98,65) (99,65) 642
(99,65) (98,65) 798
(99,65) (100,65) 923
(100,65) (99,65) 722
(100,65) (101,65) 47
(101,65) (100,65) 248
(101,65) (102,65) 493
(102,65) (101,65) 177
(102,65) (103,65) 128
(103,65) (102,65) 471
(103,65) (104,65) 291
(104,65) (103,65) 101
(104,65) (105,65) 925
(105,65) (104,65) 711
(105,65) (106,65) 368
(106,65) (105,65) 594
(106,65) (107,65) 561
(107,65) (106,65) 8
(107,65) (108,65) 539
(108,65) (107,65) 129
(108,65) (109,65) 924
(109,65) (108,65) 582
(109,65) (110,65) 719
(110,65) (109,65) 948
(110,65) (111,65) 483
(111,65) (110,65) 404
(111,65) (112,65) 782
(112,65) (111,65) 281
(112,65) (113,65) 637
(113,65) (112,65) 802
(113,65) (114,65) 535
(114,65) (113,65) 987
(114,65) (115,65) 148
(115,65) (114,65) 261
(115,65) (116,65) 232
(116,65) (115,65) 99
(116,65) (117,65) 791
(117,65) (116,65) 181
(117,65) (118,65) 394
(118,65) (117,65) 222
(118,65) (119,65) 496
(119,65) (118,65) 258
(119,65) (120,65) 400
(120,65) (119,65) 592
(120,65) (121,65) 910
(121,65) (120,65) 424
(121,65) (122,65) 283
(122,65) (121,65) 854
(122,65) (123,65) 857
(123,65) (122,65) 961
(123,65) (124,65) 6
(124,65) (123,65) 865
(124,65) (125,65) 38
(125,65) (124,65) 817
(125,65) (126,65) 16
(126,65) (125,65) 982
(126,65) (127,65) 374
(127,65) (126,65) 885
(127,65) (128,65) 395
(128,65) (127,65) 267
(128,65) (129,65) 303
(129,65) (128,65) 221
(129,65) (130,65) 576
(130,65) (129,65) 396
(130,65) (131,65) 142
(131,65) (130,65) 304
(131,65) (132,65) 469
(132,65) (131,65) 699
(132,65) (133,65) 279
(133,65) (132,65) 679
(133,65) (134,65) 517
(134,65) (133,65) 574
(134,65) (135,65) 916
(135,65) (134,65) 66
(135,65) (136,65) 802
(136,65) (135,65) 818
(136,65) (137,65) 582
(137,65) (136,65) 166
(137,65) (138,65) 361
(138,65) (137,65) 462
(138,65) (139,65) 546
(139,65) (138,65) 832
(139,65) (140,65) 305
(140,65) (139,65) 410
(140,65) (141,65) 219
(141,65) (140,65) 643
(141,65) (142,65) 218
(142,65) (141,65) 766
(142,65) (143,65) 16
(143,65) (142,65) 181
(143,65) (144,65) 935
(144,65) (143,65) 263
(144,65) (145,65) 761
(145,65) (144,65) 295
(145,65) (146,65) 263
(146,65) (145,65) 708
(146,65) (147,65) 500
(147,65) (146,65) 492
(147,65) (148,65) 997
(148,65) (147,65) 191
(148,65) (149,65) 686
(149,65) (148,65) 169
(149,65) (150,65) 570
(150,65) (149,65) 903
(150,65) (151,65) 144
(151,65) (150,65) 122
(151,65) (152,65) 372
(152,65) (151,65) 602
(152,65) (153,65) 704
(153,65) (152,65) 390
(153,65) (154,65) 317
(154,65) (153,65) 423
(154,65) (155,65) 296
(155,65) (154,65) 496
(155,65) (156,65) 803
(156,65) (155,65) 681
(156,65) (157,65) 952
(157,65) (156,65) 375
(157,65) (158,65) 767
(158,65) (157,65) 976
(158,65) (159,65) 531
(159,65) (158,65) 495
(159,65) (160,65) 652
(160,65) (159,65) 210
(160,65) (161,65) 624
(161,65) (160,65) 510
(161,65) (162,65) 758
(162,65) (161,65) 487
(162,65) (163,65) 296
(163,65) (162,65) 931
(163,65) (164,65) 709
(164,65) (163,65) 914
(164,65) (165,65) 302
(165,65) (164,65) 368
(165,65) (166,65) 300
(166,65) (165,65) 771
(166,65) (167,65) 400
(167,65) (166,65) 840
(167,65) (168,65) 490
(168,65) (167,65) 209
(168,65) (169,65) 449
(169,65) (168,65) 675
(169,65) (170,65) 637
(170,65) (169,65) 653
(170,65) (171,65) 96
(171,65) (170,65) 567
(171,65) (172,65) 517
(172,65) (171,65) 289
(172,65) (173,65) 264
(173,65) (172,65) 577
(173,65) (174,65) 92
(174,65) (173,65) 16
(174,65) (175,65) 149
(175,65) (174,65) 769
(175,65) (176,65) 40
(176,65) (175,65) 303
(176,65) (177,65) 848
(177,65) (176,65) 483
(177,65) (178,65) 155
(178,65) (177,65) 89
(178,65) (179,65) 759
(179,65) (178,65) 842
(179,65) (180,65) 864
(180,65) (179,65) 720
(180,65) (181,65) 476
(181,65) (180,65) 207
(181,65) (182,65) 617
(182,65) (181,65) 591
(182,65) (183,65) 896
(183,65) (182,65) 519
(183,65) (184,65) 9
(184,65) (183,65) 445
(184,65) (185,65) 940
(185,65) (184,65) 698
(185,65) (186,65) 971
(186,65) (185,65) 11
(186,65) (187,65) 164
(187,65) (186,65) 880
(187,65) (188,65) 662
(188,65) (187,65) 159
(188,65) (189,65) 65
(189,65) (188,65) 262
(189,65) (190,65) 477
(190,65) (189,65) 737
(190,65) (191,65) 985
(191,65) (190,65) 966
(191,65) (192,65) 375
(192,65) (191,65) 642
(192,65) (193,65) 676
(193,65) (192,65) 397
(193,65) (194,65) 192
(194,65) (193,65) 781
(194,65) (195,65) 678
(195,65) (194,65) 309
(195,65) (196,65) 546
(196,65) (195,65) 286
(196,65) (197,65) 868
(197,65) (196,65) 747
(197,65) (198,65) 252
(198,65) (197,65) 934
(198,65) (199,65) 861
(199,65) (198,65) 451
(199,65) (200,65) 412
(200,65) (199,65) 905
(200,65) (201,65) 118
(201,65) (200,65) 567
(201,65) (202,65) 52
(202,65) (201,65) 558
(202,65) (203,65) 10
(203,65) (202,65) 967
(203,65) (204,65) 111
(204,65) (203,65) 285
(204,65) (205,65) 485
(205,65) (204,65) 898
(205,65) (206,65) 911
(206,65) (205,65) 56
(206,65) (207,65) 699
(207,65) (206,65) 802
(207,65) (208,65) 940
(208,65) (207,65) 424
(208,65) (209,65) 817
(209,65) (208,65) 694
(209,65) (210,65) 658
(210,65) (209,65) 904
(210,65) (211,65) 663
(211,65) (210,65) 449
(211,65) (212,65) 728
(212,65) (211,65) 718
(212,65) (213,65) 33
(213,65) (212,65) 159
(213,65) (214,65) 904
(214,65) (213,65) 62
(214,65) (215,65) 641
(215,65) (214,65) 488
(215,65) (216,65) 976
(216,65) (215,65) 561
(216,65) (217,65) 379
(217,65) (216,65) 405
(217,65) (218,65) 324
(218,65) (217,65) 130
(218,65) (219,65) 605
(219,65) (218,65) 23
(219,65) (220,65) 934
(220,65) (219,65) 649
(220,65) (221,65) 632
(221,65) (220,65) 656
(221,65) (222,65) 396
(222,65) (221,65) 481
(222,65) (223,65) 567
(223,65) (222,65) 73
(223,65) (224,65) 643
(224,65) (223,65) 92
(224,65) (225,65) 67
(225,65) (224,65) 354
(225,65) (226,65) 53
(226,65) (225,65) 894
(226,65) (227,65) 520
(227,65) (226,65) 168
(227,65) (228,65) 765
(228,65) (227,65) 342
(228,65) (229,65) 808
(229,65) (228,65) 160
(229,65) (230,65) 227
(230,65) (229,65) 49
(230,65) (231,65) 546
(231,65) (230,65) 826
(231,65) (232,65) 232
(232,65) (231,65) 697
(232,65) (233,65) 591
(233,65) (232,65) 713
(233,65) (234,65) 567
(234,65) (233,65) 619
(234,65) (235,65) 689
(235,65) (234,65) 862
(235,65) (236,65) 838
(236,65) (235,65) 679
(236,65) (237,65) 647
(237,65) (236,65) 188
(237,65) (238,65) 184
(238,65) (237,65) 184
(238,65) (239,65) 73
(239,65) (238,65) 71
(239,65) (240,65) 665
(240,65) (239,65) 386
(240,65) (241,65) 461
(241,65) (240,65) 502
(241,65) (242,65) 101
(242,65) (241,65) 515
(242,65) (243,65) 652
(243,65) (242,65) 879
(243,65) (244,65) 149
(244,65) (243,65) 426
(244,65) (245,65) 373
(245,65) (244,65) 289
(245,65) (246,65) 119
(246,65) (245,65) 652
(246,65) (247,65) 707
(247,65) (246,65) 85
(247,65) (248,65) 265
(248,65) (247,65) 710
(248,65) (249,65) 181
(249,65) (248,65) 678
(249,65) (250,65) 817
(250,65) (249,65) 853
(1,66) (2,66) 970
(2,66) (1,66) 7
(2,66) (3,66) 156
(3,66) (2,66) 697
(3,66) (4,66) 462
(4,66) (3,66) 628
(4,66) (5,66) 585
(5,66) (4,66) 112
(5,66) (6,66) 382
(6,66) (5,66) 712
(6,66) (7,66) 441
(7,66) (6,66) 998
(7,66) (8,66) 172
(8,66) (7,66) 765
(8,66) (9,66) 358
(9,66) (8,66) 842
(9,66) (10,66) 391
(10,66) (9,66) 267
(10,66) (11,66) 229
(11,66) (10,66) 380
(11,66) (12,66) 339
(12,66) (11,66) 567
(12,66) (13,66) 385
(13,66) (12,66) 659
(13,66) (14,66) 144
(14,66) (13,66) 901
(14,66) (15,66) 126
(15,66) (14,66) 947
(15,66) (16,66) 954
(16,66) (15,66) 96
(16,66) (17,66) 814
(17,66) (16,66) 899
(17,66) (18,66) 100
(18,66) (17,66) 478
(18,66) (19,66) 635
(19,66) (18,66) 629
(19,66) (20,66) 273
(20,66) (19,66) 833
(20,66) (21,66) 634
(21,66) (20,66) 630
(21,66) (22,66) 569
(22,66) (21,66) 584
(22,66) (23,66) 624
(23,66) (22,66) 533
(23,66) (24,66) 932
(24,66) (23,66) 84
(24,66) (25,66) 780
(25,66) (24,66) 753
(25,66) (26,66) 718
(26,66) (25,66) 710
(26,66) (27,66) 592
(27,66) (26,66) 258
(27,66) (28,66) 591
(28,66) (27,66) 70
(28,66) (29,66) 941
(29,66) (28,66) 218
(29,66) (30,66) 149
(30,66) (29,66) 630
(30,66) (31,66) 675
(31,66) (30,66) 725
(31,66) (32,66) 625
(32,66) (31,66) 117
(32,66) (33,66) 154
(33,66) (32,66) 491
(33,66) (34,66) 419
(34,66) (33,66) 959
(34,66) (35,66) 400
(35,66) (34,66) 502
(35,66) (36,66) 603
(36,66) (35,66) 33
(36,66) (37,66) 231
(37,66) (36,66) 974
(37,66) (38,66) 437
(38,66) (37,66) 467
(38,66) (39,66) 897
(39,66) (38,66) 370
(39,66) (40,66) 200
(40,66) (39,66) 975
(40,66) (41,66) 35
(41,66) (40,66) 978
(41,66) (42,66) 379
(42,66) (41,66) 597
(42,66) (43,66) 235
(43,66) (42,66) 424
(43,66) (44,66) 500
(44,66) (43,66) 753
(44,66) (45,66) 440
(45,66) (44,66) 228
(45,66) (46,66) 463
(46,66) (45,66) 100
(46,66) (47,66) 245
(47,66) (46,66) 902
(47,66) (48,66) 735
(48,66) (47,66) 182
(48,66) (49,66) 801
(49,66) (48,66) 518
(49,66) (50,66) 900
(50,66) (49,66) 766
(50,66) (51,66) 790
(51,66) (50,66) 336
(51,66) (52,66) 249
(52,66) (51,66) 656
(52,66) (53,66) 659
(53,66) (52,66) 884
(53,66) (54,66) 744
(54,66) (53,66) 477
(54,66) (55,66) 360
(55,66) (54,66) 425
(55,66) (56,66) 269
(56,66) (55,66) 721
(56,66) (57,66) 366
(57,66) (56,66) 906
(57,66) (58,66) 276
(58,66) (57,66) 997
(58,66) (59,66) 113
(59,66) (58,66) 168
(59,66) (60,66) 472
(60,66) (59,66) 140
(60,66) (61,66) 740
(61,66) (60,66) 894
(61,66) (62,66) 824
(62,66) (61,66) 291
(62,66) (63,66) 671
(63,66) (62,66) 284
(63,66) (64,66) 336
(64,66) (63,66) 338
(64,66) (65,66) 526
(65,66) (64,66) 539
(65,66) (66,66) 378
(66,66) (65,66) 735
(66,66) (67,66) 481
(67,66) (66,66) 296
(67,66) (68,66) 591
(68,66) (67,66) 201
(68,66) (69,66) 923
(69,66) (68,66) 276
(69,66) (70,66) 358
(70,66) (69,66) 274
(70,66) (71,66) 306
(71,66) (70,66) 575
(71,66) (72,66) 350
(72,66) (71,66) 246
(72,66) (73,66) 963
(73,66) (72,66) 540
(73,66) (74,66) 836
(74,66) (73,66) 736
(74,66) (75,66) 295
(75,66) (74,66) 856
(75,66) (76,66) 580
(76,66) (75,66) 500
(76,66) (77,66) 685
(77,66) (76,66) 172
(77,66) (78,66) 670
(78,66) (77,66) 839
(78,66) (79,66) 853
(79,66) (78,66) 874
(79,66) (80,66) 703
(80,66) (79,66) 602
(80,66) (81,66) 951
(81,66) (80,66) 757
(81,66) (82,66) 225
(82,66) (81,66) 134
(82,66) (83,66) 486
(83,66) (82,66) 577
(83,66) (84,66) 8
(84,66) (83,66) 417
(84,66) (85,66) 484
(85,66) (84,66) 161
(85,66) (86,66) 65
(86,66) (85,66) 246
(86,66) (87,66) 674
(87,66) (86,66) 567
(87,66) (88,66) 657
(88,66) (87,66) 803
(88,66) (89,66) 876
(89,66) (88,66) 22
(89,66) (90,66) 895
(90,66) (89,66) 676
(90,66) (91,66) 608
(91,66) (90,66) 195
(91,66) (92,66) 63
(92,66) (91,66) 997
(92,66) (93,66) 361
(93,66) (92,66) 826
(93,66) (94,66) 852
(94,66) (93,66) 44
(94,66) (95,66) 36
(95,66) (94,66) 957
(95,66) (96,66) 769
(96,66) (95,66) 5
(96,66) (97,66) 398
(97,66) (96,66) 775
(97,66) (98,66) 253
(98,66) (97,66) 863
(98,66) (99,66) 376
(99,66) (98,66) 687
(99,66) (100,66) 905
(100,66) (99,66) 348
(100,66) (101,66) 144
(101,66) (100,66) 720
(101,66) (102,66) 486
(102,66) (101,66) 758
(102,66) (103,66) 253
(103,66) (102,66) 61
(103,66) (104,66) 56
(104,66) (103,66) 284
(104,66) (105,66) 983
(105,66) (104,66) 306
(105,66) (106,66) 89
(106,66) (105,66) 332
(106,66) (107,66) 312
(107,66) (106,66) 613
(107,66) (108,66) 731
(108,66) (107,66) 978
(108,66) (109,66) 371
(109,66) (108,66) 931
(109,66) (110,66) 150
(110,66) (109,66) 239
(110,66) (111,66) 263
(111,66) (110,66) 384
(111,66) (112,66) 42
(112,66) (111,66) 517
(112,66) (113,66) 576
(113,66) (112,66) 662
(113,66) (114,66) 634
(114,66) (113,66) 254
(114,66) (115,66) 499
(115,66) (114,66) 94
(115,66) (116,66) 21
(116,66) (115,66) 92
(116,66) (117,66) 636
(117,66) (116,66) 437
(117,66) (118,66) 578
(118,66) (117,66) 132
(118,66) (119,66) 262
(119,66) (118,66) 45
(119,66) (120,66) 479
(120,66) (119,66) 220
(120,66) (121,66) 254
(121,66) (120,66) 829
(121,66) (122,66) 230
(122,66) (121,66) 507
(122,66) (123,66) 84
(123,66) (122,66) 299
(123,66) (124,66) 53
(124,66) (123,66) 536
(124,66) (125,66) 358
(125,66) (124,66) 565
(125,66) (126,66) 160
(126,66) (125,66) 546
(126,66) (127,66) 203
(127,66) (126,66) 391
(127,66) (128,66) 725
(128,66) (127,66) 758
(128,66) (129,66) 201
(129,66) (128,66) 190
(129,66) (130,66) 716
(130,66) (129,66) 751
(130,66) (131,66) 604
(131,66) (130,66) 99
(131,66) (132,66) 393
(132,66) (131,66) 792
(132,66) (133,66) 484
(133,66) (132,66) 756
(133,66) (134,66) 424
(134,66) (133,66) 181
(134,66) (135,66) 809
(135,66) (134,66) 324
(135,66) (136,66) 259
(136,66) (135,66) 776
(136,66) (137,66) 238
(137,66) (136,66) 315
(137,66) (138,66) 363
(138,66) (137,66) 575
(138,66) (139,66) 79
(139,66) (138,66) 936
(139,66) (140,66) 864
(140,66) (139,66) 146
(140,66) (141,66) 904
(141,66) (140,66) 530
(141,66) (142,66) 623
(142,66) (141,66) 690
(142,66) (143,66) 499
(143,66) (142,66) 214
(143,66) (144,66) 791
(144,66) (143,66) 365
(144,66) (145,66) 206
(145,66) (144,66) 683
(145,66) (146,66) 432
(146,66) (145,66) 78
(146,66) (147,66) 567
(147,66) (146,66) 313
(147,66) (148,66) 505
(148,66) (147,66) 434
(148,66) (149,66) 28
(149,66) (148,66) 616
(149,66) (150,66) 140
(150,66) (149,66) 933
(150,66) (151,66) 899
(151,66) (150,66) 901
(151,66) (152,66) 752
(152,66) (151,66) 651
(152,66) (153,66) 163
(153,66) (152,66) 751
(153,66) (154,66) 338
(154,66) (153,66) 58
(154,66) (155,66) 790
(155,66) (154,66) 976
(155,66) (156,66) 170
(156,66) (155,66) 748
(156,66) (157,66) 659
(157,66) (156,66) 271
(157,66) (158,66) 477
(158,66) (157,66) 155
(158,66) (159,66) 140
(159,66) (158,66) 586
(159,66) (160,66) 252
(160,66) (159,66) 13
(160,66) (161,66) 593
(161,66) (160,66) 856
(161,66) (162,66) 896
(162,66) (161,66) 160
(162,66) (163,66) 174
(163,66) (162,66) 292
(163,66) (164,66) 664
(164,66) (163,66) 198
(164,66) (165,66) 488
(165,66) (164,66) 974
(165,66) (166,66) 658
(166,66) (165,66) 553
(166,66) (167,66) 72
(167,66) (166,66) 268
(167,66) (168,66) 242
(168,66) (167,66) 330
(168,66) (169,66) 121
(169,66) (168,66) 454
(169,66) (170,66) 369
(170,66) (169,66) 810
(170,66) (171,66) 796
(171,66) (170,66) 735
(171,66) (172,66) 796
(172,66) (171,66) 500
(172,66) (173,66) 805
(173,66) (172,66) 527
(173,66) (174,66) 416
(174,66) (173,66) 210
(174,66) (175,66) 705
(175,66) (174,66) 382
(175,66) (176,66) 679
(176,66) (175,66) 755
(176,66) (177,66) 470
(177,66) (176,66) 98
(177,66) (178,66) 842
(178,66) (177,66) 7
(178,66) (179,66) 256
(179,66) (178,66) 849
(179,66) (180,66) 628
(180,66) (179,66) 721
(180,66) (181,66) 20
(181,66) (180,66) 978
(181,66) (182,66) 622
(182,66) (181,66) 163
(182,66) (183,66) 666
(183,66) (182,66) 294
(183,66) (184,66) 300
(184,66) (183,66) 16
(184,66) (185,66) 636
(185,66) (184,66) 412
(185,66) (186,66) 27
(186,66) (185,66) 362
(186,66) (187,66) 605
(187,66) (186,66) 434
(187,66) (188,66) 85
(188,66) (187,66) 203
(188,66) (189,66) 504
(189,66) (188,66) 176
(189,66) (190,66) 699
(190,66) (189,66) 337
(190,66) (191,66) 390
(191,66) (190,66) 206
(191,66) (192,66) 277
(192,66) (191,66) 659
(192,66) (193,66) 83
(193,66) (192,66) 333
(193,66) (194,66) 241
(194,66) (193,66) 528
(194,66) (195,66) 734
(195,66) (194,66) 683
(195,66) (196,66) 926
(196,66) (195,66) 615
(196,66) (197,66) 515
(197,66) (196,66) 240
(197,66) (198,66) 868
(198,66) (197,66) 48
(198,66) (199,66) 239
(199,66) (198,66) 478
(199,66) (200,66) 315
(200,66) (199,66) 490
(200,66) (201,66) 144
(201,66) (200,66) 957
(201,66) (202,66) 292
(202,66) (201,66) 942
(202,66) (203,66) 334
(203,66) (202,66) 468
(203,66) (204,66) 23
(204,66) (203,66) 120
(204,66) (205,66) 625
(205,66) (204,66) 52
(205,66) (206,66) 522
(206,66) (205,66) 125
(206,66) (207,66) 984
