s (1,1) 241
(178,23) (179,23) 754
(179,23) (178,23) 902
(179,23) (180,23) 458
(180,23) (179,23) 440
(180,23) (181,23) 244
(181,23) (180,23) 52
(181,23) (182,23) 514
(182,23) (181,23) 897
(182,23) (183,23) 841
(183,23) (182,23) 495
(183,23) (184,23) 476
(184,23) (183,23) 575
(184,23) (185,23) 208
(185,23) (184,23) 275
(185,23) (186,23) 2
(186,23) (185,23) 438
(186,23) (187,23) 936
(187,23) (186,23) 98
(187,23) (188,23) 280
(188,23) (187,23) 986
(188,23) (189,23) 103
(189,23) (188,23) 134
(189,23) (190,23) 411
(190,23) (189,23) 272
(190,23) (191,23) 751
(191,23) (190,23) 691
(191,23) (192,23) 636
(192,23) (191,23) 280
(192,23) (193,23) 878
(193,23) (192,23) 241
(193,23) (194,23) 360
(194,23) (193,23) 238
(194,23) (195,23) 128
(195,23) (194,23) 175
(195,23) (196,23) 229
(196,23) (195,23) 96
(196,23) (197,23) 675
(197,23) (196,23) 682
(197,23) (198,23) 123
(198,23) (197,23) 250
(198,23) (199,23) 831
(199,23) (198,23) 822
(199,23) (200,23) 108
(200,23) (199,23) 309
(200,23) (201,23) 592
(201,23) (200,23) 596
(201,23) (202,23) 345
(202,23) (201,23) 606
(202,23) (203,23) 281
(203,23) (202,23) 193
(203,23) (204,23) 867
(204,23) (203,23) 794
(204,23) (205,23) 519
(205,23) (204,23) 567
(205,23) (206,23) 331
(206,23) (205,23) 503
(206,23) (207,23) 847
(207,23) (206,23) 732
(207,23) (208,23) 119
(208,23) (207,23) 174
(208,23) (209,23) 269
(209,23) (208,23) 768
(209,23) (210,23) 545
(210,23) (209,23) 149
(210,23) (211,23) 514
(211,23) (210,23) 165
(211,23) (212,23) 277
(212,23) (211,23) 329
(212,23) (213,23) 9
(213,23) (212,23) 583
(213,23) (214,23) 646
(214,23) (213,23) 328
(214,23) (215,23) 238
(215,23) (214,23) 834
(215,23) (216,23) 318
(216,23) (215,23) 420
(216,23) (217,23) 539
(217,23) (216,23) 763
(217,23) (218,23) 793
(218,23) (217,23) 172
(218,23) (219,23) 537
(219,23) (218,23) 599
(219,23) (220,23) 452
(220,23) (219,23) 285
(220,23) (221,23) 903
(221,23) (220,23) 367
(221,23) (222,23) 32
(222,23) (221,23) 941
(222,23) (223,23) 402
(223,23) (222,23) 5
(223,23) (224,23) 85
(224,23) (223,23) 560
(224,23) (225,23) 697
(225,23) (224,23) 320
(225,23) (226,23) 388
(226,23) (225,23) 867
(226,23) (227,23) 876
(227,23) (226,23) 51
(227,23) (228,23) 245
(228,23) (227,23) 462
(228,23) (229,23) 225
(229,23) (228,23) 909
(229,23) (230,23) 153
(230,23) (229,23) 839
(230,23) (231,23) 434
(231,23) (230,23) 409
(231,23) (232,23) 549
(232,23) (231,23) 753
(232,23) (233,23) 974
(233,23) (232,23) 205
(233,23) (234,23) 756
(234,23) (233,23) 492
(234,23) (235,23) 330
(235,23) (234,23) 663
(235,23) (236,23) 656
(236,23) (235,23) 805
(236,23) (237,23) 644
(237,23) (236,23) 260
(237,23) (238,23) 733
(238,23) (237,23) 654
(238,23) (239,23) 108
(239,23) (238,23) 826
(239,23) (240,23) 642
(240,23) (239,23) 953
(240,23) (241,23) 80
(241,23) (240,23) 45
(241,23) (242,23) 77
(242,23) (241,23) 366
(242,23) (243,23) 298
(243,23) (242,23) 263
(243,23) (244,23) 313
(244,23) (243,23) 523
(244,23) (245,23) 600
(245,23) (244,23) 640
(245,23) (246,23) 366
(246,23) (245,23) 859
(246,23) (247,23) 295
(247,23) (246,23) 198
(247,23) (248,23) 766
(248,23) (247,23) 847
(248,23) (249,23) 445
(249,23) (248,23) 397
(249,23) (250,23) 55
(250,23) (249,23) 17
(1,24) (2,24) 474
(2,24) (1,24) 135
(2,24) (3,24) 738
(3,24) (2,24) 464
(3,24) (4,24) 674
(4,24) (3,24) 287
(4,24) (5,24) 191
(5,24) (4,24) 22
(5,24) (6,24) 194
(6,24) (5,24) 560
(6,24) (7,24) 555
(7,24) (6,24) 37
(7,24) (8,24) 596
(8,24) (7,24) 354
(8,24) (9,24) 991
(9,24) (8,24) 135
(9,24) (10,24) 952
(10,24) (9,24) 620
(10,24) (11,24) 958
(11,24) (10,24) 773
(11,24) (12,24) 113
(12,24) (11,24) 525
(12,24) (13,24) 507
(13,24) (12,24) 231
(13,24) (14,24) 570
(14,24) (13,24) 556
(14,24) (15,24) 76
(15,24) (14,24) 347
(15,24) (16,24) 955
(16,24) (15,24) 432
(16,24) (17,24) 527
(17,24) (16,24) 345
(17,24) (18,24) 836
(18,24) (17,24) 538
(18,24) (19,24) 583
(19,24) (18,24) 810
(19,24) (20,24) 92
(20,24) (19,24) 31
(20,24) (21,24) 803
(21,24) (20,24) 184
(21,24) (22,24) 326
(22,24) (21,24) 105
(22,24) (23,24) 435
(23,24) (22,24) 249
(23,24) (24,24) 625
(24,24) (23,24) 92
(24,24) (25,24) 328
(25,24) (24,24) 365
(25,24) (26,24) 267
(26,24) (25,24) 878
(26,24) (27,24) 791
(27,24) (26,24) 103
(27,24) (28,24) 217
(28,24) (27,24) 616
(28,24) (29,24) 586
(29,24) (28,24) 929
(29,24) (30,24) 597
(30,24) (29,24) 49
(30,24) (31,24) 643
(31,24) (30,24) 903
(31,24) (32,24) 341
(32,24) (31,24) 186
(32,24) (33,24) 902
(33,24) (32,24) 734
(33,24) (34,24) 324
(34,24) (33,24) 932
(34,24) (35,24) 362
(35,24) (34,24) 165
(35,24) (36,24) 135
(36,24) (35,24) 341
(36,24) (37,24) 739
(37,24) (36,24) 641
(37,24) (38,24) 206
(38,24) (37,24) 154
(38,24) (39,24) 543
(39,24) (38,24) 935
(39,24) (40,24) 421
(40,24) (39,24) 495
(40,24) (41,24) 106
(41,24) (40,24) 75
(41,24) (42,24) 653
(42,24) (41,24) 441
(42,24) (43,24) 865
(43,24) (42,24) 541
(43,24) (44,24) 212
(44,24) (43,24) 236
(44,24) (45,24) 128
(45,24) (44,24) 939
(45,24) (46,24) 110
(46,24) (45,24) 560
(46,24) (47,24) 712
(47,24) (46,24) 769
(47,24) (48,24) 167
(48,24) (47,24) 118
(48,24) (49,24) 969
(49,24) (48,24) 261
(49,24) (50,24) 158
(50,24) (49,24) 681
(50,24) (51,24) 183
(51,24) (50,24) 167
(51,24) (52,24) 479
(52,24) (51,24) 760
(52,24) (53,24) 108
(53,24) (52,24) 421
(53,24) (54,24) 725
(54,24) (53,24) 983
(54,24) (55,24) 370
(55,24) (54,24) 525
(55,24) (56,24) 985
(56,24) (55,24) 357
(56,24) (57,24) 3
(57,24) (56,24) 868
(57,24) (58,24) 196
(58,24) (57,24) 417
(58,24) (59,24) 167
(59,24) (58,24) 92
(59,24) (60,24) 238
(60,24) (59,24) 374
(60,24) (61,24) 177
(61,24) (60,24) 226
(61,24) (62,24) 624
(62,24) (61,24) 981
(62,24) (63,24) 975
(63,24) (62,24) 996
(63,24) (64,24) 460
(64,24) (63,24) 433
(64,24) (65,24) 836
(65,24) (64,24) 681
(65,24) (66,24) 438
(66,24) (65,24) 717
(66,24) (67,24) 475
(67,24) (66,24) 251
(67,24) (68,24) 295
(68,24) (67,24) 450
(68,24) (69,24) 794
(69,24) (68,24) 584
(69,24) (70,24) 815
(70,24) (69,24) 13
(70,24) (71,24) 185
(71,24) (70,24) 231
(71,24) (72,24) 524
(72,24) (71,24) 517
(72,24) (73,24) 437
(73,24) (72,24) 941
(73,24) (74,24) 899
(74,24) (73,24) 250
(74,24) (75,24) 414
(75,24) (74,24) 271
(75,24) (76,24) 266
(76,24) (75,24) 137
(76,24) (77,24) 65
(77,24) (76,24) 641
(77,24) (78,24) 79
(78,24) (77,24) 340
(78,24) (79,24) 106
(79,24) (78,24) 29
(79,24) (80,24) 265
(80,24) (79,24) 110
(80,24) (81,24) 826
(81,24) (80,24) 336
(81,24) (82,24) 817
(82,24) (81,24) 180
(82,24) (83,24) 465
(83,24) (82,24) 694
(83,24) (84,24) 308
(84,24) (83,24) 111
(84,24) (85,24) 265
(85,24) (84,24) 110
(85,24) (86,24) 456
(86,24) (85,24) 606
(86,24) (87,24) 79
(87,24) (86,24) 799
(87,24) (88,24) 856
(88,24) (87,24) 73
(88,24) (89,24) 909
(89,24) (88,24) 762
(89,24) (90,24) 190
(90,24) (89,24) 640
(90,24) (91,24) 792
(91,24) (90,24) 570
(91,24) (92,24) 540
(92,24) (91,24) 57
(92,24) (93,24) 188
(93,24) (92,24) 430
(93,24) (94,24) 960
(94,24) (93,24) 729
(94,24) (95,24) 943
(95,24) (94,24) 791
(95,24) (96,24) 849
(96,24) (95,24) 410
(96,24) (97,24) 481
(97,24) (96,24) 468
(97,24) (98,24) 58
(98,24) (97,24) 834
(98,24) (99,24) 174
(99,24) (98,24) 659
(99,24) (100,24) 586
(100,24) (99,24) 708
(100,24) (101,24) 413
(101,24) (100,24) 10
(101,24) (102,24) 892
(102,24) (101,24) 176
(102,24) (103,24) 200
(103,24) (102,24) 747
(103,24) (104,24) 810
(104,24) (103,24) 277
(104,24) (105,24) 648
(105,24) (104,24) 710
(105,24) (106,24) 338
(106,24) (105,24) 39
(106,24) (107,24) 596
(107,24) (106,24) 729
(107,24) (108,24) 906
(108,24) (107,24) 924
(108,24) (109,24) 894
(109,24) (108,24) 571
(109,24) (110,24) 957
(110,24) (109,24) 856
(110,24) (111,24) 474
(111,24) (110,24) 926
(111,24) (112,24) 857
(112,24) (111,24) 320
(112,24) (113,24) 4
(113,24) (112,24) 122
(113,24) (114,24) 588
(114,24) (113,24) 451
(114,24) (115,24) 669
(115,24) (114,24) 854
(115,24) (116,24) 924
(116,24) (115,24) 932
(116,24) (117,24) 713
(117,24) (116,24) 233
(117,24) (118,24) 136
(118,24) (117,24) 693
(118,24) (119,24) 953
(119,24) (118,24) 359
(119,24) (120,24) 766
(120,24) (119,24) 870
(120,24) (121,24) 616
(121,24) (120,24) 223
(121,24) (122,24) 769
(122,24) (121,24) 843
(122,24) (123,24) 971
(123,24) (122,24) 937
(123,24) (124,24) 158
(124,24) (123,24) 163
(124,24) (125,24) 194
(125,24) (124,24) 533
(125,24) (126,24) 524
(126,24) (125,24) 749
(126,24) (127,24) 470
(127,24) (126,24) 830
(127,24) (128,24) 637
(128,24) (127,24) 109
(128,24) (129,24) 294
(129,24) (128,24) 566
(129,24) (130,24) 221
(130,24) (129,24) 507
(130,24) (131,24) 130
(131,24) (130,24) 323
(131,24) (132,24) 799
(132,24) (131,24) 132
(132,24) (133,24) 123
(133,24) (132,24) 495
(133,24) (134,24) 382
(134,24) (133,24) 99
(134,24) (135,24) 933
(135,24) (134,24) 797
(135,24) (136,24) 639
(136,24) (135,24) 728
(136,24) (137,24) 130
(137,24) (136,24) 359
(137,24) (138,24) 304
(138,24) (137,24) 400
(138,24) (139,24) 692
(139,24) (138,24) 373
(139,24) (140,24) 469
(140,24) (139,24) 533
(140,24) (141,24) 478
(141,24) (140,24) 47
(141,24) (142,24) 23
(142,24) (141,24) 844
(142,24) (143,24) 695
(143,24) (142,24) 132
(143,24) (144,24) 105
(144,24) (143,24) 4
(144,24) (145,24) 133
(145,24) (144,24) 291
(145,24) (146,24) 345
(146,24) (145,24) 366
(146,24) (147,24) 826
(147,24) (146,24) 607
(147,24) (148,24) 838
(148,24) (147,24) 216
(148,24) (149,24) 293
(149,24) (148,24) 327
(149,24) (150,24) 532
(150,24) (149,24) 708
(150,24) (151,24) 280
(151,24) (150,24) 931
(151,24) (152,24) 962
(152,24) (151,24) 606
(152,24) (153,24) 722
(153,24) (152,24) 931
(153,24) (154,24) 348
(154,24) (153,24) 66
(154,24) (155,24) 152
(155,24) (154,24) 497
(155,24) (156,24) 186
(156,24) (155,24) 635
(156,24) (157,24) 748
(157,24) (156,24) 351
(157,24) (158,24) 604
(158,24) (157,24) 409
(158,24) (159,24) 642
(159,24) (158,24) 19
(159,24) (160,24) 672
(160,24) (159,24) 682
(160,24) (161,24) 355
(161,24) (160,24) 135
(161,24) (162,24) 170
(162,24) (161,24) 664
(162,24) (163,24) 544
(163,24) (162,24) 204
(163,24) (164,24) 286
(164,24) (163,24) 131
(164,24) (165,24) 357
(165,24) (164,24) 39
(165,24) (166,24) 861
(166,24) (165,24) 630
(166,24) (167,24) 895
(167,24) (166,24) 804
(167,24) (168,24) 698
(168,24) (167,24) 548
(168,24) (169,24) 723
(169,24) (168,24) 183
(169,24) (170,24) 992
(170,24) (169,24) 781
(170,24) (171,24) 685
(171,24) (170,24) 625
(171,24) (172,24) 650
(172,24) (171,24) 580
(172,24) (173,24) 458
(173,24) (172,24) 447
(173,24) (174,24) 134
(174,24) (173,24) 112
(174,24) (175,24) 546
(175,24) (174,24) 71
(175,24) (176,24) 935
(176,24) (175,24) 530
(176,24) (177,24) 477
(177,24) (176,24) 676
(177,24) (178,24) 29
(178,24) (177,24) 534
(178,24) (179,24) 641
(179,24) (178,24) 184
(179,24) (180,24) 507
(180,24) (179,24) 618
(180,24) (181,24) 605
(181,24) (180,24) 73
(181,24) (182,24) 37
(182,24) (181,24) 475
(182,24) (183,24) 70
(183,24) (182,24) 932
(183,24) (184,24) 916
(184,24) (183,24) 743
(184,24) (185,24) 395
(185,24) (184,24) 606
(185,24) (186,24) 560
(186,24) (185,24) 46
(186,24) (187,24) 510
(187,24) (186,24) 546
(187,24) (188,24) 201
(188,24) (187,24) 114
(188,24) (189,24) 738
(189,24) (188,24) 132
(189,24) (190,24) 209
(190,24) (189,24) 981
(190,24) (191,24) 580
(191,24) (190,24) 420
(191,24) (192,24) 905
(192,24) (191,24) 313
(192,24) (193,24) 959
(193,24) (192,24) 815
(193,24) (194,24) 319
(194,24) (193,24) 82
(194,24) (195,24) 248
(195,24) (194,24) 447
(195,24) (196,24) 369
(196,24) (195,24) 832
(196,24) (197,24) 626
(197,24) (196,24) 578
(197,24) (198,24) 697
(198,24) (197,24) 81
(198,24) (199,24) 743
(199,24) (198,24) 952
(199,24) (200,24) 436
(200,24) (199,24) 987
(200,24) (201,24) 421
(201,24) (200,24) 142
(201,24) (202,24) 992
(202,24) (201,24) 7
(202,24) (203,24) 536
(203,24) (202,24) 831
(203,24) (204,24) 146
(204,24) (203,24) 417
(204,24) (205,24) 297
(205,24) (204,24) 506
(205,24) (206,24) 58
(206,24) (205,24) 396
(206,24) (207,24) 27
(207,24) (206,24) 879
(207,24) (208,24) 412
(208,24) (207,24) 890
(208,24) (209,24) 621
(209,24) (208,24) 459
(209,24) (210,24) 27
(210,24) (209,24) 249
(210,24) (211,24) 281
(211,24) (210,24) 948
(211,24) (212,24) 371
(212,24) (211,24) 297
(212,24) (213,24) 873
(213,24) (212,24) 430
(213,24) (214,24) 475
(214,24) (213,24) 466
(214,24) (215,24) 304
(215,24) (214,24) 571
(215,24) (216,24) 38
(216,24) (215,24) 355
(216,24) (217,24) 708
(217,24) (216,24) 865
(217,24) (218,24) 557
(218,24) (217,24) 597
(218,24) (219,24) 910
(219,24) (218,24) 781
(219,24) (220,24) 402
(220,24) (219,24) 446
(220,24) (221,24) 179
(221,24) (220,24) 77
(221,24) (222,24) 683
(222,24) (221,24) 121
(222,24) (223,24) 635
(223,24) (222,24) 451
(223,24) (224,24) 745
(224,24) (223,24) 946
(224,24) (225,24) 939
(225,24) (224,24) 670
(225,24) (226,24) 781
(226,24) (225,24) 735
(226,24) (227,24) 777
(227,24) (226,24) 819
(227,24) (228,24) 358
(228,24) (227,24) 675
(228,24) (229,24) 316
(229,24) (228,24) 112
(229,24) (230,24) 137
(230,24) (229,24) 620
(230,24) (231,24) 349
(231,24) (230,24) 449
(231,24) (232,24) 405
(232,24) (231,24) 20
(232,24) (233,24) 446
(233,24) (232,24) 115
(233,24) (234,24) 641
(234,24) (233,24) 652
(234,24) (235,24) 69
(235,24) (234,24) 118
(235,24) (236,24) 725
(236,24) (235,24) 804
(236,24) (237,24) 892
(237,24) (236,24) 464
(237,24) (238,24) 554
(238,24) (237,24) 184
(238,24) (239,24) 249
(239,24) (238,24) 756
(239,24) (240,24) 719
(240,24) (239,24) 349
(240,24) (241,24) 957
(241,24) (240,24) 634
(241,24) (242,24) 257
(242,24) (241,24) 249
(242,24) (243,24) 971
(243,24) (242,24) 448
(243,24) (244,24) 213
(244,24) (243,24) 911
(244,24) (245,24) 256
(245,24) (244,24) 462
(245,24) (246,24) 453
(246,24) (245,24) 2
(246,24) (247,24) 297
(247,24) (246,24) 510
(247,24) (248,24) 702
(248,24) (247,24) 385
(248,24) (249,24) 757
(249,24) (248,24) 466
(249,24) (250,24) 98
(250,24) (249,24) 153
(1,25) (2,25) 72
(2,25) (1,25) 264
(2,25) (3,25) 446
(3,25) (2,25) 112
(3,25) (4,25) 992
(4,25) (3,25) 585
(4,25) (5,25) 474
(5,25) (4,25) 333
(5,25) (6,25) 672
(6,25) (5,25) 671
(6,25) (7,25) 376
(7,25) (6,25) 870
(7,25) (8,25) 727
(8,25) (7,25) 212
(8,25) (9,25) 331
(9,25) (8,25) 417
(9,25) (10,25) 4
(10,25) (9,25) 751
(10,25) (11,25) 902
(11,25) (10,25) 212
(11,25) (12,25) 88
(12,25) (11,25) 98
(12,25) (13,25) 237
(13,25) (12,25) 631
(13,25) (14,25) 544
(14,25) (13,25) 295
(14,25) (15,25) 516
(15,25) (14,25) 663
(15,25) (16,25) 486
(16,25) (15,25) 721
(16,25) (17,25) 387
(17,25) (16,25) 150
(17,25) (18,25) 67
(18,25) (17,25) 766
(18,25) (19,25) 802
(19,25) (18,25) 494
(19,25) (20,25) 91
(20,25) (19,25) 602
(20,25) (21,25) 999
(21,25) (20,25) 693
(21,25) (22,25) 405
(22,25) (21,25) 103
(22,25) (23,25) 113
(23,25) (22,25) 721
(23,25) (24,25) 845
(24,25) (23,25) 72
(24,25) (25,25) 423
(25,25) (24,25) 836
(25,25) (26,25) 71
(26,25) (25,25) 461
(26,25) (27,25) 82
(27,25) (26,25) 627
(27,25) (28,25) 354
(28,25) (27,25) 889
(28,25) (29,25) 292
(29,25) (28,25) 657
(29,25) (30,25) 415
(30,25) (29,25) 799
(30,25) (31,25) 28
(31,25) (30,25) 121
(31,25) (32,25) 117
(32,25) (31,25) 51
(32,25) (33,25) 144
(33,25) (32,25) 800
(33,25) (34,25) 651
(34,25) (33,25) 605
(34,25) (35,25) 117
(35,25) (34,25) 321
(35,25) (36,25) 913
(36,25) (35,25) 543
(36,25) (37,25) 981
(37,25) (36,25) 810
(37,25) (38,25) 963
(38,25) (37,25) 40
(38,25) (39,25) 341
(39,25) (38,25) 619
(39,25) (40,25) 794
(40,25) (39,25) 522
(40,25) (41,25) 642
(41,25) (40,25) 615
(41,25) (42,25) 441
(42,25) (41,25) 309
(42,25) (43,25) 128
(43,25) (42,25) 579
(43,25) (44,25) 209
(44,25) (43,25) 398
(44,25) (45,25) 183
(45,25) (44,25) 283
(45,25) (46,25) 481
(46,25) (45,25) 74
(46,25) (47,25) 618
(47,25) (46,25) 12
(47,25) (48,25) 358
(48,25) (47,25) 685
(48,25) (49,25) 549
(49,25) (48,25) 636
(49,25) (50,25) 987
(50,25) (49,25) 599
(50,25) (51,25) 578
(51,25) (50,25) 21
(51,25) (52,25) 533
(52,25) (51,25) 446
(52,25) (53,25) 584
(53,25) (52,25) 921
(53,25) (54,25) 774
(54,25) (53,25) 751
(54,25) (55,25) 729
(55,25) (54,25) 496
(55,25) (56,25) 220
(56,25) (55,25) 157
(56,25) (57,25) 879
(57,25) (56,25) 516
(57,25) (58,25) 789
(58,25) (57,25) 820
(58,25) (59,25) 714
(59,25) (58,25) 294
(59,25) (60,25) 640
(60,25) (59,25) 199
(60,25) (61,25) 848
(61,25) (60,25) 993
(61,25) (62,25) 315
(62,25) (61,25) 357
(62,25) (63,25) 793
(63,25) (62,25) 635
(63,25) (64,25) 141
(64,25) (63,25) 562
(64,25) (65,25) 654
(65,25) (64,25) 164
(65,25) (66,25) 824
(66,25) (65,25) 154
(66,25) (67,25) 334
(67,25) (66,25) 200
(67,25) (68,25) 557
(68,25) (67,25) 49
(68,25) (69,25) 797
(69,25) (68,25) 238
(69,25) (70,25) 419
(70,25) (69,25) 534
(70,25) (71,25) 929
(71,25) (70,25) 851
(71,25) (72,25) 653
(72,25) (71,25) 334
(72,25) (73,25) 481
(73,25) (72,25) 601
(73,25) (74,25) 583
(74,25) (73,25) 292
(74,25) (75,25) 109
(75,25) (74,25) 472
(75,25) (76,25) 421
(76,25) (75,25) 798
(76,25) (77,25) 980
(77,25) (76,25) 247
(77,25) (78,25) 384
(78,25) (77,25) 139
(78,25) (79,25) 870
(79,25) (78,25) 675
(79,25) (80,25) 710
(80,25) (79,25) 896
(80,25) (81,25) 919
(81,25) (80,25) 470
(81,25) (82,25) 989
(82,25) (81,25) 586
(82,25) (83,25) 549
(83,25) (82,25) 763
(83,25) (84,25) 939
(84,25) (83,25) 189
(84,25) (85,25) 118
(85,25) (84,25) 398
(85,25) (86,25) 517
(86,25) (85,25) 515
(86,25) (87,25) 360
(87,25) (86,25) 49
(87,25) (88,25) 282
(88,25) (87,25) 977
(88,25) (89,25) 102
(89,25) (88,25) 944
(89,25) (90,25) 380
(90,25) (89,25) 563
(90,25) (91,25) 332
(91,25) (90,25) 574
(91,25) (92,25) 138
(92,25) (91,25) 208
(92,25) (93,25) 432
(93,25) (92,25) 137
(93,25) (94,25) 140
(94,25) (93,25) 192
(94,25) (95,25) 789
(95,25) (94,25) 376
(95,25) (96,25) 293
(96,25) (95,25) 457
(96,25) (97,25) 61
(97,25) (96,25) 916
(97,25) (98,25) 710
(98,25) (97,25) 657
(98,25) (99,25) 706
(99,25) (98,25) 716
(99,25) (100,25) 693
(100,25) (99,25) 926
(100,25) (101,25) 321
(101,25) (100,25) 763
(101,25) (102,25) 481
(102,25) (101,25) 338
(102,25) (103,25) 523
(103,25) (102,25) 309
(103,25) (104,25) 416
(104,25) (103,25) 746
(104,25) (105,25) 362
(105,25) (104,25) 783
(105,25) (106,25) 743
(106,25) (105,25) 141
(106,25) (107,25) 828
(107,25) (106,25) 387
(107,25) (108,25) 93
(108,25) (107,25) 833
(108,25) (109,25) 311
(109,25) (108,25) 850
(109,25) (110,25) 492
(110,25) (109,25) 280
(110,25) (111,25) 90
(111,25) (110,25) 637
(111,25) (112,25) 101
(112,25) (111,25) 954
(112,25) (113,25) 755
(113,25) (112,25) 372
(113,25) (114,25) 360
(114,25) (113,25) 589
(114,25) (115,25) 762
(115,25) (114,25) 607
(115,25) (116,25) 477
(116,25) (115,25) 424
(116,25) (117,25) 457
(117,25) (116,25) 411
(117,25) (118,25) 562
(118,25) (117,25) 957
(118,25) (119,25) 734
(119,25) (118,25) 179
(119,25) (120,25) 985
(120,25) (119,25) 540
(120,25) (121,25) 687
(121,25) (120,25) 624
(121,25) (122,25) 148
(122,25) (121,25) 116
(122,25) (123,25) 897
(123,25) (122,25) 700
(123,25) (124,25) 736
(124,25) (123,25) 756
(124,25) (125,25) 589
(125,25) (124,25) 280
(125,25) (126,25) 931
(126,25) (125,25) 952
(126,25) (127,25) 448
(127,25) (126,25) 190
(127,25) (128,25) 212
(128,25) (127,25) 655
(128,25) (129,25) 597
(129,25) (128,25) 368
(129,25) (130,25) 22
(130,25) (129,25) 569
(130,25) (131,25) 952
(131,25) (130,25) 399
(131,25) (132,25) 888
(132,25) (131,25) 918
(132,25) (133,25) 994
(133,25) (132,25) 560
(133,25) (134,25) 116
(134,25) (133,25) 522
(134,25) (135,25) 36
(135,25) (134,25) 521
(135,25) (136,25) 562
(136,25) (135,25) 477
(136,25) (137,25) 618
(137,25) (136,25) 377
(137,25) (138,25) 680
(138,25) (137,25) 510
(138,25) (139,25) 583
(139,25) (138,25) 829
(139,25) (140,25) 568
(140,25) (139,25) 831
(140,25) (141,25) 398
(141,25) (140,25) 30
(141,25) (142,25) 342
(142,25) (141,25) 203
(142,25) (143,25) 707
(143,25) (142,25) 568
(143,25) (144,25) 940
(144,25) (143,25) 284
(144,25) (145,25) 735
(145,25) (144,25) 654
(145,25) (146,25) 77
(146,25) (145,25) 554
(146,25) (147,25) 746
(147,25) (146,25) 185
(147,25) (148,25) 578
(148,25) (147,25) 30
(148,25) (149,25) 312
(149,25) (148,25) 688
(149,25) (150,25) 460
(150,25) (149,25) 812
(150,25) (151,25) 115
(151,25) (150,25) 208
(151,25) (152,25) 487
(152,25) (151,25) 735
(152,25) (153,25) 344
(153,25) (152,25) 149
(153,25) (154,25) 358
(154,25) (153,25) 94
(154,25) (155,25) 433
(155,25) (154,25) 729
(155,25) (156,25) 929
(156,25) (155,25) 796
(156,25) (157,25) 598
(157,25) (156,25) 144
(157,25) (158,25) 352
(158,25) (157,25) 909
(158,25) (159,25) 137
(159,25) (158,25) 687
(159,25) (160,25) 579
(160,25) (159,25) 869
(160,25) (161,25) 589
(161,25) (160,25) 569
(161,25) (162,25) 960
(162,25) (161,25) 995
(162,25) (163,25) 338
(163,25) (162,25) 80
(163,25) (164,25) 663
(164,25) (163,25) 682
(164,25) (165,25) 271
(165,25) (164,25) 381
(165,25) (166,25) 181
(166,25) (165,25) 119
(166,25) (167,25) 916
(167,25) (166,25) 999
(167,25) (168,25) 731
(168,25) (167,25) 342
(168,25) (169,25) 644
(169,25) (168,25) 527
(169,25) (170,25) 499
(170,25) (169,25) 296
(170,25) (171,25) 715
(171,25) (170,25) 20
(171,25) (172,25) 895
(172,25) (171,25) 864
(172,25) (173,25) 682
(173,25) (172,25) 898
(173,25) (174,25) 478
(174,25) (173,25) 499
(174,25) (175,25) 996
(175,25) (174,25) 518
(175,25) (176,25) 739
(176,25) (175,25) 269
(176,25) (177,25) 595
(177,25) (176,25) 996
(177,25) (178,25) 755
(178,25) (177,25) 784
(178,25) (179,25) 756
(179,25) (178,25) 313
(179,25) (180,25) 75
(180,25) (179,25) 735
(180,25) (181,25) 28
(181,25) (180,25) 637
(181,25) (182,25) 916
(182,25) (181,25) 224
(182,25) (183,25) 166
(183,25) (182,25) 928
(183,25) (184,25) 172
(184,25) (183,25) 664
(184,25) (185,25) 66
(185,25) (184,25) 717
(185,25) (186,25) 114
(186,25) (185,25) 417
(186,25) (187,25) 451
(187,25) (186,25) 59
(187,25) (188,25) 718
(188,25) (187,25) 206
(188,25) (189,25) 188
(189,25) (188,25) 296
(189,25) (190,25) 162
(190,25) (189,25) 504
(190,25) (191,25) 496
(191,25) (190,25) 81
(191,25) (192,25) 353
(192,25) (191,25) 489
(192,25) (193,25) 206
(193,25) (192,25) 773
(193,25) (194,25) 443
(194,25) (193,25) 13
(194,25) (195,25) 269
(195,25) (194,25) 792
(195,25) (196,25) 850
(196,25) (195,25) 856
(196,25) (197,25) 738
(197,25) (196,25) 194
(197,25) (198,25) 708
(198,25) (197,25) 922
(198,25) (199,25) 755
(199,25) (198,25) 703
(199,25) (200,25) 725
(200,25) (199,25) 47
(200,25) (201,25) 974
(201,25) (200,25) 154
(201,25) (202,25) 48
(202,25) (201,25) 444
(202,25) (203,25) 491
(203,25) (202,25) 642
(203,25) (204,25) 594
(204,25) (203,25) 260
(204,25) (205,25) 218
(205,25) (204,25) 815
(205,25) (206,25) 907
(206,25) (205,25) 352
(206,25) (207,25) 91
(207,25) (206,25) 989
(207,25) (208,25) 225
(208,25) (207,25) 541
(208,25) (209,25) 801
(209,25) (208,25) 447
(209,25) (210,25) 683
(210,25) (209,25) 894
(210,25) (211,25) 473
(211,25) (210,25) 807
(211,25) (212,25) 247
(212,25) (211,25) 882
(212,25) (213,25) 453
(213,25) (212,25) 610
(213,25) (214,25) 353
(214,25) (213,25) 945
(214,25) (215,25) 319
(215,25) (214,25) 337
(215,25) (216,25) 225
(216,25) (215,25) 249
(216,25) (217,25) 604
(217,25) (216,25) 441
(217,25) (218,25) 744
(218,25) (217,25) 237
