s (1,1) 197
(132,89) (133,89) 265
(133,89) (132,89) 15
(133,89) (134,89) 414
(134,89) (133,89) 846
(134,89) (135,89) 918
(135,89) (134,89) 696
(135,89) (136,89) 291
(136,89) (135,89) 927
(136,89) (137,89) 590
(137,89) (136,89) 485
(137,89) (138,89) 28
(138,89) (137,89) 752
(138,89) (139,89) 378
(139,89) (138,89) 560
(139,89) (140,89) 300
(140,89) (139,89) 796
(140,89) (141,89) 726
(141,89) (140,89) 114
(141,89) (142,89) 877
(142,89) (141,89) 127
(142,89) (143,89) 257
(143,89) (142,89) 558
(143,89) (144,89) 297
(144,89) (143,89) 409
(144,89) (145,89) 416
(145,89) (144,89) 519
(145,89) (146,89) 854
(146,89) (145,89) 635
(146,89) (147,89) 78
(147,89) (146,89) 685
(147,89) (148,89) 421
(148,89) (147,89) 825
(148,89) (149,89) 849
(149,89) (148,89) 467
(149,89) (150,89) 248
(150,89) (149,89) 984
(150,89) (151,89) 283
(151,89) (150,89) 316
(151,89) (152,89) 326
(152,89) (151,89) 393
(152,89) (153,89) 291
(153,89) (152,89) 92
(153,89) (154,89) 908
(154,89) (153,89) 859
(154,89) (155,89) 312
(155,89) (154,89) 251
(155,89) (156,89) 657
(156,89) (155,89) 135
(156,89) (157,89) 307
(157,89) (156,89) 740
(157,89) (158,89) 638
(158,89) (157,89) 669
(158,89) (159,89) 702
(159,89) (158,89) 268
(159,89) (160,89) 640
(160,89) (159,89) 732
(160,89) (161,89) 460
(161,89) (160,89) 301
(161,89) (162,89) 523
(162,89) (161,89) 982
(162,89) (163,89) 349
(163,89) (162,89) 690
(163,89) (164,89) 933
(164,89) (163,89) 265
(164,89) (165,89) 254
(165,89) (164,89) 357
(165,89) (166,89) 293
(166,89) (165,89) 482
(166,89) (167,89) 148
(167,89) (166,89) 660
(167,89) (168,89) 830
(168,89) (167,89) 317
(168,89) (169,89) 427
(169,89) (168,89) 939
(169,89) (170,89) 500
(170,89) (169,89) 295
(170,89) (171,89) 7
(171,89) (170,89) 274
(171,89) (172,89) 785
(172,89) (171,89) 236
(172,89) (173,89) 366
(173,89) (172,89) 95
(173,89) (174,89) 932
(174,89) (173,89) 389
(174,89) (175,89) 48
(175,89) (174,89) 279
(175,89) (176,89) 142
(176,89) (175,89) 889
(176,89) (177,89) 676
(177,89) (176,89) 461
(177,89) (178,89) 955
(178,89) (177,89) 124
(178,89) (179,89) 880
(179,89) (178,89) 293
(179,89) (180,89) 578
(180,89) (179,89) 13
(180,89) (181,89) 164
(181,89) (180,89) 354
(181,89) (182,89) 865
(182,89) (181,89) 360
(182,89) (183,89) 44
(183,89) (182,89) 611
(183,89) (184,89) 288
(184,89) (183,89) 781
(184,89) (185,89) 608
(185,89) (184,89) 853
(185,89) (186,89) 607
(186,89) (185,89) 304
(186,89) (187,89) 498
(187,89) (186,89) 978
(187,89) (188,89) 959
(188,89) (187,89) 559
(188,89) (189,89) 172
(189,89) (188,89) 111
(189,89) (190,89) 650
(190,89) (189,89) 498
(190,89) (191,89) 491
(191,89) (190,89) 843
(191,89) (192,89) 153
(192,89) (191,89) 764
(192,89) (193,89) 892
(193,89) (192,89) 707
(193,89) (194,89) 272
(194,89) (193,89) 681
(194,89) (195,89) 881
(195,89) (194,89) 922
(195,89) (196,89) 951
(196,89) (195,89) 872
(196,89) (197,89) 839
(197,89) (196,89) 30
(197,89) (198,89) 344
(198,89) (197,89) 359
(198,89) (199,89) 759
(199,89) (198,89) 422
(199,89) (200,89) 655
(200,89) (199,89) 237
(200,89) (201,89) 136
(201,89) (200,89) 55
(201,89) (202,89) 443
(202,89) (201,89) 402
(202,89) (203,89) 462
(203,89) (202,89) 614
(203,89) (204,89) 384
(204,89) (203,89) 267
(204,89) (205,89) 905
(205,89) (204,89) 799
(205,89) (206,89) 487
(206,89) (205,89) 474
(206,89) (207,89) 500
(207,89) (206,89) 564
(207,89) (208,89) 307
(208,89) (207,89) 491
(208,89) (209,89) 439
(209,89) (208,89) 42
(209,89) (210,89) 696
(210,89) (209,89) 321
(210,89) (211,89) 508
(211,89) (210,89) 21
(211,89) (212,89) 337
(212,89) (211,89) 430
(212,89) (213,89) 147
(213,89) (212,89) 332
(213,89) (214,89) 814
(214,89) (213,89) 841
(214,89) (215,89) 538
(215,89) (214,89) 159
(215,89) (216,89) 705
(216,89) (215,89) 426
(216,89) (217,89) 613
(217,89) (216,89) 349
(217,89) (218,89) 947
(218,89) (217,89) 993
(218,89) (219,89) 830
(219,89) (218,89) 554
(219,89) (220,89) 728
(220,89) (219,89) 621
(220,89) (221,89) 585
(221,89) (220,89) 157
(221,89) (222,89) 500
(222,89) (221,89) 496
(222,89) (223,89) 158
(223,89) (222,89) 831
(223,89) (224,89) 592
(224,89) (223,89) 759
(224,89) (225,89) 435
(225,89) (224,89) 767
(225,89) (226,89) 381
(226,89) (225,89) 168
(226,89) (227,89) 541
(227,89) (226,89) 739
(227,89) (228,89) 796
(228,89) (227,89) 4
(228,89) (229,89) 444
(229,89) (228,89) 26
(229,89) (230,89) 447
(230,89) (229,89) 524
(230,89) (231,89) 777
(231,89) (230,89) 636
(231,89) (232,89) 400
(232,89) (231,89) 479
(232,89) (233,89) 228
(233,89) (232,89) 402
(233,89) (234,89) 948
(234,89) (233,89) 377
(234,89) (235,89) 870
(235,89) (234,89) 370
(235,89) (236,89) 618
(236,89) (235,89) 984
(236,89) (237,89) 183
(237,89) (236,89) 371
(237,89) (238,89) 62
(238,89) (237,89) 456
(238,89) (239,89) 493
(239,89) (238,89) 919
(239,89) (240,89) 317
(240,89) (239,89) 134
(240,89) (241,89) 43
(241,89) (240,89) 774
(241,89) (242,89) 717
(242,89) (241,89) 754
(242,89) (243,89) 625
(243,89) (242,89) 447
(243,89) (244,89) 107
(244,89) (243,89) 797
(244,89) (245,89) 310
(245,89) (244,89) 586
(245,89) (246,89) 160
(246,89) (245,89) 866
(246,89) (247,89) 150
(247,89) (246,89) 88
(247,89) (248,89) 72
(248,89) (247,89) 657
(248,89) (249,89) 41
(249,89) (248,89) 516
(249,89) (250,89) 352
(250,89) (249,89) 398
(1,90) (2,90) 347
(2,90) (1,90) 435
(2,90) (3,90) 740
(3,90) (2,90) 537
(3,90) (4,90) 617
(4,90) (3,90) 622
(4,90) (5,90) 634
(5,90) (4,90) 710
(5,90) (6,90) 742
(6,90) (5,90) 73
(6,90) (7,90) 422
(7,90) (6,90) 300
(7,90) (8,90) 10
(8,90) (7,90) 371
(8,90) (9,90) 507
(9,90) (8,90) 467
(9,90) (10,90) 556
(10,90) (9,90) 990
(10,90) (11,90) 891
(11,90) (10,90) 750
(11,90) (12,90) 780
(12,90) (11,90) 136
(12,90) (13,90) 899
(13,90) (12,90) 457
(13,90) (14,90) 704
(14,90) (13,90) 224
(14,90) (15,90) 630
(15,90) (14,90) 452
(15,90) (16,90) 880
(16,90) (15,90) 885
(16,90) (17,90) 773
(17,90) (16,90) 556
(17,90) (18,90) 144
(18,90) (17,90) 384
(18,90) (19,90) 719
(19,90) (18,90) 11
(19,90) (20,90) 442
(20,90) (19,90) 370
(20,90) (21,90) 251
(21,90) (20,90) 734
(21,90) (22,90) 837
(22,90) (21,90) 903
(22,90) (23,90) 975
(23,90) (22,90) 956
(23,90) (24,90) 670
(24,90) (23,90) 498
(24,90) (25,90) 851
(25,90) (24,90) 839
(25,90) (26,90) 889
(26,90) (25,90) 650
(26,90) (27,90) 359
(27,90) (26,90) 83
(27,90) (28,90) 380
(28,90) (27,90) 122
(28,90) (29,90) 742
(29,90) (28,90) 819
(29,90) (30,90) 664
(30,90) (29,90) 911
(30,90) (31,90) 678
(31,90) (30,90) 195
(31,90) (32,90) 189
(32,90) (31,90) 890
(32,90) (33,90) 237
(33,90) (32,90) 168
(33,90) (34,90) 321
(34,90) (33,90) 397
(34,90) (35,90) 26
(35,90) (34,90) 315
(35,90) (36,90) 669
(36,90) (35,90) 994
(36,90) (37,90) 676
(37,90) (36,90) 300
(37,90) (38,90) 772
(38,90) (37,90) 359
(38,90) (39,90) 787
(39,90) (38,90) 3
(39,90) (40,90) 97
(40,90) (39,90) 246
(40,90) (41,90) 729
(41,90) (40,90) 442
(41,90) (42,90) 60
(42,90) (41,90) 17
(42,90) (43,90) 469
(43,90) (42,90) 991
(43,90) (44,90) 760
(44,90) (43,90) 499
(44,90) (45,90) 252
(45,90) (44,90) 582
(45,90) (46,90) 644
(46,90) (45,90) 809
(46,90) (47,90) 260
(47,90) (46,90) 810
(47,90) (48,90) 540
(48,90) (47,90) 935
(48,90) (49,90) 926
(49,90) (48,90) 508
(49,90) (50,90) 635
(50,90) (49,90) 934
(50,90) (51,90) 63
(51,90) (50,90) 700
(51,90) (52,90) 695
(52,90) (51,90) 276
(52,90) (53,90) 323
(53,90) (52,90) 444
(53,90) (54,90) 202
(54,90) (53,90) 124
(54,90) (55,90) 271
(55,90) (54,90) 373
(55,90) (56,90) 720
(56,90) (55,90) 12
(56,90) (57,90) 226
(57,90) (56,90) 160
(57,90) (58,90) 362
(58,90) (57,90) 750
(58,90) (59,90) 999
(59,90) (58,90) 855
(59,90) (60,90) 789
(60,90) (59,90) 422
(60,90) (61,90) 425
(61,90) (60,90) 756
(61,90) (62,90) 607
(62,90) (61,90) 66
(62,90) (63,90) 811
(63,90) (62,90) 590
(63,90) (64,90) 744
(64,90) (63,90) 607
(64,90) (65,90) 107
(65,90) (64,90) 429
(65,90) (66,90) 193
(66,90) (65,90) 216
(66,90) (67,90) 402
(67,90) (66,90) 3
(67,90) (68,90) 589
(68,90) (67,90) 170
(68,90) (69,90) 484
(69,90) (68,90) 642
(69,90) (70,90) 368
(70,90) (69,90) 475
(70,90) (71,90) 414
(71,90) (70,90) 740
(71,90) (72,90) 215
(72,90) (71,90) 344
(72,90) (73,90) 400
(73,90) (72,90) 886
(73,90) (74,90) 22
(74,90) (73,90) 301
(74,90) (75,90) 977
(75,90) (74,90) 966
(75,90) (76,90) 784
(76,90) (75,90) 808
(76,90) (77,90) 601
(77,90) (76,90) 747
(77,90) (78,90) 702
(78,90) (77,90) 719
(78,90) (79,90) 736
(79,90) (78,90) 299
(79,90) (80,90) 687
(80,90) (79,90) 799
(80,90) (81,90) 392
(81,90) (80,90) 663
(81,90) (82,90) 464
(82,90) (81,90) 878
(82,90) (83,90) 385
(83,90) (82,90) 835
(83,90) (84,90) 193
(84,90) (83,90) 368
(84,90) (85,90) 273
(85,90) (84,90) 850
(85,90) (86,90) 100
(86,90) (85,90) 30
(86,90) (87,90) 53
(87,90) (86,90) 999
(87,90) (88,90) 146
(88,90) (87,90) 270
(88,90) (89,90) 153
(89,90) (88,90) 422
(89,90) (90,90) 12
(90,90) (89,90) 3
(90,90) (91,90) 976
(91,90) (90,90) 584
(91,90) (92,90) 299
(92,90) (91,90) 220
(92,90) (93,90) 73
(93,90) (92,90) 989
(93,90) (94,90) 100
(94,90) (93,90) 915
(94,90) (95,90) 710
(95,90) (94,90) 468
(95,90) (96,90) 940
(96,90) (95,90) 92
(96,90) (97,90) 434
(97,90) (96,90) 118
(97,90) (98,90) 235
(98,90) (97,90) 485
(98,90) (99,90) 150
(99,90) (98,90) 201
(99,90) (100,90) 296
(100,90) (99,90) 676
(100,90) (101,90) 704
(101,90) (100,90) 400
(101,90) (102,90) 553
(102,90) (101,90) 851
(102,90) (103,90) 560
(103,90) (102,90) 904
(103,90) (104,90) 653
(104,90) (103,90) 601
(104,90) (105,90) 496
(105,90) (104,90) 573
(105,90) (106,90) 849
(106,90) (105,90) 475
(106,90) (107,90) 160
(107,90) (106,90) 923
(107,90) (108,90) 123
(108,90) (107,90) 504
(108,90) (109,90) 491
(109,90) (108,90) 264
(109,90) (110,90) 870
(110,90) (109,90) 434
(110,90) (111,90) 34
(111,90) (110,90) 558
(111,90) (112,90) 914
(112,90) (111,90) 95
(112,90) (113,90) 995
(113,90) (112,90) 991
(113,90) (114,90) 759
(114,90) (113,90) 271
(114,90) (115,90) 686
(115,90) (114,90) 305
(115,90) (116,90) 614
(116,90) (115,90) 1
(116,90) (117,90) 651
(117,90) (116,90) 929
(117,90) (118,90) 772
(118,90) (117,90) 782
(118,90) (119,90) 419
(119,90) (118,90) 131
(119,90) (120,90) 532
(120,90) (119,90) 127
(120,90) (121,90) 409
(121,90) (120,90) 199
(121,90) (122,90) 64
(122,90) (121,90) 977
(122,90) (123,90) 21
(123,90) (122,90) 584
(123,90) (124,90) 364
(124,90) (123,90) 334
(124,90) (125,90) 85
(125,90) (124,90) 583
(125,90) (126,90) 503
(126,90) (125,90) 920
(126,90) (127,90) 712
(127,90) (126,90) 900
(127,90) (128,90) 446
(128,90) (127,90) 415
(128,90) (129,90) 873
(129,90) (128,90) 572
(129,90) (130,90) 15
(130,90) (129,90) 578
(130,90) (131,90) 308
(131,90) (130,90) 190
(131,90) (132,90) 727
(132,90) (131,90) 162
(132,90) (133,90) 8
(133,90) (132,90) 695
(133,90) (134,90) 480
(134,90) (133,90) 193
(134,90) (135,90) 681
(135,90) (134,90) 157
(135,90) (136,90) 771
(136,90) (135,90) 146
(136,90) (137,90) 696
(137,90) (136,90) 881
(137,90) (138,90) 782
(138,90) (137,90) 82
(138,90) (139,90) 938
(139,90) (138,90) 213
(139,90) (140,90) 90
(140,90) (139,90) 107
(140,90) (141,90) 674
(141,90) (140,90) 565
(141,90) (142,90) 715
(142,90) (141,90) 226
(142,90) (143,90) 860
(143,90) (142,90) 787
(143,90) (144,90) 509
(144,90) (143,90) 622
(144,90) (145,90) 191
(145,90) (144,90) 338
(145,90) (146,90) 399
(146,90) (145,90) 385
(146,90) (147,90) 509
(147,90) (146,90) 924
(147,90) (148,90) 647
(148,90) (147,90) 540
(148,90) (149,90) 378
(149,90) (148,90) 639
(149,90) (150,90) 154
(150,90) (149,90) 922
(150,90) (151,90) 255
(151,90) (150,90) 898
(151,90) (152,90) 310
(152,90) (151,90) 526
(152,90) (153,90) 594
(153,90) (152,90) 69
(153,90) (154,90) 558
(154,90) (153,90) 121
(154,90) (155,90) 132
(155,90) (154,90) 670
(155,90) (156,90) 176
(156,90) (155,90) 859
(156,90) (157,90) 142
(157,90) (156,90) 168
(157,90) (158,90) 903
(158,90) (157,90) 115
(158,90) (159,90) 617
(159,90) (158,90) 118
(159,90) (160,90) 57
(160,90) (159,90) 330
(160,90) (161,90) 321
(161,90) (160,90) 918
(161,90) (162,90) 476
(162,90) (161,90) 777
(162,90) (163,90) 236
(163,90) (162,90) 264
(163,90) (164,90) 281
(164,90) (163,90) 147
(164,90) (165,90) 69
(165,90) (164,90) 589
(165,90) (166,90) 269
(166,90) (165,90) 956
(166,90) (167,90) 312
(167,90) (166,90) 581
(167,90) (168,90) 960
(168,90) (167,90) 529
(168,90) (169,90) 561
(169,90) (168,90) 905
(169,90) (170,90) 84
(170,90) (169,90) 770
(170,90) (171,90) 310
(171,90) (170,90) 823
(171,90) (172,90) 596
(172,90) (171,90) 818
(172,90) (173,90) 949
(173,90) (172,90) 123
(173,90) (174,90) 686
(174,90) (173,90) 727
(174,90) (175,90) 627
(175,90) (174,90) 138
(175,90) (176,90) 359
(176,90) (175,90) 501
(176,90) (177,90) 107
(177,90) (176,90) 394
(177,90) (178,90) 25
(178,90) (177,90) 749
(178,90) (179,90) 487
(179,90) (178,90) 398
(179,90) (180,90) 771
(180,90) (179,90) 226
(180,90) (181,90) 109
(181,90) (180,90) 334
(181,90) (182,90) 237
(182,90) (181,90) 964
(182,90) (183,90) 49
(183,90) (182,90) 562
(183,90) (184,90) 367
(184,90) (183,90) 669
(184,90) (185,90) 235
(185,90) (184,90) 943
(185,90) (186,90) 933
(186,90) (185,90) 705
(186,90) (187,90) 189
(187,90) (186,90) 34
(187,90) (188,90) 265
(188,90) (187,90) 283
(188,90) (189,90) 916
(189,90) (188,90) 914
(189,90) (190,90) 589
(190,90) (189,90) 347
(190,90) (191,90) 304
(191,90) (190,90) 954
(191,90) (192,90) 811
(192,90) (191,90) 395
(192,90) (193,90) 305
(193,90) (192,90) 844
(193,90) (194,90) 931
(194,90) (193,90) 465
(194,90) (195,90) 736
(195,90) (194,90) 41
(195,90) (196,90) 944
(196,90) (195,90) 222
(196,90) (197,90) 967
(197,90) (196,90) 956
(197,90) (198,90) 407
(198,90) (197,90) 37
(198,90) (199,90) 102
(199,90) (198,90) 191
(199,90) (200,90) 717
(200,90) (199,90) 703
(200,90) (201,90) 675
(201,90) (200,90) 364
(201,90) (202,90) 500
(202,90) (201,90) 635
(202,90) (203,90) 117
(203,90) (202,90) 638
(203,90) (204,90) 386
(204,90) (203,90) 140
(204,90) (205,90) 341
(205,90) (204,90) 873
(205,90) (206,90) 327
(206,90) (205,90) 986
(206,90) (207,90) 138
(207,90) (206,90) 739
(207,90) (208,90) 768
(208,90) (207,90) 106
(208,90) (209,90) 919
(209,90) (208,90) 854
(209,90) (210,90) 421
(210,90) (209,90) 745
(210,90) (211,90) 35
(211,90) (210,90) 910
(211,90) (212,90) 659
(212,90) (211,90) 348
(212,90) (213,90) 813
(213,90) (212,90) 148
(213,90) (214,90) 158
(214,90) (213,90) 995
(214,90) (215,90) 370
(215,90) (214,90) 501
(215,90) (216,90) 735
(216,90) (215,90) 371
(216,90) (217,90) 381
(217,90) (216,90) 205
(217,90) (218,90) 414
(218,90) (217,90) 923
(218,90) (219,90) 161
(219,90) (218,90) 381
(219,90) (220,90) 653
(220,90) (219,90) 103
(220,90) (221,90) 342
(221,90) (220,90) 812
(221,90) (222,90) 656
(222,90) (221,90) 328
(222,90) (223,90) 742
(223,90) (222,90) 545
(223,90) (224,90) 740
(224,90) (223,90) 780
(224,90) (225,90) 514
(225,90) (224,90) 926
(225,90) (226,90) 315
(226,90) (225,90) 889
(226,90) (227,90) 486
(227,90) (226,90) 320
(227,90) (228,90) 257
(228,90) (227,90) 797
(228,90) (229,90) 805
(229,90) (228,90) 971
(229,90) (230,90) 63
(230,90) (229,90) 186
(230,90) (231,90) 682
(231,90) (230,90) 314
(231,90) (232,90) 778
(232,90) (231,90) 189
(232,90) (233,90) 109
(233,90) (232,90) 845
(233,90) (234,90) 86
(234,90) (233,90) 477
(234,90) (235,90) 415
(235,90) (234,90) 691
(235,90) (236,90) 236
(236,90) (235,90) 248
(236,90) (237,90) 818
(237,90) (236,90) 366
(237,90) (238,90) 109
(238,90) (237,90) 673
(238,90) (239,90) 567
(239,90) (238,90) 319
(239,90) (240,90) 778
(240,90) (239,90) 974
(240,90) (241,90) 309
(241,90) (240,90) 854
(241,90) (242,90) 698
(242,90) (241,90) 718
(242,90) (243,90) 779
(243,90) (242,90) 499
(243,90) (244,90) 727
(244,90) (243,90) 160
(244,90) (245,90) 778
(245,90) (244,90) 939
(245,90) (246,90) 437
(246,90) (245,90) 734
(246,90) (247,90) 146
(247,90) (246,90) 626
(247,90) (248,90) 24
(248,90) (247,90) 705
(248,90) (249,90) 823
(249,90) (248,90) 983
(249,90) (250,90) 361
(250,90) (249,90) 414
(1,91) (2,91) 352
(2,91) (1,91) 973
(2,91) (3,91) 340
(3,91) (2,91) 461
(3,91) (4,91) 453
(4,91) (3,91) 581
(4,91) (5,91) 713
(5,91) (4,91) 58
(5,91) (6,91) 314
(6,91) (5,91) 185
(6,91) (7,91) 933
(7,91) (6,91) 268
(7,91) (8,91) 68
(8,91) (7,91) 404
(8,91) (9,91) 413
(9,91) (8,91) 19
(9,91) (10,91) 230
(10,91) (9,91) 453
(10,91) (11,91) 271
(11,91) (10,91) 416
(11,91) (12,91) 776
(12,91) (11,91) 210
(12,91) (13,91) 12
(13,91) (12,91) 228
(13,91) (14,91) 117
(14,91) (13,91) 528
(14,91) (15,91) 718
(15,91) (14,91) 226
(15,91) (16,91) 96
(16,91) (15,91) 521
(16,91) (17,91) 730
(17,91) (16,91) 320
(17,91) (18,91) 59
(18,91) (17,91) 367
(18,91) (19,91) 249
(19,91) (18,91) 88
(19,91) (20,91) 291
(20,91) (19,91) 964
(20,91) (21,91) 769
(21,91) (20,91) 614
(21,91) (22,91) 187
(22,91) (21,91) 812
(22,91) (23,91) 211
(23,91) (22,91) 26
(23,91) (24,91) 11
(24,91) (23,91) 906
(24,91) (25,91) 337
(25,91) (24,91) 861
(25,91) (26,91) 716
(26,91) (25,91) 295
(26,91) (27,91) 62
(27,91) (26,91) 536
(27,91) (28,91) 307
(28,91) (27,91) 554
(28,91) (29,91) 241
(29,91) (28,91) 615
(29,91) (30,91) 912
(30,91) (29,91) 593
(30,91) (31,91) 632
(31,91) (30,91) 181
(31,91) (32,91) 459
(32,91) (31,91) 869
(32,91) (33,91) 941
(33,91) (32,91) 721
(33,91) (34,91) 970
(34,91) (33,91) 892
(34,91) (35,91) 231
(35,91) (34,91) 943
(35,91) (36,91) 880
(36,91) (35,91) 671
(36,91) (37,91) 552
(37,91) (36,91) 401
(37,91) (38,91) 653
(38,91) (37,91) 508
(38,91) (39,91) 46
(39,91) (38,91) 643
(39,91) (40,91) 518
(40,91) (39,91) 446
(40,91) (41,91) 473
(41,91) (40,91) 831
(41,91) (42,91) 449
(42,91) (41,91) 144
(42,91) (43,91) 632
(43,91) (42,91) 917
(43,91) (44,91) 656
(44,91) (43,91) 321
(44,91) (45,91) 480
(45,91) (44,91) 188
(45,91) (46,91) 895
(46,91) (45,91) 968
(46,91) (47,91) 857
(47,91) (46,91) 302
(47,91) (48,91) 147
(48,91) (47,91) 929
(48,91) (49,91) 103
(49,91) (48,91) 549
(49,91) (50,91) 961
(50,91) (49,91) 112
(50,91) (51,91) 586
(51,91) (50,91) 971
(51,91) (52,91) 457
(52,91) (51,91) 810
(52,91) (53,91) 666
(53,91) (52,91) 704
(53,91) (54,91) 125
(54,91) (53,91) 348
(54,91) (55,91) 172
(55,91) (54,91) 885
(55,91) (56,91) 505
(56,91) (55,91) 971
(56,91) (57,91) 9
(57,91) (56,91) 381
(57,91) (58,91) 473
(58,91) (57,91) 362
(58,91) (59,91) 857
(59,91) (58,91) 171
(59,91) (60,91) 385
(60,91) (59,91) 481
(60,91) (61,91) 395
(61,91) (60,91) 717
(61,91) (62,91) 381
(62,91) (61,91) 754
(62,91) (63,91) 359
(63,91) (62,91) 328
(63,91) (64,91) 798
(64,91) (63,91) 144
(64,91) (65,91) 251
(65,91) (64,91) 758
(65,91) (66,91) 366
(66,91) (65,91) 664
(66,91) (67,91) 198
(67,91) (66,91) 979
(67,91) (68,91) 104
(68,91) (67,91) 689
(68,91) (69,91) 436
(69,91) (68,91) 870
(69,91) (70,91) 551
(70,91) (69,91) 920
(70,91) (71,91) 895
(71,91) (70,91) 58
(71,91) (72,91) 649
(72,91) (71,91) 100
(72,91) (73,91) 662
(73,91) (72,91) 395
(73,91) (74,91) 775
(74,91) (73,91) 937
(74,91) (75,91) 413
(75,91) (74,91) 45
(75,91) (76,91) 508
(76,91) (75,91) 184
(76,91) (77,91) 424
(77,91) (76,91) 384
(77,91) (78,91) 959
(78,91) (77,91) 35
(78,91) (79,91) 149
(79,91) (78,91) 297
(79,91) (80,91) 719
(80,91) (79,91) 109
(80,91) (81,91) 821
(81,91) (80,91) 306
(81,91) (82,91) 795
(82,91) (81,91) 528
(82,91) (83,91) 287
(83,91) (82,91) 850
(83,91) (84,91) 731
(84,91) (83,91) 313
(84,91) (85,91) 594
(85,91) (84,91) 23
(85,91) (86,91) 446
(86,91) (85,91) 734
(86,91) (87,91) 804
(87,91) (86,91) 575
(87,91) (88,91) 985
(88,91) (87,91) 455
(88,91) (89,91) 91
(89,91) (88,91) 565
(89,91) (90,91) 992
(90,91) (89,91) 994
(90,91) (91,91) 399
(91,91) (90,91) 353
(91,91) (92,91) 124
(92,91) (91,91) 464
(92,91) (93,91) 523
(93,91) (92,91) 617
(93,91) (94,91) 49
(94,91) (93,91) 782
(94,91) (95,91) 38
(95,91) (94,91) 939
(95,91) (96,91) 99
(96,91) (95,91) 782
(96,91) (97,91) 402
(97,91) (96,91) 733
(97,91) (98,91) 669
(98,91) (97,91) 643
(98,91) (99,91) 424
(99,91) (98,91) 931
(99,91) (100,91) 485
(100,91) (99,91) 636
(100,91) (101,91) 950
(101,91) (100,91) 135
(101,91) (102,91) 615
(102,91) (101,91) 903
(102,91) (103,91) 791
(103,91) (102,91) 295
(103,91) (104,91) 892
(104,91) (103,91) 975
(104,91) (105,91) 973
(105,91) (104,91) 344
(105,91) (106,91) 319
(106,91) (105,91) 192
(106,91) (107,91) 325
(107,91) (106,91) 25
(107,91) (108,91) 485
(108,91) (107,91) 279
(108,91) (109,91) 727
(109,91) (108,91) 146
(109,91) (110,91) 526
(110,91) (109,91) 175
(110,91) (111,91) 792
(111,91) (110,91) 427
(111,91) (112,91) 156
(112,91) (111,91) 14
(112,91) (113,91) 166
(113,91) (112,91) 641
(113,91) (114,91) 719
(114,91) (113,91) 142
(114,91) (115,91) 823
(115,91) (114,91) 331
(115,91) (116,91) 450
(116,91) (115,91) 127
(116,91) (117,91) 310
(117,91) (116,91) 691
(117,91) (118,91) 606
(118,91) (117,91) 321
(118,91) (119,91) 76
(119,91) (118,91) 775
(119,91) (120,91) 864
(120,91) (119,91) 112
(120,91) (121,91) 15
(121,91) (120,91) 591
(121,91) (122,91) 258
(122,91) (121,91) 504
(122,91) (123,91) 145
(123,91) (122,91) 586
(123,91) (124,91) 843
(124,91) (123,91) 456
(124,91) (125,91) 232
(125,91) (124,91) 905
(125,91) (126,91) 995
(126,91) (125,91) 795
(126,91) (127,91) 77
(127,91) (126,91) 821
(127,91) (128,91) 48
(128,91) (127,91) 913
(128,91) (129,91) 987
(129,91) (128,91) 84
(129,91) (130,91) 142
(130,91) (129,91) 756
(130,91) (131,91) 350
(131,91) (130,91) 910
(131,91) (132,91) 446
(132,91) (131,91) 158
(132,91) (133,91) 350
(133,91) (132,91) 342
(133,91) (134,91) 542
(134,91) (133,91) 216
(134,91) (135,91) 902
(135,91) (134,91) 76
(135,91) (136,91) 713
(136,91) (135,91) 773
(136,91) (137,91) 981
(137,91) (136,91) 23
(137,91) (138,91) 730
(138,91) (137,91) 102
(138,91) (139,91) 777
(139,91) (138,91) 991
(139,91) (140,91) 410
(140,91) (139,91) 150
(140,91) (141,91) 595
(141,91) (140,91) 321
(141,91) (142,91) 236
(142,91) (141,91) 821
(142,91) (143,91) 706
(143,91) (142,91) 564
(143,91) (144,91) 713
(144,91) (143,91) 715
(144,91) (145,91) 359
(145,91) (144,91) 545
(145,91) (146,91) 670
(146,91) (145,91) 434
(146,91) (147,91) 691
(147,91) (146,91) 831
(147,91) (148,91) 94
(148,91) (147,91) 573
(148,91) (149,91) 937
(149,91) (148,91) 988
(149,91) (150,91) 300
(150,91) (149,91) 967
(150,91) (151,91) 67
(151,91) (150,91) 288
(151,91) (152,91) 745
(152,91) (151,91) 676
(152,91) (153,91) 900
(153,91) (152,91) 538
(153,91) (154,91) 870
(154,91) (153,91) 693
(154,91) (155,91) 775
(155,91) (154,91) 942
(155,91) (156,91) 583
(156,91) (155,91) 519
(156,91) (157,91) 379
(157,91) (156,91) 159
(157,91) (158,91) 76
(158,91) (157,91) 514
(158,91) (159,91) 916
(159,91) (158,91) 278
(159,91) (160,91) 69
(160,91) (159,91) 535
(160,91) (161,91) 878
(161,91) (160,91) 292
(161,91) (162,91) 106
(162,91) (161,91) 763
(162,91) (163,91) 896
(163,91) (162,91) 628
(163,91) (164,91) 516
(164,91) (163,91) 849
(164,91) (165,91) 51
(165,91) (164,91) 89
(165,91) (166,91) 820
(166,91) (165,91) 131
(166,91) (167,91) 582
(167,91) (166,91) 623
(167,91) (168,91) 197
(168,91) (167,91) 800
(168,91) (169,91) 983
(169,91) (168,91) 886
(169,91) (170,91) 696
(170,91) (169,91) 433
(170,91) (171,91) 264
(171,91) (170,91) 505
(171,91) (172,91) 572
(172,91) (171,91) 710
