s (1,1) 761
(212,86) (213,86) 761
(213,86) (212,86) 643
(213,86) (214,86) 218
(214,86) (213,86) 39
(214,86) (215,86) 757
(215,86) (214,86) 426
(215,86) (216,86) 409
(216,86) (215,86) 636
(216,86) (217,86) 591
(217,86) (216,86) 374
(217,86) (218,86) 928
(218,86) (217,86) 855
(218,86) (219,86) 777
(219,86) (218,86) 381
(219,86) (220,86) 514
(220,86) (219,86) 902
(220,86) (221,86) 502
(221,86) (220,86) 180
(221,86) (222,86) 454
(222,86) (221,86) 575
(222,86) (223,86) 190
(223,86) (222,86) 446
(223,86) (224,86) 363
(224,86) (223,86) 184
(224,86) (225,86) 755
(225,86) (224,86) 263
(225,86) (226,86) 110
(226,86) (225,86) 441
(226,86) (227,86) 603
(227,86) (226,86) 264
(227,86) (228,86) 332
(228,86) (227,86) 35
(228,86) (229,86) 978
(229,86) (228,86) 699
(229,86) (230,86) 942
(230,86) (229,86) 348
(230,86) (231,86) 107
(231,86) (230,86) 45
(231,86) (232,86) 977
(232,86) (231,86) 770
(232,86) (233,86) 650
(233,86) (232,86) 411
(233,86) (234,86) 470
(234,86) (233,86) 573
(234,86) (235,86) 146
(235,86) (234,86) 877
(235,86) (236,86) 733
(236,86) (235,86) 722
(236,86) (237,86) 326
(237,86) (236,86) 360
(237,86) (238,86) 888
(238,86) (237,86) 241
(238,86) (239,86) 662
(239,86) (238,86) 656
(239,86) (240,86) 71
(240,86) (239,86) 48
(240,86) (241,86) 432
(241,86) (240,86) 730
(241,86) (242,86) 648
(242,86) (241,86) 984
(242,86) (243,86) 360
(243,86) (242,86) 231
(243,86) (244,86) 161
(244,86) (243,86) 21
(244,86) (245,86) 822
(245,86) (244,86) 172
(245,86) (246,86) 292
(246,86) (245,86) 828
(246,86) (247,86) 235
(247,86) (246,86) 30
(247,86) (248,86) 13
(248,86) (247,86) 653
(248,86) (249,86) 983
(249,86) (248,86) 940
(249,86) (250,86) 347
(250,86) (249,86) 983
(1,87) (2,87) 401
(2,87) (1,87) 213
(2,87) (3,87) 17
(3,87) (2,87) 338
(3,87) (4,87) 436
(4,87) (3,87) 848
(4,87) (5,87) 455
(5,87) (4,87) 616
(5,87) (6,87) 971
(6,87) (5,87) 2
(6,87) (7,87) 258
(7,87) (6,87) 141
(7,87) (8,87) 417
(8,87) (7,87) 297
(8,87) (9,87) 140
(9,87) (8,87) 142
(9,87) (10,87) 287
(10,87) (9,87) 463
(10,87) (11,87) 1
(11,87) (10,87) 102
(11,87) (12,87) 771
(12,87) (11,87) 635
(12,87) (13,87) 224
(13,87) (12,87) 698
(13,87) (14,87) 145
(14,87) (13,87) 514
(14,87) (15,87) 131
(15,87) (14,87) 254
(15,87) (16,87) 361
(16,87) (15,87) 531
(16,87) (17,87) 435
(17,87) (16,87) 345
(17,87) (18,87) 636
(18,87) (17,87) 151
(18,87) (19,87) 330
(19,87) (18,87) 212
(19,87) (20,87) 396
(20,87) (19,87) 439
(20,87) (21,87) 54
(21,87) (20,87) 784
(21,87) (22,87) 520
(22,87) (21,87) 632
(22,87) (23,87) 543
(23,87) (22,87) 228
(23,87) (24,87) 168
(24,87) (23,87) 65
(24,87) (25,87) 862
(25,87) (24,87) 846
(25,87) (26,87) 371
(26,87) (25,87) 477
(26,87) (27,87) 57
(27,87) (26,87) 289
(27,87) (28,87) 675
(28,87) (27,87) 948
(28,87) (29,87) 863
(29,87) (28,87) 660
(29,87) (30,87) 250
(30,87) (29,87) 972
(30,87) (31,87) 653
(31,87) (30,87) 460
(31,87) (32,87) 419
(32,87) (31,87) 44
(32,87) (33,87) 698
(33,87) (32,87) 791
(33,87) (34,87) 911
(34,87) (33,87) 777
(34,87) (35,87) 645
(35,87) (34,87) 441
(35,87) (36,87) 682
(36,87) (35,87) 218
(36,87) (37,87) 969
(37,87) (36,87) 365
(37,87) (38,87) 777
(38,87) (37,87) 14
(38,87) (39,87) 755
(39,87) (38,87) 457
(39,87) (40,87) 139
(40,87) (39,87) 78
(40,87) (41,87) 176
(41,87) (40,87) 11
(41,87) (42,87) 937
(42,87) (41,87) 820
(42,87) (43,87) 29
(43,87) (42,87) 650
(43,87) (44,87) 131
(44,87) (43,87) 946
(44,87) (45,87) 124
(45,87) (44,87) 589
(45,87) (46,87) 889
(46,87) (45,87) 160
(46,87) (47,87) 759
(47,87) (46,87) 464
(47,87) (48,87) 778
(48,87) (47,87) 725
(48,87) (49,87) 269
(49,87) (48,87) 30
(49,87) (50,87) 757
(50,87) (49,87) 878
(50,87) (51,87) 950
(51,87) (50,87) 128
(51,87) (52,87) 282
(52,87) (51,87) 53
(52,87) (53,87) 877
(53,87) (52,87) 170
(53,87) (54,87) 499
(54,87) (53,87) 865
(54,87) (55,87) 785
(55,87) (54,87) 631
(55,87) (56,87) 540
(56,87) (55,87) 715
(56,87) (57,87) 295
(57,87) (56,87) 459
(57,87) (58,87) 436
(58,87) (57,87) 401
(58,87) (59,87) 112
(59,87) (58,87) 870
(59,87) (60,87) 479
(60,87) (59,87) 835
(60,87) (61,87) 515
(61,87) (60,87) 849
(61,87) (62,87) 2
(62,87) (61,87) 898
(62,87) (63,87) 335
(63,87) (62,87) 153
(63,87) (64,87) 835
(64,87) (63,87) 160
(64,87) (65,87) 222
(65,87) (64,87) 696
(65,87) (66,87) 58
(66,87) (65,87) 155
(66,87) (67,87) 929
(67,87) (66,87) 938
(67,87) (68,87) 671
(68,87) (67,87) 396
(68,87) (69,87) 180
(69,87) (68,87) 149
(69,87) (70,87) 73
(70,87) (69,87) 412
(70,87) (71,87) 878
(71,87) (70,87) 922
(71,87) (72,87) 568
(72,87) (71,87) 29
(72,87) (73,87) 112
(73,87) (72,87) 393
(73,87) (74,87) 993
(74,87) (73,87) 326
(74,87) (75,87) 823
(75,87) (74,87) 393
(75,87) (76,87) 908
(76,87) (75,87) 217
(76,87) (77,87) 456
(77,87) (76,87) 380
(77,87) (78,87) 258
(78,87) (77,87) 863
(78,87) (79,87) 735
(79,87) (78,87) 936
(79,87) (80,87) 120
(80,87) (79,87) 931
(80,87) (81,87) 563
(81,87) (80,87) 658
(81,87) (82,87) 835
(82,87) (81,87) 667
(82,87) (83,87) 505
(83,87) (82,87) 878
(83,87) (84,87) 31
(84,87) (83,87) 818
(84,87) (85,87) 780
(85,87) (84,87) 905
(85,87) (86,87) 992
(86,87) (85,87) 299
(86,87) (87,87) 934
(87,87) (86,87) 815
(87,87) (88,87) 812
(88,87) (87,87) 920
(88,87) (89,87) 150
(89,87) (88,87) 505
(89,87) (90,87) 763
(90,87) (89,87) 121
(90,87) (91,87) 6
(91,87) (90,87) 918
(91,87) (92,87) 947
(92,87) (91,87) 353
(92,87) (93,87) 479
(93,87) (92,87) 514
(93,87) (94,87) 205
(94,87) (93,87) 521
(94,87) (95,87) 851
(95,87) (94,87) 628
(95,87) (96,87) 94
(96,87) (95,87) 288
(96,87) (97,87) 255
(97,87) (96,87) 673
(97,87) (98,87) 755
(98,87) (97,87) 570
(98,87) (99,87) 947
(99,87) (98,87) 318
(99,87) (100,87) 596
(100,87) (99,87) 220
(100,87) (101,87) 392
(101,87) (100,87) 266
(101,87) (102,87) 683
(102,87) (101,87) 938
(102,87) (103,87) 301
(103,87) (102,87) 898
(103,87) (104,87) 538
(104,87) (103,87) 16
(104,87) (105,87) 125
(105,87) (104,87) 822
(105,87) (106,87) 230
(106,87) (105,87) 621
(106,87) (107,87) 16
(107,87) (106,87) 17
(107,87) (108,87) 611
(108,87) (107,87) 182
(108,87) (109,87) 132
(109,87) (108,87) 583
(109,87) (110,87) 117
(110,87) (109,87) 487
(110,87) (111,87) 856
(111,87) (110,87) 887
(111,87) (112,87) 617
(112,87) (111,87) 115
(112,87) (113,87) 350
(113,87) (112,87) 695
(113,87) (114,87) 550
(114,87) (113,87) 220
(114,87) (115,87) 115
(115,87) (114,87) 470
(115,87) (116,87) 676
(116,87) (115,87) 942
(116,87) (117,87) 724
(117,87) (116,87) 908
(117,87) (118,87) 527
(118,87) (117,87) 94
(118,87) (119,87) 174
(119,87) (118,87) 774
(119,87) (120,87) 391
(120,87) (119,87) 577
(120,87) (121,87) 273
(121,87) (120,87) 350
(121,87) (122,87) 79
(122,87) (121,87) 431
(122,87) (123,87) 442
(123,87) (122,87) 328
(123,87) (124,87) 679
(124,87) (123,87) 630
(124,87) (125,87) 172
(125,87) (124,87) 239
(125,87) (126,87) 817
(126,87) (125,87) 714
(126,87) (127,87) 2
(127,87) (126,87) 421
(127,87) (128,87) 685
(128,87) (127,87) 218
(128,87) (129,87) 444
(129,87) (128,87) 137
(129,87) (130,87) 217
(130,87) (129,87) 438
(130,87) (131,87) 988
(131,87) (130,87) 235
(131,87) (132,87) 321
(132,87) (131,87) 956
(132,87) (133,87) 612
(133,87) (132,87) 547
(133,87) (134,87) 990
(134,87) (133,87) 562
(134,87) (135,87) 781
(135,87) (134,87) 528
(135,87) (136,87) 798
(136,87) (135,87) 566
(136,87) (137,87) 694
(137,87) (136,87) 44
(137,87) (138,87) 241
(138,87) (137,87) 354
(138,87) (139,87) 55
(139,87) (138,87) 804
(139,87) (140,87) 627
(140,87) (139,87) 435
(140,87) (141,87) 865
(141,87) (140,87) 806
(141,87) (142,87) 698
(142,87) (141,87) 248
(142,87) (143,87) 525
(143,87) (142,87) 451
(143,87) (144,87) 958
(144,87) (143,87) 703
(144,87) (145,87) 949
(145,87) (144,87) 484
(145,87) (146,87) 711
(146,87) (145,87) 787
(146,87) (147,87) 155
(147,87) (146,87) 672
(147,87) (148,87) 608
(148,87) (147,87) 554
(148,87) (149,87) 68
(149,87) (148,87) 187
(149,87) (150,87) 543
(150,87) (149,87) 195
(150,87) (151,87) 48
(151,87) (150,87) 307
(151,87) (152,87) 845
(152,87) (151,87) 805
(152,87) (153,87) 705
(153,87) (152,87) 172
(153,87) (154,87) 576
(154,87) (153,87) 906
(154,87) (155,87) 485
(155,87) (154,87) 683
(155,87) (156,87) 650
(156,87) (155,87) 802
(156,87) (157,87) 121
(157,87) (156,87) 528
(157,87) (158,87) 102
(158,87) (157,87) 684
(158,87) (159,87) 772
(159,87) (158,87) 700
(159,87) (160,87) 199
(160,87) (159,87) 823
(160,87) (161,87) 750
(161,87) (160,87) 146
(161,87) (162,87) 77
(162,87) (161,87) 143
(162,87) (163,87) 227
(163,87) (162,87) 666
(163,87) (164,87) 277
(164,87) (163,87) 411
(164,87) (165,87) 176
(165,87) (164,87) 8
(165,87) (166,87) 867
(166,87) (165,87) 795
(166,87) (167,87) 113
(167,87) (166,87) 460
(167,87) (168,87) 911
(168,87) (167,87) 711
(168,87) (169,87) 372
(169,87) (168,87) 882
(169,87) (170,87) 193
(170,87) (169,87) 691
(170,87) (171,87) 582
(171,87) (170,87) 729
(171,87) (172,87) 34
(172,87) (171,87) 335
(172,87) (173,87) 487
(173,87) (172,87) 73
(173,87) (174,87) 233
(174,87) (173,87) 474
(174,87) (175,87) 380
(175,87) (174,87) 245
(175,87) (176,87) 102
(176,87) (175,87) 374
(176,87) (177,87) 138
(177,87) (176,87) 497
(177,87) (178,87) 886
(178,87) (177,87) 446
(178,87) (179,87) 162
(179,87) (178,87) 917
(179,87) (180,87) 572
(180,87) (179,87) 93
(180,87) (181,87) 69
(181,87) (180,87) 942
(181,87) (182,87) 841
(182,87) (181,87) 344
(182,87) (183,87) 797
(183,87) (182,87) 846
(183,87) (184,87) 367
(184,87) (183,87) 355
(184,87) (185,87) 133
(185,87) (184,87) 282
(185,87) (186,87) 767
(186,87) (185,87) 42
(186,87) (187,87) 806
(187,87) (186,87) 186
(187,87) (188,87) 965
(188,87) (187,87) 437
(188,87) (189,87) 623
(189,87) (188,87) 173
(189,87) (190,87) 189
(190,87) (189,87) 191
(190,87) (191,87) 729
(191,87) (190,87) 874
(191,87) (192,87) 77
(192,87) (191,87) 200
(192,87) (193,87) 372
(193,87) (192,87) 211
(193,87) (194,87) 999
(194,87) (193,87) 501
(194,87) (195,87) 617
(195,87) (194,87) 492
(195,87) (196,87) 441
(196,87) (195,87) 153
(196,87) (197,87) 638
(197,87) (196,87) 186
(197,87) (198,87) 290
(198,87) (197,87) 518
(198,87) (199,87) 327
(199,87) (198,87) 942
(199,87) (200,87) 747
(200,87) (199,87) 684
(200,87) (201,87) 519
(201,87) (200,87) 488
(201,87) (202,87) 431
(202,87) (201,87) 858
(202,87) (203,87) 250
(203,87) (202,87) 552
(203,87) (204,87) 345
(204,87) (203,87) 594
(204,87) (205,87) 590
(205,87) (204,87) 760
(205,87) (206,87) 553
(206,87) (205,87) 93
(206,87) (207,87) 94
(207,87) (206,87) 670
(207,87) (208,87) 842
(208,87) (207,87) 256
(208,87) (209,87) 874
(209,87) (208,87) 662
(209,87) (210,87) 875
(210,87) (209,87) 735
(210,87) (211,87) 55
(211,87) (210,87) 691
(211,87) (212,87) 456
(212,87) (211,87) 870
(212,87) (213,87) 566
(213,87) (212,87) 470
(213,87) (214,87) 404
(214,87) (213,87) 535
(214,87) (215,87) 788
(215,87) (214,87) 63
(215,87) (216,87) 261
(216,87) (215,87) 709
(216,87) (217,87) 558
(217,87) (216,87) 480
(217,87) (218,87) 900
(218,87) (217,87) 431
(218,87) (219,87) 142
(219,87) (218,87) 474
(219,87) (220,87) 280
(220,87) (219,87) 520
(220,87) (221,87) 14
(221,87) (220,87) 350
(221,87) (222,87) 950
(222,87) (221,87) 843
(222,87) (223,87) 968
(223,87) (222,87) 222
(223,87) (224,87) 447
(224,87) (223,87) 779
(224,87) (225,87) 279
(225,87) (224,87) 268
(225,87) (226,87) 374
(226,87) (225,87) 65
(226,87) (227,87) 38
(227,87) (226,87) 120
(227,87) (228,87) 812
(228,87) (227,87) 807
(228,87) (229,87) 323
(229,87) (228,87) 607
(229,87) (230,87) 442
(230,87) (229,87) 473
(230,87) (231,87) 816
(231,87) (230,87) 662
(231,87) (232,87) 554
(232,87) (231,87) 579
(232,87) (233,87) 414
(233,87) (232,87) 982
(233,87) (234,87) 467
(234,87) (233,87) 229
(234,87) (235,87) 526
(235,87) (234,87) 746
(235,87) (236,87) 447
(236,87) (235,87) 604
(236,87) (237,87) 317
(237,87) (236,87) 924
(237,87) (238,87) 898
(238,87) (237,87) 978
(238,87) (239,87) 890
(239,87) (238,87) 701
(239,87) (240,87) 681
(240,87) (239,87) 253
(240,87) (241,87) 944
(241,87) (240,87) 435
(241,87) (242,87) 757
(242,87) (241,87) 941
(242,87) (243,87) 867
(243,87) (242,87) 84
(243,87) (244,87) 867
(244,87) (243,87) 175
(244,87) (245,87) 9
(245,87) (244,87) 625
(245,87) (246,87) 153
(246,87) (245,87) 791
(246,87) (247,87) 326
(247,87) (246,87) 110
(247,87) (248,87) 639
(248,87) (247,87) 898
(248,87) (249,87) 331
(249,87) (248,87) 502
(249,87) (250,87) 991
(250,87) (249,87) 369
(1,88) (2,88) 773
(2,88) (1,88) 492
(2,88) (3,88) 674
(3,88) (2,88) 641
(3,88) (4,88) 982
(4,88) (3,88) 348
(4,88) (5,88) 145
(5,88) (4,88) 192
(5,88) (6,88) 450
(6,88) (5,88) 623
(6,88) (7,88) 693
(7,88) (6,88) 298
(7,88) (8,88) 311
(8,88) (7,88) 965
(8,88) (9,88) 59
(9,88) (8,88) 521
(9,88) (10,88) 9
(10,88) (9,88) 597
(10,88) (11,88) 159
(11,88) (10,88) 683
(11,88) (12,88) 106
(12,88) (11,88) 768
(12,88) (13,88) 268
(13,88) (12,88) 973
(13,88) (14,88) 419
(14,88) (13,88) 372
(14,88) (15,88) 286
(15,88) (14,88) 934
(15,88) (16,88) 354
(16,88) (15,88) 229
(16,88) (17,88) 348
(17,88) (16,88) 638
(17,88) (18,88) 736
(18,88) (17,88) 461
(18,88) (19,88) 629
(19,88) (18,88) 493
(19,88) (20,88) 716
(20,88) (19,88) 355
(20,88) (21,88) 582
(21,88) (20,88) 256
(21,88) (22,88) 921
(22,88) (21,88) 426
(22,88) (23,88) 389
(23,88) (22,88) 358
(23,88) (24,88) 210
(24,88) (23,88) 192
(24,88) (25,88) 133
(25,88) (24,88) 128
(25,88) (26,88) 86
(26,88) (25,88) 831
(26,88) (27,88) 454
(27,88) (26,88) 767
(27,88) (28,88) 907
(28,88) (27,88) 961
(28,88) (29,88) 56
(29,88) (28,88) 792
(29,88) (30,88) 611
(30,88) (29,88) 756
(30,88) (31,88) 380
(31,88) (30,88) 130
(31,88) (32,88) 645
(32,88) (31,88) 605
(32,88) (33,88) 527
(33,88) (32,88) 264
(33,88) (34,88) 858
(34,88) (33,88) 376
(34,88) (35,88) 252
(35,88) (34,88) 810
(35,88) (36,88) 718
(36,88) (35,88) 598
(36,88) (37,88) 661
(37,88) (36,88) 206
(37,88) (38,88) 654
(38,88) (37,88) 311
(38,88) (39,88) 174
(39,88) (38,88) 436
(39,88) (40,88) 180
(40,88) (39,88) 159
(40,88) (41,88) 246
(41,88) (40,88) 655
(41,88) (42,88) 19
(42,88) (41,88) 117
(42,88) (43,88) 730
(43,88) (42,88) 959
(43,88) (44,88) 729
(44,88) (43,88) 966
(44,88) (45,88) 584
(45,88) (44,88) 571
(45,88) (46,88) 721
(46,88) (45,88) 609
(46,88) (47,88) 189
(47,88) (46,88) 155
(47,88) (48,88) 290
(48,88) (47,88) 355
(48,88) (49,88) 587
(49,88) (48,88) 236
(49,88) (50,88) 688
(50,88) (49,88) 874
(50,88) (51,88) 235
(51,88) (50,88) 741
(51,88) (52,88) 525
(52,88) (51,88) 311
(52,88) (53,88) 27
(53,88) (52,88) 127
(53,88) (54,88) 91
(54,88) (53,88) 141
(54,88) (55,88) 643
(55,88) (54,88) 505
(55,88) (56,88) 728
(56,88) (55,88) 590
(56,88) (57,88) 458
(57,88) (56,88) 88
(57,88) (58,88) 967
(58,88) (57,88) 684
(58,88) (59,88) 840
(59,88) (58,88) 102
(59,88) (60,88) 799
(60,88) (59,88) 68
(60,88) (61,88) 56
(61,88) (60,88) 890
(61,88) (62,88) 370
(62,88) (61,88) 503
(62,88) (63,88) 653
(63,88) (62,88) 141
(63,88) (64,88) 692
(64,88) (63,88) 835
(64,88) (65,88) 565
(65,88) (64,88) 365
(65,88) (66,88) 222
(66,88) (65,88) 791
(66,88) (67,88) 837
(67,88) (66,88) 170
(67,88) (68,88) 518
(68,88) (67,88) 875
(68,88) (69,88) 595
(69,88) (68,88) 541
(69,88) (70,88) 557
(70,88) (69,88) 421
(70,88) (71,88) 674
(71,88) (70,88) 257
(71,88) (72,88) 508
(72,88) (71,88) 80
(72,88) (73,88) 670
(73,88) (72,88) 681
(73,88) (74,88) 60
(74,88) (73,88) 895
(74,88) (75,88) 468
(75,88) (74,88) 889
(75,88) (76,88) 697
(76,88) (75,88) 448
(76,88) (77,88) 269
(77,88) (76,88) 233
(77,88) (78,88) 554
(78,88) (77,88) 435
(78,88) (79,88) 663
(79,88) (78,88) 980
(79,88) (80,88) 159
(80,88) (79,88) 889
(80,88) (81,88) 888
(81,88) (80,88) 143
(81,88) (82,88) 903
(82,88) (81,88) 386
(82,88) (83,88) 160
(83,88) (82,88) 357
(83,88) (84,88) 582
(84,88) (83,88) 519
(84,88) (85,88) 313
(85,88) (84,88) 350
(85,88) (86,88) 367
(86,88) (85,88) 934
(86,88) (87,88) 414
(87,88) (86,88) 768
(87,88) (88,88) 180
(88,88) (87,88) 75
(88,88) (89,88) 405
(89,88) (88,88) 246
(89,88) (90,88) 55
(90,88) (89,88) 803
(90,88) (91,88) 938
(91,88) (90,88) 356
(91,88) (92,88) 411
(92,88) (91,88) 780
(92,88) (93,88) 250
(93,88) (92,88) 205
(93,88) (94,88) 348
(94,88) (93,88) 793
(94,88) (95,88) 49
(95,88) (94,88) 996
(95,88) (96,88) 680
(96,88) (95,88) 682
(96,88) (97,88) 848
(97,88) (96,88) 750
(97,88) (98,88) 32
(98,88) (97,88) 103
(98,88) (99,88) 398
(99,88) (98,88) 985
(99,88) (100,88) 887
(100,88) (99,88) 805
(100,88) (101,88) 666
(101,88) (100,88) 134
(101,88) (102,88) 646
(102,88) (101,88) 330
(102,88) (103,88) 187
(103,88) (102,88) 969
(103,88) (104,88) 842
(104,88) (103,88) 602
(104,88) (105,88) 660
(105,88) (104,88) 441
(105,88) (106,88) 779
(106,88) (105,88) 851
(106,88) (107,88) 550
(107,88) (106,88) 995
(107,88) (108,88) 889
(108,88) (107,88) 478
(108,88) (109,88) 204
(109,88) (108,88) 433
(109,88) (110,88) 525
(110,88) (109,88) 932
(110,88) (111,88) 917
(111,88) (110,88) 80
(111,88) (112,88) 585
(112,88) (111,88) 272
(112,88) (113,88) 10
(113,88) (112,88) 319
(113,88) (114,88) 645
(114,88) (113,88) 788
(114,88) (115,88) 501
(115,88) (114,88) 555
(115,88) (116,88) 143
(116,88) (115,88) 139
(116,88) (117,88) 689
(117,88) (116,88) 887
(117,88) (118,88) 894
(118,88) (117,88) 901
(118,88) (119,88) 76
(119,88) (118,88) 921
(119,88) (120,88) 804
(120,88) (119,88) 17
(120,88) (121,88) 670
(121,88) (120,88) 840
(121,88) (122,88) 557
(122,88) (121,88) 484
(122,88) (123,88) 300
(123,88) (122,88) 122
(123,88) (124,88) 912
(124,88) (123,88) 96
(124,88) (125,88) 750
(125,88) (124,88) 57
(125,88) (126,88) 409
(126,88) (125,88) 57
(126,88) (127,88) 929
(127,88) (126,88) 205
(127,88) (128,88) 464
(128,88) (127,88) 632
(128,88) (129,88) 249
(129,88) (128,88) 773
(129,88) (130,88) 762
(130,88) (129,88) 138
(130,88) (131,88) 271
(131,88) (130,88) 831
(131,88) (132,88) 777
(132,88) (131,88) 291
(132,88) (133,88) 11
(133,88) (132,88) 295
(133,88) (134,88) 483
(134,88) (133,88) 324
(134,88) (135,88) 886
(135,88) (134,88) 300
(135,88) (136,88) 620
(136,88) (135,88) 932
(136,88) (137,88) 279
(137,88) (136,88) 390
(137,88) (138,88) 545
(138,88) (137,88) 962
(138,88) (139,88) 776
(139,88) (138,88) 564
(139,88) (140,88) 218
(140,88) (139,88) 608
(140,88) (141,88) 468
(141,88) (140,88) 962
(141,88) (142,88) 995
(142,88) (141,88) 523
(142,88) (143,88) 55
(143,88) (142,88) 639
(143,88) (144,88) 496
(144,88) (143,88) 407
(144,88) (145,88) 322
(145,88) (144,88) 388
(145,88) (146,88) 386
(146,88) (145,88) 991
(146,88) (147,88) 761
(147,88) (146,88) 577
(147,88) (148,88) 177
(148,88) (147,88) 299
(148,88) (149,88) 883
(149,88) (148,88) 210
(149,88) (150,88) 904
(150,88) (149,88) 386
(150,88) (151,88) 374
(151,88) (150,88) 278
(151,88) (152,88) 64
(152,88) (151,88) 559
(152,88) (153,88) 804
(153,88) (152,88) 544
(153,88) (154,88) 42
(154,88) (153,88) 376
(154,88) (155,88) 550
(155,88) (154,88) 254
(155,88) (156,88) 845
(156,88) (155,88) 560
(156,88) (157,88) 275
(157,88) (156,88) 647
(157,88) (158,88) 200
(158,88) (157,88) 391
(158,88) (159,88) 84
(159,88) (158,88) 410
(159,88) (160,88) 444
(160,88) (159,88) 295
(160,88) (161,88) 656
(161,88) (160,88) 281
(161,88) (162,88) 873
(162,88) (161,88) 471
(162,88) (163,88) 759
(163,88) (162,88) 756
(163,88) (164,88) 220
(164,88) (163,88) 733
(164,88) (165,88) 238
(165,88) (164,88) 186
(165,88) (166,88) 890
(166,88) (165,88) 412
(166,88) (167,88) 854
(167,88) (166,88) 379
(167,88) (168,88) 715
(168,88) (167,88) 701
(168,88) (169,88) 680
(169,88) (168,88) 432
(169,88) (170,88) 69
(170,88) (169,88) 874
(170,88) (171,88) 929
(171,88) (170,88) 604
(171,88) (172,88) 716
(172,88) (171,88) 622
(172,88) (173,88) 270
(173,88) (172,88) 844
(173,88) (174,88) 131
(174,88) (173,88) 48
(174,88) (175,88) 613
(175,88) (174,88) 193
(175,88) (176,88) 538
(176,88) (175,88) 998
(176,88) (177,88) 431
(177,88) (176,88) 855
(177,88) (178,88) 773
(178,88) (177,88) 261
(178,88) (179,88) 29
(179,88) (178,88) 134
(179,88) (180,88) 444
(180,88) (179,88) 527
(180,88) (181,88) 846
(181,88) (180,88) 173
(181,88) (182,88) 820
(182,88) (181,88) 246
(182,88) (183,88) 955
(183,88) (182,88) 670
(183,88) (184,88) 297
(184,88) (183,88) 404
(184,88) (185,88) 960
(185,88) (184,88) 228
(185,88) (186,88) 806
(186,88) (185,88) 789
(186,88) (187,88) 23
(187,88) (186,88) 802
(187,88) (188,88) 851
(188,88) (187,88) 604
(188,88) (189,88) 306
(189,88) (188,88) 365
(189,88) (190,88) 82
(190,88) (189,88) 83
(190,88) (191,88) 260
(191,88) (190,88) 25
(191,88) (192,88) 374
(192,88) (191,88) 78
(192,88) (193,88) 180
(193,88) (192,88) 938
(193,88) (194,88) 72
(194,88) (193,88) 526
(194,88) (195,88) 831
(195,88) (194,88) 353
(195,88) (196,88) 631
(196,88) (195,88) 99
(196,88) (197,88) 690
(197,88) (196,88) 142
(197,88) (198,88) 579
(198,88) (197,88) 875
(198,88) (199,88) 761
(199,88) (198,88) 580
(199,88) (200,88) 471
(200,88) (199,88) 487
(200,88) (201,88) 591
(201,88) (200,88) 384
(201,88) (202,88) 56
(202,88) (201,88) 677
(202,88) (203,88) 346
(203,88) (202,88) 875
(203,88) (204,88) 422
(204,88) (203,88) 576
(204,88) (205,88) 674
(205,88) (204,88) 511
(205,88) (206,88) 7
(206,88) (205,88) 691
(206,88) (207,88) 6
(207,88) (206,88) 974
(207,88) (208,88) 930
(208,88) (207,88) 333
(208,88) (209,88) 322
(209,88) (208,88) 174
(209,88) (210,88) 398
(210,88) (209,88) 877
(210,88) (211,88) 657
(211,88) (210,88) 697
(211,88) (212,88) 320
(212,88) (211,88) 167
(212,88) (213,88) 243
(213,88) (212,88) 97
(213,88) (214,88) 643
(214,88) (213,88) 855
(214,88) (215,88) 860
(215,88) (214,88) 105
(215,88) (216,88) 311
(216,88) (215,88) 554
(216,88) (217,88) 193
(217,88) (216,88) 758
(217,88) (218,88) 928
(218,88) (217,88) 389
(218,88) (219,88) 263
(219,88) (218,88) 268
(219,88) (220,88) 834
(220,88) (219,88) 805
(220,88) (221,88) 682
(221,88) (220,88) 189
(221,88) (222,88) 262
(222,88) (221,88) 461
(222,88) (223,88) 527
(223,88) (222,88) 692
(223,88) (224,88) 668
(224,88) (223,88) 837
(224,88) (225,88) 926
(225,88) (224,88) 808
(225,88) (226,88) 517
(226,88) (225,88) 527
(226,88) (227,88) 839
(227,88) (226,88) 332
(227,88) (228,88) 675
(228,88) (227,88) 910
(228,88) (229,88) 568
(229,88) (228,88) 507
(229,88) (230,88) 39
(230,88) (229,88) 191
(230,88) (231,88) 64
(231,88) (230,88) 289
(231,88) (232,88) 119
(232,88) (231,88) 778
(232,88) (233,88) 731
(233,88) (232,88) 276
(233,88) (234,88) 834
(234,88) (233,88) 337
(234,88) (235,88) 451
(235,88) (234,88) 721
(235,88) (236,88) 241
(236,88) (235,88) 622
(236,88) (237,88) 535
(237,88) (236,88) 3
(237,88) (238,88) 532
(238,88) (237,88) 396
(238,88) (239,88) 706
(239,88) (238,88) 927
(239,88) (240,88) 750
(240,88) (239,88) 740
(240,88) (241,88) 403
(241,88) (240,88) 611
(241,88) (242,88) 999
(242,88) (241,88) 192
(242,88) (243,88) 317
(243,88) (242,88) 588
(243,88) (244,88) 348
(244,88) (243,88) 875
(244,88) (245,88) 962
(245,88) (244,88) 815
(245,88) (246,88) 820
(246,88) (245,88) 847
(246,88) (247,88) 289
(247,88) (246,88) 335
(247,88) (248,88) 505
(248,88) (247,88) 969
(248,88) (249,88) 272
(249,88) (248,88) 581
(249,88) (250,88) 409
(250,88) (249,88) 975
(1,89) (2,89) 248
(2,89) (1,89) 422
(2,89) (3,89) 153
(3,89) (2,89) 401
