s (1,1) 500
(133,91) (134,91) 335
(134,91) (133,91) 654
(134,91) (135,91) 800
(135,91) (134,91) 629
(135,91) (136,91) 672
(136,91) (135,91) 527
(136,91) (137,91) 694
(137,91) (136,91) 8
(137,91) (138,91) 822
(138,91) (137,91) 55
(138,91) (139,91) 777
(139,91) (138,91) 276
(139,91) (140,91) 289
(140,91) (139,91) 657
(140,91) (141,91) 164
(141,91) (140,91) 264
(141,91) (142,91) 429
(142,91) (141,91) 486
(142,91) (143,91) 242
(143,91) (142,91) 139
(143,91) (144,91) 280
(144,91) (143,91) 416
(144,91) (145,91) 918
(145,91) (144,91) 732
(145,91) (146,91) 804
(146,91) (145,91) 696
(146,91) (147,91) 64
(147,91) (146,91) 791
(147,91) (148,91) 980
(148,91) (147,91) 479
(148,91) (149,91) 525
(149,91) (148,91) 323
(149,91) (150,91) 716
(150,91) (149,91) 962
(150,91) (151,91) 961
(151,91) (150,91) 872
(151,91) (152,91) 729
(152,91) (151,91) 718
(152,91) (153,91) 780
(153,91) (152,91) 582
(153,91) (154,91) 42
(154,91) (153,91) 547
(154,91) (155,91) 190
(155,91) (154,91) 632
(155,91) (156,91) 570
(156,91) (155,91) 966
(156,91) (157,91) 640
(157,91) (156,91) 288
(157,91) (158,91) 507
(158,91) (157,91) 310
(158,91) (159,91) 777
(159,91) (158,91) 236
(159,91) (160,91) 265
(160,91) (159,91) 519
(160,91) (161,91) 969
(161,91) (160,91) 446
(161,91) (162,91) 72
(162,91) (161,91) 637
(162,91) (163,91) 822
(163,91) (162,91) 457
(163,91) (164,91) 178
(164,91) (163,91) 304
(164,91) (165,91) 960
(165,91) (164,91) 15
(165,91) (166,91) 921
(166,91) (165,91) 934
(166,91) (167,91) 571
(167,91) (166,91) 303
(167,91) (168,91) 782
(168,91) (167,91) 383
(168,91) (169,91) 209
(169,91) (168,91) 380
(169,91) (170,91) 187
(170,91) (169,91) 954
(170,91) (171,91) 977
(171,91) (170,91) 161
(171,91) (172,91) 91
(172,91) (171,91) 372
(172,91) (173,91) 400
(173,91) (172,91) 9
(173,91) (174,91) 140
(174,91) (173,91) 888
(174,91) (175,91) 66
(175,91) (174,91) 35
(175,91) (176,91) 126
(176,91) (175,91) 34
(176,91) (177,91) 861
(177,91) (176,91) 218
(177,91) (178,91) 419
(178,91) (177,91) 94
(178,91) (179,91) 235
(179,91) (178,91) 42
(179,91) (180,91) 299
(180,91) (179,91) 78
(180,91) (181,91) 690
(181,91) (180,91) 694
(181,91) (182,91) 274
(182,91) (181,91) 888
(182,91) (183,91) 105
(183,91) (182,91) 863
(183,91) (184,91) 896
(184,91) (183,91) 245
(184,91) (185,91) 985
(185,91) (184,91) 311
(185,91) (186,91) 294
(186,91) (185,91) 646
(186,91) (187,91) 53
(187,91) (186,91) 12
(187,91) (188,91) 328
(188,91) (187,91) 66
(188,91) (189,91) 112
(189,91) (188,91) 815
(189,91) (190,91) 275
(190,91) (189,91) 522
(190,91) (191,91) 210
(191,91) (190,91) 244
(191,91) (192,91) 700
(192,91) (191,91) 317
(192,91) (193,91) 358
(193,91) (192,91) 837
(193,91) (194,91) 250
(194,91) (193,91) 711
(194,91) (195,91) 611
(195,91) (194,91) 895
(195,91) (196,91) 33
(196,91) (195,91) 972
(196,91) (197,91) 165
(197,91) (196,91) 773
(197,91) (198,91) 116
(198,91) (197,91) 379
(198,91) (199,91) 327
(199,91) (198,91) 827
(199,91) (200,91) 310
(200,91) (199,91) 853
(200,91) (201,91) 504
(201,91) (200,91) 427
(201,91) (202,91) 933
(202,91) (201,91) 685
(202,91) (203,91) 703
(203,91) (202,91) 315
(203,91) (204,91) 876
(204,91) (203,91) 857
(204,91) (205,91) 668
(205,91) (204,91) 600
(205,91) (206,91) 516
(206,91) (205,91) 159
(206,91) (207,91) 4
(207,91) (206,91) 260
(207,91) (208,91) 630
(208,91) (207,91) 675
(208,91) (209,91) 224
(209,91) (208,91) 362
(209,91) (210,91) 143
(210,91) (209,91) 180
(210,91) (211,91) 163
(211,91) (210,91) 530
(211,91) (212,91) 496
(212,91) (211,91) 55
(212,91) (213,91) 190
(213,91) (212,91) 136
(213,91) (214,91) 465
(214,91) (213,91) 338
(214,91) (215,91) 610
(215,91) (214,91) 463
(215,91) (216,91) 978
(216,91) (215,91) 395
(216,91) (217,91) 986
(217,91) (216,91) 875
(217,91) (218,91) 342
(218,91) (217,91) 457
(218,91) (219,91) 122
(219,91) (218,91) 796
(219,91) (220,91) 212
(220,91) (219,91) 712
(220,91) (221,91) 743
(221,91) (220,91) 783
(221,91) (222,91) 75
(222,91) (221,91) 258
(222,91) (223,91) 149
(223,91) (222,91) 46
(223,91) (224,91) 577
(224,91) (223,91) 265
(224,91) (225,91) 951
(225,91) (224,91) 495
(225,91) (226,91) 32
(226,91) (225,91) 49
(226,91) (227,91) 262
(227,91) (226,91) 266
(227,91) (228,91) 238
(228,91) (227,91) 506
(228,91) (229,91) 193
(229,91) (228,91) 659
(229,91) (230,91) 303
(230,91) (229,91) 435
(230,91) (231,91) 494
(231,91) (230,91) 256
(231,91) (232,91) 609
(232,91) (231,91) 298
(232,91) (233,91) 594
(233,91) (232,91) 917
(233,91) (234,91) 276
(234,91) (233,91) 128
(234,91) (235,91) 554
(235,91) (234,91) 291
(235,91) (236,91) 228
(236,91) (235,91) 625
(236,91) (237,91) 639
(237,91) (236,91) 207
(237,91) (238,91) 12
(238,91) (237,91) 513
(238,91) (239,91) 792
(239,91) (238,91) 990
(239,91) (240,91) 945
(240,91) (239,91) 906
(240,91) (241,91) 214
(241,91) (240,91) 990
(241,91) (242,91) 240
(242,91) (241,91) 490
(242,91) (243,91) 425
(243,91) (242,91) 80
(243,91) (244,91) 269
(244,91) (243,91) 969
(244,91) (245,91) 210
(245,91) (244,91) 178
(245,91) (246,91) 401
(246,91) (245,91) 593
(246,91) (247,91) 845
(247,91) (246,91) 481
(247,91) (248,91) 719
(248,91) (247,91) 14
(248,91) (249,91) 694
(249,91) (248,91) 123
(249,91) (250,91) 867
(250,91) (249,91) 813
(1,92) (2,92) 756
(2,92) (1,92) 466
(2,92) (3,92) 815
(3,92) (2,92) 496
(3,92) (4,92) 518
(4,92) (3,92) 157
(4,92) (5,92) 236
(5,92) (4,92) 399
(5,92) (6,92) 937
(6,92) (5,92) 472
(6,92) (7,92) 361
(7,92) (6,92) 587
(7,92) (8,92) 307
(8,92) (7,92) 44
(8,92) (9,92) 675
(9,92) (8,92) 763
(9,92) (10,92) 439
(10,92) (9,92) 426
(10,92) (11,92) 441
(11,92) (10,92) 290
(11,92) (12,92) 181
(12,92) (11,92) 176
(12,92) (13,92) 67
(13,92) (12,92) 216
(13,92) (14,92) 613
(14,92) (13,92) 110
(14,92) (15,92) 815
(15,92) (14,92) 996
(15,92) (16,92) 496
(16,92) (15,92) 530
(16,92) (17,92) 23
(17,92) (16,92) 211
(17,92) (18,92) 236
(18,92) (17,92) 823
(18,92) (19,92) 410
(19,92) (18,92) 594
(19,92) (20,92) 98
(20,92) (19,92) 708
(20,92) (21,92) 437
(21,92) (20,92) 400
(21,92) (22,92) 765
(22,92) (21,92) 97
(22,92) (23,92) 622
(23,92) (22,92) 775
(23,92) (24,92) 184
(24,92) (23,92) 725
(24,92) (25,92) 13
(25,92) (24,92) 289
(25,92) (26,92) 93
(26,92) (25,92) 211
(26,92) (27,92) 16
(27,92) (26,92) 622
(27,92) (28,92) 438
(28,92) (27,92) 738
(28,92) (29,92) 201
(29,92) (28,92) 867
(29,92) (30,92) 234
(30,92) (29,92) 123
(30,92) (31,92) 846
(31,92) (30,92) 447
(31,92) (32,92) 198
(32,92) (31,92) 622
(32,92) (33,92) 196
(33,92) (32,92) 152
(33,92) (34,92) 468
(34,92) (33,92) 653
(34,92) (35,92) 473
(35,92) (34,92) 659
(35,92) (36,92) 29
(36,92) (35,92) 554
(36,92) (37,92) 381
(37,92) (36,92) 136
(37,92) (38,92) 223
(38,92) (37,92) 60
(38,92) (39,92) 500
(39,92) (38,92) 715
(39,92) (40,92) 11
(40,92) (39,92) 612
(40,92) (41,92) 203
(41,92) (40,92) 358
(41,92) (42,92) 877
(42,92) (41,92) 319
(42,92) (43,92) 388
(43,92) (42,92) 228
(43,92) (44,92) 969
(44,92) (43,92) 700
(44,92) (45,92) 503
(45,92) (44,92) 360
(45,92) (46,92) 39
(46,92) (45,92) 389
(46,92) (47,92) 887
(47,92) (46,92) 28
(47,92) (48,92) 450
(48,92) (47,92) 618
(48,92) (49,92) 679
(49,92) (48,92) 407
(49,92) (50,92) 762
(50,92) (49,92) 504
(50,92) (51,92) 263
(51,92) (50,92) 598
(51,92) (52,92) 508
(52,92) (51,92) 233
(52,92) (53,92) 423
(53,92) (52,92) 34
(53,92) (54,92) 955
(54,92) (53,92) 830
(54,92) (55,92) 14
(55,92) (54,92) 882
(55,92) (56,92) 558
(56,92) (55,92) 247
(56,92) (57,92) 255
(57,92) (56,92) 975
(57,92) (58,92) 406
(58,92) (57,92) 418
(58,92) (59,92) 673
(59,92) (58,92) 989
(59,92) (60,92) 225
(60,92) (59,92) 938
(60,92) (61,92) 642
(61,92) (60,92) 706
(61,92) (62,92) 392
(62,92) (61,92) 119
(62,92) (63,92) 687
(63,92) (62,92) 575
(63,92) (64,92) 673
(64,92) (63,92) 651
(64,92) (65,92) 394
(65,92) (64,92) 11
(65,92) (66,92) 114
(66,92) (65,92) 565
(66,92) (67,92) 977
(67,92) (66,92) 935
(67,92) (68,92) 915
(68,92) (67,92) 822
(68,92) (69,92) 607
(69,92) (68,92) 148
(69,92) (70,92) 670
(70,92) (69,92) 833
(70,92) (71,92) 513
(71,92) (70,92) 241
(71,92) (72,92) 342
(72,92) (71,92) 432
(72,92) (73,92) 191
(73,92) (72,92) 352
(73,92) (74,92) 393
(74,92) (73,92) 305
(74,92) (75,92) 140
(75,92) (74,92) 672
(75,92) (76,92) 948
(76,92) (75,92) 447
(76,92) (77,92) 388
(77,92) (76,92) 125
(77,92) (78,92) 49
(78,92) (77,92) 965
(78,92) (79,92) 450
(79,92) (78,92) 123
(79,92) (80,92) 703
(80,92) (79,92) 893
(80,92) (81,92) 219
(81,92) (80,92) 914
(81,92) (82,92) 287
(82,92) (81,92) 479
(82,92) (83,92) 826
(83,92) (82,92) 35
(83,92) (84,92) 862
(84,92) (83,92) 621
(84,92) (85,92) 121
(85,92) (84,92) 569
(85,92) (86,92) 84
(86,92) (85,92) 643
(86,92) (87,92) 569
(87,92) (86,92) 139
(87,92) (88,92) 487
(88,92) (87,92) 644
(88,92) (89,92) 254
(89,92) (88,92) 166
(89,92) (90,92) 709
(90,92) (89,92) 15
(90,92) (91,92) 217
(91,92) (90,92) 847
(91,92) (92,92) 532
(92,92) (91,92) 97
(92,92) (93,92) 251
(93,92) (92,92) 101
(93,92) (94,92) 656
(94,92) (93,92) 268
(94,92) (95,92) 235
(95,92) (94,92) 709
(95,92) (96,92) 40
(96,92) (95,92) 868
(96,92) (97,92) 965
(97,92) (96,92) 775
(97,92) (98,92) 533
(98,92) (97,92) 730
(98,92) (99,92) 536
(99,92) (98,92) 430
(99,92) (100,92) 513
(100,92) (99,92) 426
(100,92) (101,92) 385
(101,92) (100,92) 989
(101,92) (102,92) 359
(102,92) (101,92) 759
(102,92) (103,92) 273
(103,92) (102,92) 61
(103,92) (104,92) 805
(104,92) (103,92) 351
(104,92) (105,92) 1000
(105,92) (104,92) 355
(105,92) (106,92) 395
(106,92) (105,92) 809
(106,92) (107,92) 164
(107,92) (106,92) 614
(107,92) (108,92) 879
(108,92) (107,92) 986
(108,92) (109,92) 74
(109,92) (108,92) 366
(109,92) (110,92) 774
(110,92) (109,92) 478
(110,92) (111,92) 488
(111,92) (110,92) 712
(111,92) (112,92) 560
(112,92) (111,92) 364
(112,92) (113,92) 668
(113,92) (112,92) 334
(113,92) (114,92) 721
(114,92) (113,92) 291
(114,92) (115,92) 245
(115,92) (114,92) 443
(115,92) (116,92) 480
(116,92) (115,92) 80
(116,92) (117,92) 148
(117,92) (116,92) 452
(117,92) (118,92) 534
(118,92) (117,92) 762
(118,92) (119,92) 166
(119,92) (118,92) 18
(119,92) (120,92) 12
(120,92) (119,92) 732
(120,92) (121,92) 769
(121,92) (120,92) 572
(121,92) (122,92) 593
(122,92) (121,92) 233
(122,92) (123,92) 672
(123,92) (122,92) 530
(123,92) (124,92) 615
(124,92) (123,92) 775
(124,92) (125,92) 837
(125,92) (124,92) 116
(125,92) (126,92) 801
(126,92) (125,92) 737
(126,92) (127,92) 882
(127,92) (126,92) 569
(127,92) (128,92) 699
(128,92) (127,92) 232
(128,92) (129,92) 412
(129,92) (128,92) 691
(129,92) (130,92) 270
(130,92) (129,92) 708
(130,92) (131,92) 13
(131,92) (130,92) 639
(131,92) (132,92) 119
(132,92) (131,92) 445
(132,92) (133,92) 565
(133,92) (132,92) 602
(133,92) (134,92) 210
(134,92) (133,92) 246
(134,92) (135,92) 155
(135,92) (134,92) 207
(135,92) (136,92) 568
(136,92) (135,92) 17
(136,92) (137,92) 733
(137,92) (136,92) 806
(137,92) (138,92) 10
(138,92) (137,92) 581
(138,92) (139,92) 666
(139,92) (138,92) 846
(139,92) (140,92) 561
(140,92) (139,92) 971
(140,92) (141,92) 128
(141,92) (140,92) 211
(141,92) (142,92) 428
(142,92) (141,92) 145
(142,92) (143,92) 360
(143,92) (142,92) 547
(143,92) (144,92) 637
(144,92) (143,92) 549
(144,92) (145,92) 642
(145,92) (144,92) 266
(145,92) (146,92) 88
(146,92) (145,92) 644
(146,92) (147,92) 621
(147,92) (146,92) 733
(147,92) (148,92) 33
(148,92) (147,92) 995
(148,92) (149,92) 103
(149,92) (148,92) 179
(149,92) (150,92) 465
(150,92) (149,92) 833
(150,92) (151,92) 70
(151,92) (150,92) 192
(151,92) (152,92) 837
(152,92) (151,92) 752
(152,92) (153,92) 865
(153,92) (152,92) 907
(153,92) (154,92) 715
(154,92) (153,92) 536
(154,92) (155,92) 142
(155,92) (154,92) 791
(155,92) (156,92) 681
(156,92) (155,92) 132
(156,92) (157,92) 112
(157,92) (156,92) 15
(157,92) (158,92) 804
(158,92) (157,92) 144
(158,92) (159,92) 68
(159,92) (158,92) 538
(159,92) (160,92) 714
(160,92) (159,92) 791
(160,92) (161,92) 64
(161,92) (160,92) 95
(161,92) (162,92) 204
(162,92) (161,92) 956
(162,92) (163,92) 601
(163,92) (162,92) 34
(163,92) (164,92) 404
(164,92) (163,92) 894
(164,92) (165,92) 96
(165,92) (164,92) 419
(165,92) (166,92) 615
(166,92) (165,92) 15
(166,92) (167,92) 849
(167,92) (166,92) 56
(167,92) (168,92) 630
(168,92) (167,92) 213
(168,92) (169,92) 351
(169,92) (168,92) 985
(169,92) (170,92) 887
(170,92) (169,92) 879
(170,92) (171,92) 503
(171,92) (170,92) 625
(171,92) (172,92) 587
(172,92) (171,92) 372
(172,92) (173,92) 55
(173,92) (172,92) 756
(173,92) (174,92) 356
(174,92) (173,92) 588
(174,92) (175,92) 139
(175,92) (174,92) 692
(175,92) (176,92) 85
(176,92) (175,92) 834
(176,92) (177,92) 804
(177,92) (176,92) 566
(177,92) (178,92) 974
(178,92) (177,92) 129
(178,92) (179,92) 397
(179,92) (178,92) 233
(179,92) (180,92) 466
(180,92) (179,92) 940
(180,92) (181,92) 44
(181,92) (180,92) 70
(181,92) (182,92) 78
(182,92) (181,92) 314
(182,92) (183,92) 960
(183,92) (182,92) 843
(183,92) (184,92) 17
(184,92) (183,92) 46
(184,92) (185,92) 709
(185,92) (184,92) 938
(185,92) (186,92) 411
(186,92) (185,92) 661
(186,92) (187,92) 642
(187,92) (186,92) 975
(187,92) (188,92) 219
(188,92) (187,92) 552
(188,92) (189,92) 579
(189,92) (188,92) 230
(189,92) (190,92) 977
(190,92) (189,92) 265
(190,92) (191,92) 488
(191,92) (190,92) 227
(191,92) (192,92) 20
(192,92) (191,92) 378
(192,92) (193,92) 921
(193,92) (192,92) 251
(193,92) (194,92) 872
(194,92) (193,92) 8
(194,92) (195,92) 52
(195,92) (194,92) 79
(195,92) (196,92) 152
(196,92) (195,92) 143
(196,92) (197,92) 213
(197,92) (196,92) 1
(197,92) (198,92) 333
(198,92) (197,92) 640
(198,92) (199,92) 384
(199,92) (198,92) 94
(199,92) (200,92) 328
(200,92) (199,92) 165
(200,92) (201,92) 454
(201,92) (200,92) 932
(201,92) (202,92) 90
(202,92) (201,92) 382
(202,92) (203,92) 754
(203,92) (202,92) 301
(203,92) (204,92) 21
(204,92) (203,92) 251
(204,92) (205,92) 55
(205,92) (204,92) 378
(205,92) (206,92) 853
(206,92) (205,92) 473
(206,92) (207,92) 688
(207,92) (206,92) 203
(207,92) (208,92) 729
(208,92) (207,92) 322
(208,92) (209,92) 643
(209,92) (208,92) 122
(209,92) (210,92) 753
(210,92) (209,92) 517
(210,92) (211,92) 731
(211,92) (210,92) 751
(211,92) (212,92) 899
(212,92) (211,92) 316
(212,92) (213,92) 880
(213,92) (212,92) 902
(213,92) (214,92) 437
(214,92) (213,92) 4
(214,92) (215,92) 245
(215,92) (214,92) 541
(215,92) (216,92) 209
(216,92) (215,92) 584
(216,92) (217,92) 526
(217,92) (216,92) 161
(217,92) (218,92) 984
(218,92) (217,92) 638
(218,92) (219,92) 308
(219,92) (218,92) 401
(219,92) (220,92) 124
(220,92) (219,92) 235
(220,92) (221,92) 503
(221,92) (220,92) 906
(221,92) (222,92) 551
(222,92) (221,92) 346
(222,92) (223,92) 215
(223,92) (222,92) 249
(223,92) (224,92) 489
(224,92) (223,92) 31
(224,92) (225,92) 134
(225,92) (224,92) 103
(225,92) (226,92) 90
(226,92) (225,92) 578
(226,92) (227,92) 117
(227,92) (226,92) 230
(227,92) (228,92) 21
(228,92) (227,92) 759
(228,92) (229,92) 626
(229,92) (228,92) 826
(229,92) (230,92) 4
(230,92) (229,92) 787
(230,92) (231,92) 715
(231,92) (230,92) 843
(231,92) (232,92) 326
(232,92) (231,92) 457
(232,92) (233,92) 866
(233,92) (232,92) 815
(233,92) (234,92) 962
(234,92) (233,92) 306
(234,92) (235,92) 452
(235,92) (234,92) 516
(235,92) (236,92) 86
(236,92) (235,92) 354
(236,92) (237,92) 623
(237,92) (236,92) 787
(237,92) (238,92) 385
(238,92) (237,92) 751
(238,92) (239,92) 120
(239,92) (238,92) 648
(239,92) (240,92) 705
(240,92) (239,92) 901
(240,92) (241,92) 343
(241,92) (240,92) 822
(241,92) (242,92) 161
(242,92) (241,92) 245
(242,92) (243,92) 703
(243,92) (242,92) 143
(243,92) (244,92) 667
(244,92) (243,92) 596
(244,92) (245,92) 214
(245,92) (244,92) 449
(245,92) (246,92) 206
(246,92) (245,92) 551
(246,92) (247,92) 621
(247,92) (246,92) 373
(247,92) (248,92) 180
(248,92) (247,92) 276
(248,92) (249,92) 980
(249,92) (248,92) 145
(249,92) (250,92) 907
(250,92) (249,92) 716
(1,93) (2,93) 110
(2,93) (1,93) 68
(2,93) (3,93) 94
(3,93) (2,93) 885
(3,93) (4,93) 212
(4,93) (3,93) 337
(4,93) (5,93) 695
(5,93) (4,93) 348
(5,93) (6,93) 80
(6,93) (5,93) 501
(6,93) (7,93) 555
(7,93) (6,93) 112
(7,93) (8,93) 144
(8,93) (7,93) 939
(8,93) (9,93) 393
(9,93) (8,93) 153
(9,93) (10,93) 197
(10,93) (9,93) 71
(10,93) (11,93) 281
(11,93) (10,93) 510
(11,93) (12,93) 232
(12,93) (11,93) 240
(12,93) (13,93) 462
(13,93) (12,93) 574
(13,93) (14,93) 328
(14,93) (13,93) 206
(14,93) (15,93) 55
(15,93) (14,93) 47
(15,93) (16,93) 890
(16,93) (15,93) 434
(16,93) (17,93) 15
(17,93) (16,93) 259
(17,93) (18,93) 629
(18,93) (17,93) 709
(18,93) (19,93) 671
(19,93) (18,93) 360
(19,93) (20,93) 248
(20,93) (19,93) 929
(20,93) (21,93) 469
(21,93) (20,93) 174
(21,93) (22,93) 811
(22,93) (21,93) 371
(22,93) (23,93) 532
(23,93) (22,93) 627
(23,93) (24,93) 383
(24,93) (23,93) 674
(24,93) (25,93) 999
(25,93) (24,93) 594
(25,93) (26,93) 467
(26,93) (25,93) 794
(26,93) (27,93) 403
(27,93) (26,93) 131
(27,93) (28,93) 20
(28,93) (27,93) 409
(28,93) (29,93) 112
(29,93) (28,93) 516
(29,93) (30,93) 967
(30,93) (29,93) 347
(30,93) (31,93) 939
(31,93) (30,93) 564
(31,93) (32,93) 598
(32,93) (31,93) 320
(32,93) (33,93) 875
(33,93) (32,93) 968
(33,93) (34,93) 118
(34,93) (33,93) 866
(34,93) (35,93) 686
(35,93) (34,93) 479
(35,93) (36,93) 185
(36,93) (35,93) 45
(36,93) (37,93) 568
(37,93) (36,93) 320
(37,93) (38,93) 324
(38,93) (37,93) 879
(38,93) (39,93) 208
(39,93) (38,93) 491
(39,93) (40,93) 39
(40,93) (39,93) 320
(40,93) (41,93) 782
(41,93) (40,93) 325
(41,93) (42,93) 364
(42,93) (41,93) 307
(42,93) (43,93) 460
(43,93) (42,93) 869
(43,93) (44,93) 190
(44,93) (43,93) 473
(44,93) (45,93) 825
(45,93) (44,93) 395
(45,93) (46,93) 536
(46,93) (45,93) 919
(46,93) (47,93) 420
(47,93) (46,93) 72
(47,93) (48,93) 830
(48,93) (47,93) 470
(48,93) (49,93) 563
(49,93) (48,93) 657
(49,93) (50,93) 572
(50,93) (49,93) 672
(50,93) (51,93) 783
(51,93) (50,93) 109
(51,93) (52,93) 610
(52,93) (51,93) 858
(52,93) (53,93) 836
(53,93) (52,93) 366
(53,93) (54,93) 32
(54,93) (53,93) 21
(54,93) (55,93) 818
(55,93) (54,93) 964
(55,93) (56,93) 644
(56,93) (55,93) 487
(56,93) (57,93) 635
(57,93) (56,93) 765
(57,93) (58,93) 85
(58,93) (57,93) 470
(58,93) (59,93) 306
(59,93) (58,93) 465
(59,93) (60,93) 306
(60,93) (59,93) 653
(60,93) (61,93) 100
(61,93) (60,93) 641
(61,93) (62,93) 916
(62,93) (61,93) 647
(62,93) (63,93) 366
(63,93) (62,93) 855
(63,93) (64,93) 925
(64,93) (63,93) 447
(64,93) (65,93) 186
(65,93) (64,93) 865
(65,93) (66,93) 100
(66,93) (65,93) 98
(66,93) (67,93) 895
(67,93) (66,93) 831
(67,93) (68,93) 943
(68,93) (67,93) 93
(68,93) (69,93) 515
(69,93) (68,93) 276
(69,93) (70,93) 155
(70,93) (69,93) 376
(70,93) (71,93) 392
(71,93) (70,93) 306
(71,93) (72,93) 642
(72,93) (71,93) 860
(72,93) (73,93) 449
(73,93) (72,93) 214
(73,93) (74,93) 241
(74,93) (73,93) 904
(74,93) (75,93) 912
(75,93) (74,93) 354
(75,93) (76,93) 45
(76,93) (75,93) 119
(76,93) (77,93) 637
(77,93) (76,93) 401
(77,93) (78,93) 730
(78,93) (77,93) 22
(78,93) (79,93) 116
(79,93) (78,93) 149
(79,93) (80,93) 16
(80,93) (79,93) 401
(80,93) (81,93) 724
(81,93) (80,93) 516
(81,93) (82,93) 642
(82,93) (81,93) 701
(82,93) (83,93) 344
(83,93) (82,93) 217
(83,93) (84,93) 268
(84,93) (83,93) 816
(84,93) (85,93) 723
(85,93) (84,93) 567
(85,93) (86,93) 680
(86,93) (85,93) 453
(86,93) (87,93) 861
(87,93) (86,93) 49
(87,93) (88,93) 125
(88,93) (87,93) 811
(88,93) (89,93) 772
(89,93) (88,93) 700
(89,93) (90,93) 45
(90,93) (89,93) 573
(90,93) (91,93) 993
(91,93) (90,93) 78
(91,93) (92,93) 570
(92,93) (91,93) 732
(92,93) (93,93) 265
(93,93) (92,93) 855
(93,93) (94,93) 740
(94,93) (93,93) 505
(94,93) (95,93) 868
(95,93) (94,93) 397
(95,93) (96,93) 529
(96,93) (95,93) 935
(96,93) (97,93) 613
(97,93) (96,93) 879
(97,93) (98,93) 321
(98,93) (97,93) 516
(98,93) (99,93) 623
(99,93) (98,93) 191
(99,93) (100,93) 605
(100,93) (99,93) 633
(100,93) (101,93) 352
(101,93) (100,93) 290
(101,93) (102,93) 164
(102,93) (101,93) 623
(102,93) (103,93) 124
(103,93) (102,93) 916
(103,93) (104,93) 273
(104,93) (103,93) 689
(104,93) (105,93) 881
(105,93) (104,93) 972
(105,93) (106,93) 389
(106,93) (105,93) 968
(106,93) (107,93) 978
(107,93) (106,93) 103
(107,93) (108,93) 628
(108,93) (107,93) 977
(108,93) (109,93) 379
(109,93) (108,93) 440
(109,93) (110,93) 383
(110,93) (109,93) 131
(110,93) (111,93) 216
(111,93) (110,93) 829
(111,93) (112,93) 733
(112,93) (111,93) 989
(112,93) (113,93) 698
(113,93) (112,93) 397
(113,93) (114,93) 406
(114,93) (113,93) 268
(114,93) (115,93) 351
(115,93) (114,93) 885
(115,93) (116,93) 94
(116,93) (115,93) 578
(116,93) (117,93) 973
(117,93) (116,93) 825
(117,93) (118,93) 491
(118,93) (117,93) 434
(118,93) (119,93) 283
(119,93) (118,93) 344
(119,93) (120,93) 579
(120,93) (119,93) 208
(120,93) (121,93) 187
(121,93) (120,93) 401
(121,93) (122,93) 36
(122,93) (121,93) 166
(122,93) (123,93) 888
(123,93) (122,93) 874
(123,93) (124,93) 977
(124,93) (123,93) 904
(124,93) (125,93) 240
(125,93) (124,93) 311
(125,93) (126,93) 686
(126,93) (125,93) 745
(126,93) (127,93) 542
(127,93) (126,93) 783
(127,93) (128,93) 977
(128,93) (127,93) 127
(128,93) (129,93) 615
(129,93) (128,93) 826
(129,93) (130,93) 253
(130,93) (129,93) 673
(130,93) (131,93) 782
(131,93) (130,93) 630
(131,93) (132,93) 900
(132,93) (131,93) 937
(132,93) (133,93) 214
(133,93) (132,93) 897
(133,93) (134,93) 768
(134,93) (133,93) 812
(134,93) (135,93) 876
(135,93) (134,93) 129
(135,93) (136,93) 606
(136,93) (135,93) 813
(136,93) (137,93) 175
(137,93) (136,93) 975
(137,93) (138,93) 415
(138,93) (137,93) 410
(138,93) (139,93) 741
(139,93) (138,93) 738
(139,93) (140,93) 469
(140,93) (139,93) 351
(140,93) (141,93) 187
(141,93) (140,93) 776
(141,93) (142,93) 182
(142,93) (141,93) 30
(142,93) (143,93) 608
(143,93) (142,93) 487
(143,93) (144,93) 896
(144,93) (143,93) 17
(144,93) (145,93) 431
(145,93) (144,93) 666
(145,93) (146,93) 41
(146,93) (145,93) 998
(146,93) (147,93) 263
(147,93) (146,93) 335
(147,93) (148,93) 914
(148,93) (147,93) 1000
(148,93) (149,93) 96
(149,93) (148,93) 453
(149,93) (150,93) 944
(150,93) (149,93) 854
(150,93) (151,93) 644
(151,93) (150,93) 435
(151,93) (152,93) 350
(152,93) (151,93) 309
(152,93) (153,93) 264
(153,93) (152,93) 683
(153,93) (154,93) 874
(154,93) (153,93) 49
(154,93) (155,93) 62
(155,93) (154,93) 693
(155,93) (156,93) 410
(156,93) (155,93) 513
(156,93) (157,93) 601
(157,93) (156,93) 560
(157,93) (158,93) 691
(158,93) (157,93) 71
(158,93) (159,93) 243
(159,93) (158,93) 51
(159,93) (160,93) 966
(160,93) (159,93) 559
(160,93) (161,93) 142
(161,93) (160,93) 586
(161,93) (162,93) 608
(162,93) (161,93) 183
(162,93) (163,93) 5
(163,93) (162,93) 404
(163,93) (164,93) 660
(164,93) (163,93) 341
(164,93) (165,93) 542
(165,93) (164,93) 713
(165,93) (166,93) 446
(166,93) (165,93) 359
(166,93) (167,93) 352
(167,93) (166,93) 337
(167,93) (168,93) 135
(168,93) (167,93) 290
(168,93) (169,93) 259
(169,93) (168,93) 856
(169,93) (170,93) 184
(170,93) (169,93) 646
(170,93) (171,93) 895
(171,93) (170,93) 117
(171,93) (172,93) 405
(172,93) (171,93) 17
(172,93) (173,93) 188
(173,93) (172,93) 202
