s (1,1) 47
(233,95) (232,95) 79
(233,95) (234,95) 31
(234,95) (233,95) 86
(234,95) (235,95) 31
(235,95) (234,95) 27
(235,95) (236,95) 38
(236,95) (235,95) 98
(236,95) (237,95) 14
(237,95) (236,95) 4
(237,95) (238,95) 64
(238,95) (237,95) 60
(238,95) (239,95) 72
(239,95) (238,95) 18
(239,95) (240,95) 81
(240,95) (239,95) 39
(240,95) (241,95) 55
(241,95) (240,95) 6
(241,95) (242,95) 15
(242,95) (241,95) 38
(242,95) (243,95) 52
(243,95) (242,95) 9
(243,95) (244,95) 18
(244,95) (243,95) 10
(244,95) (245,95) 16
(245,95) (244,95) 10
(245,95) (246,95) 3
(246,95) (245,95) 58
(246,95) (247,95) 89
(247,95) (246,95) 11
(247,95) (248,95) 63
(248,95) (247,95) 22
(248,95) (249,95) 27
(249,95) (248,95) 24
(249,95) (250,95) 9
(250,95) (249,95) 4
(1,96) (2,96) 54
(2,96) (1,96) 96
(2,96) (3,96) 48
(3,96) (2,96) 44
(3,96) (4,96) 53
(4,96) (3,96) 64
(4,96) (5,96) 64
(5,96) (4,96) 97
(5,96) (6,96) 69
(6,96) (5,96) 86
(6,96) (7,96) 4
(7,96) (6,96) 73
(7,96) (8,96) 96
(8,96) (7,96) 3
(8,96) (9,96) 33
(9,96) (8,96) 43
(9,96) (10,96) 42
(10,96) (9,96) 1
(10,96) (11,96) 1
(11,96) (10,96) 68
(11,96) (12,96) 38
(12,96) (11,96) 25
(12,96) (13,96) 70
(13,96) (12,96) 5
(13,96) (14,96) 14
(14,96) (13,96) 49
(14,96) (15,96) 48
(15,96) (14,96) 55
(15,96) (16,96) 88
(16,96) (15,96) 66
(16,96) (17,96) 54
(17,96) (16,96) 53
(17,96) (18,96) 9
(18,96) (17,96) 48
(18,96) (19,96) 18
(19,96) (18,96) 35
(19,96) (20,96) 27
(20,96) (19,96) 59
(20,96) (21,96) 83
(21,96) (20,96) 91
(21,96) (22,96) 52
(22,96) (21,96) 10
(22,96) (23,96) 19
(23,96) (22,96) 10
(23,96) (24,96) 91
(24,96) (23,96) 99
(24,96) (25,96) 27
(25,96) (24,96) 25
(25,96) (26,96) 22
(26,96) (25,96) 23
(26,96) (27,96) 78
(27,96) (26,96) 2
(27,96) (28,96) 26
(28,96) (27,96) 40
(28,96) (29,96) 15
(29,96) (28,96) 34
(29,96) (30,96) 58
(30,96) (29,96) 81
(30,96) (31,96) 79
(31,96) (30,96) 73
(31,96) (32,96) 53
(32,96) (31,96) 1
(32,96) (33,96) 10
(33,96) (32,96) 65
(33,96) (34,96) 76
(34,96) (33,96) 44
(34,96) (35,96) 19
(35,96) (34,96) 36
(35,96) (36,96) 67
(36,96) (35,96) 51
(36,96) (37,96) 74
(37,96) (36,96) 5
(37,96) (38,96) 75
(38,96) (37,96) 23
(38,96) (39,96) 23
(39,96) (38,96) 46
(39,96) (40,96) 7
(40,96) (39,96) 45
(40,96) (41,96) 61
(41,96) (40,96) 44
(41,96) (42,96) 5
(42,96) (41,96) 10
(42,96) (43,96) 92
(43,96) (42,96) 24
(43,96) (44,96) 85
(44,96) (43,96) 2
(44,96) (45,96) 50
(45,96) (44,96) 10
(45,96) (46,96) 26
(46,96) (45,96) 15
(46,96) (47,96) 24
(47,96) (46,96) 96
(47,96) (48,96) 41
(48,96) (47,96) 76
(48,96) (49,96) 49
(49,96) (48,96) 28
(49,96) (50,96) 50
(50,96) (49,96) 75
(50,96) (51,96) 55
(51,96) (50,96) 7
(51,96) (52,96) 10
(52,96) (51,96) 77
(52,96) (53,96) 73
(53,96) (52,96) 55
(53,96) (54,96) 39
(54,96) (53,96) 32
(54,96) (55,96) 98
(55,96) (54,96) 8
(55,96) (56,96) 44
(56,96) (55,96) 55
(56,96) (57,96) 85
(57,96) (56,96) 32
(57,96) (58,96) 77
(58,96) (57,96) 70
(58,96) (59,96) 56
(59,96) (58,96) 65
(59,96) (60,96) 3
(60,96) (59,96) 29
(60,96) (61,96) 14
(61,96) (60,96) 76
(61,96) (62,96) 60
(62,96) (61,96) 40
(62,96) (63,96) 99
(63,96) (62,96) 7
(63,96) (64,96) 25
(64,96) (63,96) 37
(64,96) (65,96) 50
(65,96) (64,96) 2
(65,96) (66,96) 61
(66,96) (65,96) 98
(66,96) (67,96) 47
(67,96) (66,96) 35
(67,96) (68,96) 31
(68,96) (67,96) 69
(68,96) (69,96) 72
(69,96) (68,96) 6
(69,96) (70,96) 97
(70,96) (69,96) 78
(70,96) (71,96) 22
(71,96) (70,96) 97
(71,96) (72,96) 95
(72,96) (71,96) 48
(72,96) (73,96) 1
(73,96) (72,96) 5
(73,96) (74,96) 79
(74,96) (73,96) 36
(74,96) (75,96) 96
(75,96) (74,96) 53
(75,96) (76,96) 83
(76,96) (75,96) 19
(76,96) (77,96) 100
(77,96) (76,96) 4
(77,96) (78,96) 10
(78,96) (77,96) 55
(78,96) (79,96) 17
(79,96) (78,96) 39
(79,96) (80,96) 8
(80,96) (79,96) 18
(80,96) (81,96) 58
(81,96) (80,96) 52
(81,96) (82,96) 28
(82,96) (81,96) 20
(82,96) (83,96) 57
(83,96) (82,96) 73
(83,96) (84,96) 80
(84,96) (83,96) 38
(84,96) (85,96) 27
(85,96) (84,96) 44
(85,96) (86,96) 99
(86,96) (85,96) 68
(86,96) (87,96) 55
(87,96) (86,96) 73
(87,96) (88,96) 88
(88,96) (87,96) 19
(88,96) (89,96) 46
(89,96) (88,96) 20
(89,96) (90,96) 80
(90,96) (89,96) 47
(90,96) (91,96) 58
(91,96) (90,96) 22
(91,96) (92,96) 26
(92,96) (91,96) 1
(92,96) (93,96) 64
(93,96) (92,96) 18
(93,96) (94,96) 46
(94,96) (93,96) 1
(94,96) (95,96) 81
(95,96) (94,96) 7
(95,96) (96,96) 3
(96,96) (95,96) 97
(96,96) (97,96) 81
(97,96) (96,96) 16
(97,96) (98,96) 79
(98,96) (97,96) 1
(98,96) (99,96) 80
(99,96) (98,96) 17
(99,96) (100,96) 9
(100,96) (99,96) 14
(100,96) (101,96) 57
(101,96) (100,96) 3
(101,96) (102,96) 67
(102,96) (101,96) 66
(102,96) (103,96) 15
(103,96) (102,96) 79
(103,96) (104,96) 82
(104,96) (103,96) 9
(104,96) (105,96) 44
(105,96) (104,96) 16
(105,96) (106,96) 66
(106,96) (105,96) 32
(106,96) (107,96) 54
(107,96) (106,96) 46
(107,96) (108,96) 51
(108,96) (107,96) 80
(108,96) (109,96) 2
(109,96) (108,96) 46
(109,96) (110,96) 10
(110,96) (109,96) 93
(110,96) (111,96) 51
(111,96) (110,96) 64
(111,96) (112,96) 17
(112,96) (111,96) 84
(112,96) (113,96) 75
(113,96) (112,96) 52
(113,96) (114,96) 6
(114,96) (113,96) 30
(114,96) (115,96) 93
(115,96) (114,96) 27
(115,96) (116,96) 31
(116,96) (115,96) 80
(116,96) (117,96) 79
(117,96) (116,96) 49
(117,96) (118,96) 63
(118,96) (117,96) 81
(118,96) (119,96) 16
(119,96) (118,96) 48
(119,96) (120,96) 26
(120,96) (119,96) 43
(120,96) (121,96) 23
(121,96) (120,96) 13
(121,96) (122,96) 98
(122,96) (121,96) 90
(122,96) (123,96) 6
(123,96) (122,96) 66
(123,96) (124,96) 98
(124,96) (123,96) 22
(124,96) (125,96) 17
(125,96) (124,96) 92
(125,96) (126,96) 88
(126,96) (125,96) 76
(126,96) (127,96) 47
(127,96) (126,96) 58
(127,96) (128,96) 31
(128,96) (127,96) 76
(128,96) (129,96) 32
(129,96) (128,96) 59
(129,96) (130,96) 49
(130,96) (129,96) 14
(130,96) (131,96) 22
(131,96) (130,96) 82
(131,96) (132,96) 1
(132,96) (131,96) 39
(132,96) (133,96) 29
(133,96) (132,96) 84
(133,96) (134,96) 21
(134,96) (133,96) 52
(134,96) (135,96) 69
(135,96) (134,96) 16
(135,96) (136,96) 27
(136,96) (135,96) 87
(136,96) (137,96) 54
(137,96) (136,96) 71
(137,96) (138,96) 37
(138,96) (137,96) 22
(138,96) (139,96) 100
(139,96) (138,96) 33
(139,96) (140,96) 49
(140,96) (139,96) 96
(140,96) (141,96) 43
(141,96) (140,96) 13
(141,96) (142,96) 86
(142,96) (141,96) 89
(142,96) (143,96) 62
(143,96) (142,96) 12
(143,96) (144,96) 77
(144,96) (143,96) 5
(144,96) (145,96) 95
(145,96) (144,96) 69
(145,96) (146,96) 92
(146,96) (145,96) 78
(146,96) (147,96) 54
(147,96) (146,96) 2
(147,96) (148,96) 92
(148,96) (147,96) 69
(148,96) (149,96) 27
(149,96) (148,96) 35
(149,96) (150,96) 32
(150,96) (149,96) 24
(150,96) (151,96) 39
(151,96) (150,96) 70
(151,96) (152,96) 82
(152,96) (151,96) 54
(152,96) (153,96) 67
(153,96) (152,96) 66
(153,96) (154,96) 21
(154,96) (153,96) 34
(154,96) (155,96) 63
(155,96) (154,96) 52
(155,96) (156,96) 45
(156,96) (155,96) 98
(156,96) (157,96) 2
(157,96) (156,96) 95
(157,96) (158,96) 51
(158,96) (157,96) 32
(158,96) (159,96) 75
(159,96) (158,96) 55
(159,96) (160,96) 62
(160,96) (159,96) 87
(160,96) (161,96) 1
(161,96) (160,96) 35
(161,96) (162,96) 7
(162,96) (161,96) 93
(162,96) (163,96) 25
(163,96) (162,96) 37
(163,96) (164,96) 80
(164,96) (163,96) 80
(164,96) (165,96) 16
(165,96) (164,96) 79
(165,96) (166,96) 43
(166,96) (165,96) 32
(166,96) (167,96) 92
(167,96) (166,96) 23
(167,96) (168,96) 66
(168,96) (167,96) 48
(168,96) (169,96) 16
(169,96) (168,96) 94
(169,96) (170,96) 24
(170,96) (169,96) 73
(170,96) (171,96) 60
(171,96) (170,96) 79
(171,96) (172,96) 65
(172,96) (171,96) 23
(172,96) (173,96) 39
(173,96) (172,96) 24
(173,96) (174,96) 38
(174,96) (173,96) 2
(174,96) (175,96) 23
(175,96) (174,96) 79
(175,96) (176,96) 95
(176,96) (175,96) 74
(176,96) (177,96) 62
(177,96) (176,96) 23
(177,96) (178,96) 6
(178,96) (177,96) 59
(178,96) (179,96) 48
(179,96) (178,96) 57
(179,96) (180,96) 24
(180,96) (179,96) 6
(180,96) (181,96) 58
(181,96) (180,96) 54
(181,96) (182,96) 68
(182,96) (181,96) 32
(182,96) (183,96) 30
(183,96) (182,96) 50
(183,96) (184,96) 92
(184,96) (183,96) 89
(184,96) (185,96) 38
(185,96) (184,96) 20
(185,96) (186,96) 61
(186,96) (185,96) 84
(186,96) (187,96) 21
(187,96) (186,96) 21
(187,96) (188,96) 15
(188,96) (187,96) 93
(188,96) (189,96) 85
(189,96) (188,96) 47
(189,96) (190,96) 25
(190,96) (189,96) 26
(190,96) (191,96) 24
(191,96) (190,96) 39
(191,96) (192,96) 15
(192,96) (191,96) 58
(192,96) (193,96) 22
(193,96) (192,96) 7
(193,96) (194,96) 29
(194,96) (193,96) 17
(194,96) (195,96) 73
(195,96) (194,96) 50
(195,96) (196,96) 73
(196,96) (195,96) 73
(196,96) (197,96) 47
(197,96) (196,96) 49
(197,96) (198,96) 38
(198,96) (197,96) 73
(198,96) (199,96) 21
(199,96) (198,96) 21
(199,96) (200,96) 67
(200,96) (199,96) 85
(200,96) (201,96) 56
(201,96) (200,96) 55
(201,96) (202,96) 71
(202,96) (201,96) 57
(202,96) (203,96) 32
(203,96) (202,96) 59
(203,96) (204,96) 91
(204,96) (203,96) 11
(204,96) (205,96) 78
(205,96) (204,96) 40
(205,96) (206,96) 11
(206,96) (205,96) 80
(206,96) (207,96) 44
(207,96) (206,96) 80
(207,96) (208,96) 54
(208,96) (207,96) 71
(208,96) (209,96) 40
(209,96) (208,96) 14
(209,96) (210,96) 12
(210,96) (209,96) 11
(210,96) (211,96) 90
(211,96) (210,96) 90
(211,96) (212,96) 46
(212,96) (211,96) 98
(212,96) (213,96) 83
(213,96) (212,96) 37
(213,96) (214,96) 80
(214,96) (213,96) 66
(214,96) (215,96) 7
(215,96) (214,96) 29
(215,96) (216,96) 68
(216,96) (215,96) 91
(216,96) (217,96) 19
(217,96) (216,96) 94
(217,96) (218,96) 8
(218,96) (217,96) 44
(218,96) (219,96) 5
(219,96) (218,96) 53
(219,96) (220,96) 10
(220,96) (219,96) 16
(220,96) (221,96) 84
(221,96) (220,96) 63
(221,96) (222,96) 75
(222,96) (221,96) 89
(222,96) (223,96) 42
(223,96) (222,96) 30
(223,96) (224,96) 69
(224,96) (223,96) 92
(224,96) (225,96) 78
(225,96) (224,96) 24
(225,96) (226,96) 19
(226,96) (225,96) 39
(226,96) (227,96) 43
(227,96) (226,96) 63
(227,96) (228,96) 55
(228,96) (227,96) 21
(228,96) (229,96) 12
(229,96) (228,96) 21
(229,96) (230,96) 44
(230,96) (229,96) 68
(230,96) (231,96) 26
(231,96) (230,96) 25
(231,96) (232,96) 83
(232,96) (231,96) 49
(232,96) (233,96) 8
(233,96) (232,96) 23
(233,96) (234,96) 50
(234,96) (233,96) 64
(234,96) (235,96) 6
(235,96) (234,96) 22
(235,96) (236,96) 47
(236,96) (235,96) 54
(236,96) (237,96) 68
(237,96) (236,96) 21
(237,96) (238,96) 79
(238,96) (237,96) 53
(238,96) (239,96) 31
(239,96) (238,96) 80
(239,96) (240,96) 56
(240,96) (239,96) 7
(240,96) (241,96) 82
(241,96) (240,96) 21
(241,96) (242,96) 10
(242,96) (241,96) 47
(242,96) (243,96) 67
(243,96) (242,96) 37
(243,96) (244,96) 50
(244,96) (243,96) 26
(244,96) (245,96) 60
(245,96) (244,96) 93
(245,96) (246,96) 93
(246,96) (245,96) 86
(246,96) (247,96) 1
(247,96) (246,96) 43
(247,96) (248,96) 55
(248,96) (247,96) 73
(248,96) (249,96) 97
(249,96) (248,96) 78
(249,96) (250,96) 59
(250,96) (249,96) 69
(1,97) (2,97) 29
(2,97) (1,97) 67
(2,97) (3,97) 63
(3,97) (2,97) 51
(3,97) (4,97) 14
(4,97) (3,97) 52
(4,97) (5,97) 50
(5,97) (4,97) 30
(5,97) (6,97) 82
(6,97) (5,97) 51
(6,97) (7,97) 66
(7,97) (6,97) 2
(7,97) (8,97) 41
(8,97) (7,97) 1
(8,97) (9,97) 45
(9,97) (8,97) 3
(9,97) (10,97) 61
(10,97) (9,97) 18
(10,97) (11,97) 28
(11,97) (10,97) 37
(11,97) (12,97) 16
(12,97) (11,97) 1
(12,97) (13,97) 87
(13,97) (12,97) 56
(13,97) (14,97) 33
(14,97) (13,97) 84
(14,97) (15,97) 88
(15,97) (14,97) 77
(15,97) (16,97) 54
(16,97) (15,97) 93
(16,97) (17,97) 34
(17,97) (16,97) 68
(17,97) (18,97) 17
(18,97) (17,97) 56
(18,97) (19,97) 18
(19,97) (18,97) 28
(19,97) (20,97) 1
(20,97) (19,97) 94
(20,97) (21,97) 28
(21,97) (20,97) 91
(21,97) (22,97) 51
(22,97) (21,97) 15
(22,97) (23,97) 76
(23,97) (22,97) 35
(23,97) (24,97) 26
(24,97) (23,97) 72
(24,97) (25,97) 41
(25,97) (24,97) 90
(25,97) (26,97) 4
(26,97) (25,97) 95
(26,97) (27,97) 64
(27,97) (26,97) 89
(27,97) (28,97) 92
(28,97) (27,97) 17
(28,97) (29,97) 98
(29,97) (28,97) 3
(29,97) (30,97) 84
(30,97) (29,97) 47
(30,97) (31,97) 23
(31,97) (30,97) 31
(31,97) (32,97) 97
(32,97) (31,97) 85
(32,97) (33,97) 38
(33,97) (32,97) 56
(33,97) (34,97) 26
(34,97) (33,97) 12
(34,97) (35,97) 87
(35,97) (34,97) 22
(35,97) (36,97) 14
(36,97) (35,97) 10
(36,97) (37,97) 49
(37,97) (36,97) 53
(37,97) (38,97) 78
(38,97) (37,97) 27
(38,97) (39,97) 5
(39,97) (38,97) 84
(39,97) (40,97) 19
(40,97) (39,97) 19
(40,97) (41,97) 20
(41,97) (40,97) 4
(41,97) (42,97) 41
(42,97) (41,97) 95
(42,97) (43,97) 71
(43,97) (42,97) 64
(43,97) (44,97) 12
(44,97) (43,97) 78
(44,97) (45,97) 62
(45,97) (44,97) 3
(45,97) (46,97) 48
(46,97) (45,97) 50
(46,97) (47,97) 64
(47,97) (46,97) 60
(47,97) (48,97) 24
(48,97) (47,97) 79
(48,97) (49,97) 37
(49,97) (48,97) 77
(49,97) (50,97) 41
(50,97) (49,97) 64
(50,97) (51,97) 10
(51,97) (50,97) 23
(51,97) (52,97) 30
(52,97) (51,97) 44
(52,97) (53,97) 25
(53,97) (52,97) 70
(53,97) (54,97) 24
(54,97) (53,97) 12
(54,97) (55,97) 26
(55,97) (54,97) 62
(55,97) (56,97) 2
(56,97) (55,97) 65
(56,97) (57,97) 95
(57,97) (56,97) 30
(57,97) (58,97) 10
(58,97) (57,97) 68
(58,97) (59,97) 88
(59,97) (58,97) 4
(59,97) (60,97) 64
(60,97) (59,97) 67
(60,97) (61,97) 54
(61,97) (60,97) 94
(61,97) (62,97) 60
(62,97) (61,97) 14
(62,97) (63,97) 62
(63,97) (62,97) 84
(63,97) (64,97) 56
(64,97) (63,97) 74
(64,97) (65,97) 50
(65,97) (64,97) 80
(65,97) (66,97) 37
(66,97) (65,97) 83
(66,97) (67,97) 36
(67,97) (66,97) 52
(67,97) (68,97) 74
(68,97) (67,97) 40
(68,97) (69,97) 68
(69,97) (68,97) 81
(69,97) (70,97) 79
(70,97) (69,97) 30
(70,97) (71,97) 31
(71,97) (70,97) 29
(71,97) (72,97) 8
(72,97) (71,97) 33
(72,97) (73,97) 6
(73,97) (72,97) 31
(73,97) (74,97) 66
(74,97) (73,97) 15
(74,97) (75,97) 1
(75,97) (74,97) 67
(75,97) (76,97) 67
(76,97) (75,97) 71
(76,97) (77,97) 8
(77,97) (76,97) 38
(77,97) (78,97) 53
(78,97) (77,97) 38
(78,97) (79,97) 89
(79,97) (78,97) 47
(79,97) (80,97) 57
(80,97) (79,97) 2
(80,97) (81,97) 69
(81,97) (80,97) 28
(81,97) (82,97) 86
(82,97) (81,97) 59
(82,97) (83,97) 13
(83,97) (82,97) 29
(83,97) (84,97) 9
(84,97) (83,97) 47
(84,97) (85,97) 10
(85,97) (84,97) 71
(85,97) (86,97) 62
(86,97) (85,97) 36
(86,97) (87,97) 38
(87,97) (86,97) 41
(87,97) (88,97) 32
(88,97) (87,97) 65
(88,97) (89,97) 58
(89,97) (88,97) 43
(89,97) (90,97) 61
(90,97) (89,97) 68
(90,97) (91,97) 86
(91,97) (90,97) 67
(91,97) (92,97) 38
(92,97) (91,97) 92
(92,97) (93,97) 59
(93,97) (92,97) 71
(93,97) (94,97) 2
(94,97) (93,97) 76
(94,97) (95,97) 82
(95,97) (94,97) 25
(95,97) (96,97) 23
(96,97) (95,97) 75
(96,97) (97,97) 90
(97,97) (96,97) 18
(97,97) (98,97) 61
(98,97) (97,97) 90
(98,97) (99,97) 20
(99,97) (98,97) 45
(99,97) (100,97) 38
(100,97) (99,97) 75
(100,97) (101,97) 79
(101,97) (100,97) 47
(101,97) (102,97) 14
(102,97) (101,97) 15
(102,97) (103,97) 62
(103,97) (102,97) 30
(103,97) (104,97) 24
(104,97) (103,97) 93
(104,97) (105,97) 65
(105,97) (104,97) 63
(105,97) (106,97) 48
(106,97) (105,97) 50
(106,97) (107,97) 52
(107,97) (106,97) 73
(107,97) (108,97) 85
(108,97) (107,97) 57
(108,97) (109,97) 27
(109,97) (108,97) 68
(109,97) (110,97) 59
(110,97) (109,97) 65
(110,97) (111,97) 25
(111,97) (110,97) 82
(111,97) (112,97) 77
(112,97) (111,97) 17
(112,97) (113,97) 1
(113,97) (112,97) 49
(113,97) (114,97) 40
(114,97) (113,97) 16
(114,97) (115,97) 30
(115,97) (114,97) 66
(115,97) (116,97) 92
(116,97) (115,97) 90
(116,97) (117,97) 51
(117,97) (116,97) 58
(117,97) (118,97) 77
(118,97) (117,97) 19
(118,97) (119,97) 5
(119,97) (118,97) 52
(119,97) (120,97) 78
(120,97) (119,97) 7
(120,97) (121,97) 41
(121,97) (120,97) 15
(121,97) (122,97) 70
(122,97) (121,97) 46
(122,97) (123,97) 34
(123,97) (122,97) 82
(123,97) (124,97) 51
(124,97) (123,97) 47
(124,97) (125,97) 32
(125,97) (124,97) 77
(125,97) (126,97) 28
(126,97) (125,97) 48
(126,97) (127,97) 85
(127,97) (126,97) 18
(127,97) (128,97) 52
(128,97) (127,97) 45
(128,97) (129,97) 54
(129,97) (128,97) 94
(129,97) (130,97) 61
(130,97) (129,97) 38
(130,97) (131,97) 42
(131,97) (130,97) 87
(131,97) (132,97) 44
(132,97) (131,97) 71
(132,97) (133,97) 58
(133,97) (132,97) 47
(133,97) (134,97) 90
(134,97) (133,97) 23
(134,97) (135,97) 35
(135,97) (134,97) 59
(135,97) (136,97) 31
(136,97) (135,97) 84
(136,97) (137,97) 48
(137,97) (136,97) 77
(137,97) (138,97) 43
(138,97) (137,97) 52
(138,97) (139,97) 49
(139,97) (138,97) 24
(139,97) (140,97) 94
(140,97) (139,97) 88
(140,97) (141,97) 31
(141,97) (140,97) 87
(141,97) (142,97) 30
(142,97) (141,97) 50
(142,97) (143,97) 67
(143,97) (142,97) 37
(143,97) (144,97) 28
(144,97) (143,97) 29
(144,97) (145,97) 29
(145,97) (144,97) 36
(145,97) (146,97) 56
(146,97) (145,97) 92
(146,97) (147,97) 17
(147,97) (146,97) 39
(147,97) (148,97) 94
(148,97) (147,97) 38
(148,97) (149,97) 4
(149,97) (148,97) 98
(149,97) (150,97) 9
(150,97) (149,97) 44
(150,97) (151,97) 25
(151,97) (150,97) 10
(151,97) (152,97) 67
(152,97) (151,97) 9
(152,97) (153,97) 36
(153,97) (152,97) 83
(153,97) (154,97) 60
(154,97) (153,97) 15
(154,97) (155,97) 97
(155,97) (154,97) 100
(155,97) (156,97) 88
(156,97) (155,97) 38
(156,97) (157,97) 6
(157,97) (156,97) 69
(157,97) (158,97) 64
(158,97) (157,97) 3
(158,97) (159,97) 6
(159,97) (158,97) 30
(159,97) (160,97) 93
(160,97) (159,97) 59
(160,97) (161,97) 30
(161,97) (160,97) 35
(161,97) (162,97) 3
(162,97) (161,97) 90
(162,97) (163,97) 94
(163,97) (162,97) 84
(163,97) (164,97) 21
(164,97) (163,97) 7
(164,97) (165,97) 97
(165,97) (164,97) 52
(165,97) (166,97) 79
(166,97) (165,97) 62
(166,97) (167,97) 23
(167,97) (166,97) 47
(167,97) (168,97) 82
(168,97) (167,97) 65
(168,97) (169,97) 7
(169,97) (168,97) 25
(169,97) (170,97) 83
(170,97) (169,97) 88
(170,97) (171,97) 81
(171,97) (170,97) 5
(171,97) (172,97) 86
(172,97) (171,97) 91
(172,97) (173,97) 74
(173,97) (172,97) 67
(173,97) (174,97) 2
(174,97) (173,97) 66
(174,97) (175,97) 51
(175,97) (174,97) 19
(175,97) (176,97) 26
(176,97) (175,97) 34
(176,97) (177,97) 81
(177,97) (176,97) 40
(177,97) (178,97) 64
(178,97) (177,97) 51
(178,97) (179,97) 78
(179,97) (178,97) 92
(179,97) (180,97) 26
(180,97) (179,97) 10
(180,97) (181,97) 53
(181,97) (180,97) 72
(181,97) (182,97) 51
(182,97) (181,97) 56
(182,97) (183,97) 36
(183,97) (182,97) 44
(183,97) (184,97) 99
(184,97) (183,97) 4
(184,97) (185,97) 91
(185,97) (184,97) 94
(185,97) (186,97) 87
(186,97) (185,97) 2
(186,97) (187,97) 9
(187,97) (186,97) 73
(187,97) (188,97) 4
(188,97) (187,97) 49
(188,97) (189,97) 83
(189,97) (188,97) 46
(189,97) (190,97) 81
(190,97) (189,97) 8
(190,97) (191,97) 89
(191,97) (190,97) 62
(191,97) (192,97) 45
(192,97) (191,97) 98
(192,97) (193,97) 46
(193,97) (192,97) 46
(193,97) (194,97) 79
(194,97) (193,97) 60
(194,97) (195,97) 68
(195,97) (194,97) 40
(195,97) (196,97) 46
(196,97) (195,97) 95
(196,97) (197,97) 36
(197,97) (196,97) 87
(197,97) (198,97) 9
(198,97) (197,97) 71
(198,97) (199,97) 52
(199,97) (198,97) 47
(199,97) (200,97) 91
(200,97) (199,97) 86
(200,97) (201,97) 74
(201,97) (200,97) 62
(201,97) (202,97) 57
(202,97) (201,97) 98
(202,97) (203,97) 31
(203,97) (202,97) 23
(203,97) (204,97) 97
(204,97) (203,97) 75
(204,97) (205,97) 37
(205,97) (204,97) 38
(205,97) (206,97) 83
(206,97) (205,97) 17
(206,97) (207,97) 45
(207,97) (206,97) 84
(207,97) (208,97) 24
(208,97) (207,97) 19
(208,97) (209,97) 5
(209,97) (208,97) 21
(209,97) (210,97) 86
(210,97) (209,97) 8
(210,97) (211,97) 93
(211,97) (210,97) 88
(211,97) (212,97) 27
(212,97) (211,97) 83
(212,97) (213,97) 38
(213,97) (212,97) 24
(213,97) (214,97) 49
(214,97) (213,97) 10
(214,97) (215,97) 29
(215,97) (214,97) 70
(215,97) (216,97) 62
(216,97) (215,97) 71
(216,97) (217,97) 82
(217,97) (216,97) 14
(217,97) (218,97) 50
(218,97) (217,97) 44
(218,97) (219,97) 56
(219,97) (218,97) 63
(219,97) (220,97) 74
(220,97) (219,97) 89
(220,97) (221,97) 56
(221,97) (220,97) 65
(221,97) (222,97) 54
(222,97) (221,97) 32
(222,97) (223,97) 19
(223,97) (222,97) 98
(223,97) (224,97) 28
(224,97) (223,97) 9
(224,97) (225,97) 14
(225,97) (224,97) 82
(225,97) (226,97) 67
(226,97) (225,97) 52
(226,97) (227,97) 25
(227,97) (226,97) 40
(227,97) (228,97) 1
(228,97) (227,97) 17
(228,97) (229,97) 68
(229,97) (228,97) 24
(229,97) (230,97) 12
(230,97) (229,97) 26
(230,97) (231,97) 92
(231,97) (230,97) 86
(231,97) (232,97) 92
(232,97) (231,97) 56
(232,97) (233,97) 45
(233,97) (232,97) 53
(233,97) (234,97) 23
(234,97) (233,97) 52
(234,97) (235,97) 86
(235,97) (234,97) 52
(235,97) (236,97) 51
(236,97) (235,97) 44
(236,97) (237,97) 33
(237,97) (236,97) 1
(237,97) (238,97) 62
(238,97) (237,97) 67
(238,97) (239,97) 66
(239,97) (238,97) 66
(239,97) (240,97) 24
(240,97) (239,97) 25
(240,97) (241,97) 93
(241,97) (240,97) 61
(241,97) (242,97) 73
(242,97) (241,97) 32
(242,97) (243,97) 86
(243,97) (242,97) 84
(243,97) (244,97) 14
(244,97) (243,97) 53
(244,97) (245,97) 68
(245,97) (244,97) 89
(245,97) (246,97) 13
(246,97) (245,97) 99
(246,97) (247,97) 91
(247,97) (246,97) 83
(247,97) (248,97) 17
(248,97) (247,97) 59
(248,97) (249,97) 5
(249,97) (248,97) 16
(249,97) (250,97) 100
(250,97) (249,97) 77
(1,98) (2,98) 45
(2,98) (1,98) 19
(2,98) (3,98) 40
(3,98) (2,98) 30
(3,98) (4,98) 38
(4,98) (3,98) 30
(4,98) (5,98) 61
(5,98) (4,98) 15
(5,98) (6,98) 62
(6,98) (5,98) 5
(6,98) (7,98) 6
(7,98) (6,98) 17
(7,98) (8,98) 18
(8,98) (7,98) 1
(8,98) (9,98) 44
(9,98) (8,98) 32
(9,98) (10,98) 23
(10,98) (9,98) 32
(10,98) (11,98) 36
(11,98) (10,98) 55
(11,98) (12,98) 91
(12,98) (11,98) 78
(12,98) (13,98) 36
(13,98) (12,98) 89
(13,98) (14,98) 46
(14,98) (13,98) 93
(14,98) (15,98) 36
(15,98) (14,98) 78
(15,98) (16,98) 25
(16,98) (15,98) 22
(16,98) (17,98) 75
(17,98) (16,98) 27
(17,98) (18,98) 36
(18,98) (17,98) 89
(18,98) (19,98) 77
(19,98) (18,98) 25
(19,98) (20,98) 56
(20,98) (19,98) 47
(20,98) (21,98) 17
(21,98) (20,98) 39
(21,98) (22,98) 100
(22,98) (21,98) 67
(22,98) (23,98) 32
(23,98) (22,98) 67
(23,98) (24,98) 49
