s (1,1) 13
(16,31) (15,31) 32
(16,31) (17,31) 6
(17,31) (16,31) 5
(17,31) (18,31) 70
(18,31) (17,31) 35
(18,31) (19,31) 91
(19,31) (18,31) 7
(19,31) (20,31) 32
(20,31) (19,31) 2
(20,31) (21,31) 65
(21,31) (20,31) 55
(21,31) (22,31) 51
(22,31) (21,31) 24
(22,31) (23,31) 16
(23,31) (22,31) 75
(23,31) (24,31) 27
(24,31) (23,31) 30
(24,31) (25,31) 52
(25,31) (24,31) 63
(25,31) (26,31) 83
(26,31) (25,31) 85
(26,31) (27,31) 52
(27,31) (26,31) 26
(27,31) (28,31) 33
(28,31) (27,31) 77
(28,31) (29,31) 71
(29,31) (28,31) 77
(29,31) (30,31) 10
(30,31) (29,31) 93
(30,31) (31,31) 88
(31,31) (30,31) 2
(31,31) (32,31) 11
(32,31) (31,31) 33
(32,31) (33,31) 83
(33,31) (32,31) 45
(33,31) (34,31) 16
(34,31) (33,31) 37
(34,31) (35,31) 49
(35,31) (34,31) 28
(35,31) (36,31) 83
(36,31) (35,31) 89
(36,31) (37,31) 65
(37,31) (36,31) 98
(37,31) (38,31) 50
(38,31) (37,31) 95
(38,31) (39,31) 32
(39,31) (38,31) 55
(39,31) (40,31) 79
(40,31) (39,31) 23
(40,31) (41,31) 53
(41,31) (40,31) 98
(41,31) (42,31) 60
(42,31) (41,31) 46
(42,31) (43,31) 39
(43,31) (42,31) 32
(43,31) (44,31) 95
(44,31) (43,31) 37
(44,31) (45,31) 35
(45,31) (44,31) 40
(45,31) (46,31) 17
(46,31) (45,31) 2
(46,31) (47,31) 46
(47,31) (46,31) 33
(47,31) (48,31) 63
(48,31) (47,31) 59
(48,31) (49,31) 87
(49,31) (48,31) 96
(49,31) (50,31) 30
(50,31) (49,31) 75
(50,31) (51,31) 63
(51,31) (50,31) 3
(51,31) (52,31) 18
(52,31) (51,31) 5
(52,31) (53,31) 10
(53,31) (52,31) 64
(53,31) (54,31) 54
(54,31) (53,31) 62
(54,31) (55,31) 97
(55,31) (54,31) 66
(55,31) (56,31) 32
(56,31) (55,31) 23
(56,31) (57,31) 61
(57,31) (56,31) 39
(57,31) (58,31) 32
(58,31) (57,31) 1
(58,31) (59,31) 88
(59,31) (58,31) 33
(59,31) (60,31) 96
(60,31) (59,31) 86
(60,31) (61,31) 37
(61,31) (60,31) 22
(61,31) (62,31) 62
(62,31) (61,31) 45
(62,31) (63,31) 3
(63,31) (62,31) 48
(63,31) (64,31) 78
(64,31) (63,31) 10
(64,31) (65,31) 13
(65,31) (64,31) 31
(65,31) (66,31) 44
(66,31) (65,31) 91
(66,31) (67,31) 52
(67,31) (66,31) 20
(67,31) (68,31) 2
(68,31) (67,31) 87
(68,31) (69,31) 30
(69,31) (68,31) 50
(69,31) (70,31) 94
(70,31) (69,31) 26
(70,31) (71,31) 19
(71,31) (70,31) 35
(71,31) (72,31) 98
(72,31) (71,31) 22
(72,31) (73,31) 63
(73,31) (72,31) 24
(73,31) (74,31) 30
(74,31) (73,31) 97
(74,31) (75,31) 26
(75,31) (74,31) 54
(75,31) (76,31) 35
(76,31) (75,31) 71
(76,31) (77,31) 12
(77,31) (76,31) 34
(77,31) (78,31) 19
(78,31) (77,31) 39
(78,31) (79,31) 2
(79,31) (78,31) 28
(79,31) (80,31) 44
(80,31) (79,31) 70
(80,31) (81,31) 15
(81,31) (80,31) 1
(81,31) (82,31) 94
(82,31) (81,31) 92
(82,31) (83,31) 96
(83,31) (82,31) 74
(83,31) (84,31) 50
(84,31) (83,31) 11
(84,31) (85,31) 61
(85,31) (84,31) 65
(85,31) (86,31) 20
(86,31) (85,31) 90
(86,31) (87,31) 52
(87,31) (86,31) 11
(87,31) (88,31) 66
(88,31) (87,31) 80
(88,31) (89,31) 17
(89,31) (88,31) 91
(89,31) (90,31) 1
(90,31) (89,31) 58
(90,31) (91,31) 69
(91,31) (90,31) 7
(91,31) (92,31) 13
(92,31) (91,31) 47
(92,31) (93,31) 37
(93,31) (92,31) 81
(93,31) (94,31) 7
(94,31) (93,31) 51
(94,31) (95,31) 99
(95,31) (94,31) 61
(95,31) (96,31) 27
(96,31) (95,31) 50
(96,31) (97,31) 27
(97,31) (96,31) 58
(97,31) (98,31) 68
(98,31) (97,31) 67
(98,31) (99,31) 7
(99,31) (98,31) 82
(99,31) (100,31) 90
(100,31) (99,31) 61
(100,31) (101,31) 29
(101,31) (100,31) 76
(101,31) (102,31) 63
(102,31) (101,31) 63
(102,31) (103,31) 94
(103,31) (102,31) 13
(103,31) (104,31) 71
(104,31) (103,31) 20
(104,31) (105,31) 28
(105,31) (104,31) 43
(105,31) (106,31) 43
(106,31) (105,31) 13
(106,31) (107,31) 22
(107,31) (106,31) 51
(107,31) (108,31) 54
(108,31) (107,31) 56
(108,31) (109,31) 64
(109,31) (108,31) 77
(109,31) (110,31) 37
(110,31) (109,31) 97
(110,31) (111,31) 42
(111,31) (110,31) 58
(111,31) (112,31) 60
(112,31) (111,31) 52
(112,31) (113,31) 50
(113,31) (112,31) 74
(113,31) (114,31) 10
(114,31) (113,31) 98
(114,31) (115,31) 42
(115,31) (114,31) 4
(115,31) (116,31) 100
(116,31) (115,31) 53
(116,31) (117,31) 32
(117,31) (116,31) 55
(117,31) (118,31) 79
(118,31) (117,31) 36
(118,31) (119,31) 80
(119,31) (118,31) 30
(119,31) (120,31) 98
(120,31) (119,31) 96
(120,31) (121,31) 88
(121,31) (120,31) 88
(121,31) (122,31) 39
(122,31) (121,31) 94
(122,31) (123,31) 4
(123,31) (122,31) 75
(123,31) (124,31) 25
(124,31) (123,31) 24
(124,31) (125,31) 17
(125,31) (124,31) 20
(125,31) (126,31) 95
(126,31) (125,31) 94
(126,31) (127,31) 56
(127,31) (126,31) 28
(127,31) (128,31) 81
(128,31) (127,31) 94
(128,31) (129,31) 40
(129,31) (128,31) 13
(129,31) (130,31) 60
(130,31) (129,31) 69
(130,31) (131,31) 88
(131,31) (130,31) 23
(131,31) (132,31) 17
(132,31) (131,31) 59
(132,31) (133,31) 55
(133,31) (132,31) 50
(133,31) (134,31) 72
(134,31) (133,31) 69
(134,31) (135,31) 67
(135,31) (134,31) 74
(135,31) (136,31) 19
(136,31) (135,31) 18
(136,31) (137,31) 25
(137,31) (136,31) 99
(137,31) (138,31) 56
(138,31) (137,31) 3
(138,31) (139,31) 7
(139,31) (138,31) 59
(139,31) (140,31) 54
(140,31) (139,31) 48
(140,31) (141,31) 16
(141,31) (140,31) 12
(141,31) (142,31) 24
(142,31) (141,31) 61
(142,31) (143,31) 12
(143,31) (142,31) 63
(143,31) (144,31) 26
(144,31) (143,31) 34
(144,31) (145,31) 60
(145,31) (144,31) 59
(145,31) (146,31) 63
(146,31) (145,31) 3
(146,31) (147,31) 53
(147,31) (146,31) 60
(147,31) (148,31) 4
(148,31) (147,31) 51
(148,31) (149,31) 82
(149,31) (148,31) 33
(149,31) (150,31) 97
(150,31) (149,31) 83
(150,31) (151,31) 57
(151,31) (150,31) 73
(151,31) (152,31) 21
(152,31) (151,31) 47
(152,31) (153,31) 55
(153,31) (152,31) 66
(153,31) (154,31) 72
(154,31) (153,31) 34
(154,31) (155,31) 19
(155,31) (154,31) 26
(155,31) (156,31) 82
(156,31) (155,31) 33
(156,31) (157,31) 36
(157,31) (156,31) 11
(157,31) (158,31) 4
(158,31) (157,31) 59
(158,31) (159,31) 26
(159,31) (158,31) 98
(159,31) (160,31) 42
(160,31) (159,31) 58
(160,31) (161,31) 28
(161,31) (160,31) 41
(161,31) (162,31) 69
(162,31) (161,31) 48
(162,31) (163,31) 65
(163,31) (162,31) 55
(163,31) (164,31) 62
(164,31) (163,31) 36
(164,31) (165,31) 85
(165,31) (164,31) 97
(165,31) (166,31) 20
(166,31) (165,31) 85
(166,31) (167,31) 64
(167,31) (166,31) 62
(167,31) (168,31) 20
(168,31) (167,31) 4
(168,31) (169,31) 49
(169,31) (168,31) 95
(169,31) (170,31) 50
(170,31) (169,31) 91
(170,31) (171,31) 17
(171,31) (170,31) 57
(171,31) (172,31) 49
(172,31) (171,31) 45
(172,31) (173,31) 90
(173,31) (172,31) 52
(173,31) (174,31) 75
(174,31) (173,31) 14
(174,31) (175,31) 39
(175,31) (174,31) 10
(175,31) (176,31) 2
(176,31) (175,31) 95
(176,31) (177,31) 78
(177,31) (176,31) 66
(177,31) (178,31) 35
(178,31) (177,31) 65
(178,31) (179,31) 29
(179,31) (178,31) 3
(179,31) (180,31) 54
(180,31) (179,31) 64
(180,31) (181,31) 4
(181,31) (180,31) 21
(181,31) (182,31) 72
(182,31) (181,31) 96
(182,31) (183,31) 71
(183,31) (182,31) 94
(183,31) (184,31) 53
(184,31) (183,31) 31
(184,31) (185,31) 80
(185,31) (184,31) 41
(185,31) (186,31) 46
(186,31) (185,31) 13
(186,31) (187,31) 24
(187,31) (186,31) 63
(187,31) (188,31) 98
(188,31) (187,31) 13
(188,31) (189,31) 14
(189,31) (188,31) 96
(189,31) (190,31) 61
(190,31) (189,31) 65
(190,31) (191,31) 66
(191,31) (190,31) 11
(191,31) (192,31) 2
(192,31) (191,31) 53
(192,31) (193,31) 31
(193,31) (192,31) 98
(193,31) (194,31) 41
(194,31) (193,31) 77
(194,31) (195,31) 48
(195,31) (194,31) 17
(195,31) (196,31) 22
(196,31) (195,31) 33
(196,31) (197,31) 70
(197,31) (196,31) 84
(197,31) (198,31) 25
(198,31) (197,31) 31
(198,31) (199,31) 75
(199,31) (198,31) 28
(199,31) (200,31) 20
(200,31) (199,31) 81
(200,31) (201,31) 80
(201,31) (200,31) 35
(201,31) (202,31) 51
(202,31) (201,31) 60
(202,31) (203,31) 68
(203,31) (202,31) 62
(203,31) (204,31) 53
(204,31) (203,31) 17
(204,31) (205,31) 64
(205,31) (204,31) 77
(205,31) (206,31) 78
(206,31) (205,31) 62
(206,31) (207,31) 87
(207,31) (206,31) 64
(207,31) (208,31) 73
(208,31) (207,31) 48
(208,31) (209,31) 59
(209,31) (208,31) 53
(209,31) (210,31) 40
(210,31) (209,31) 56
(210,31) (211,31) 99
(211,31) (210,31) 16
(211,31) (212,31) 78
(212,31) (211,31) 5
(212,31) (213,31) 12
(213,31) (212,31) 52
(213,31) (214,31) 15
(214,31) (213,31) 27
(214,31) (215,31) 79
(215,31) (214,31) 25
(215,31) (216,31) 40
(216,31) (215,31) 6
(216,31) (217,31) 20
(217,31) (216,31) 100
(217,31) (218,31) 39
(218,31) (217,31) 45
(218,31) (219,31) 81
(219,31) (218,31) 44
(219,31) (220,31) 36
(220,31) (219,31) 64
(220,31) (221,31) 59
(221,31) (220,31) 61
(221,31) (222,31) 2
(222,31) (221,31) 41
(222,31) (223,31) 94
(223,31) (222,31) 98
(223,31) (224,31) 83
(224,31) (223,31) 36
(224,31) (225,31) 25
(225,31) (224,31) 27
(225,31) (226,31) 18
(226,31) (225,31) 3
(226,31) (227,31) 76
(227,31) (226,31) 70
(227,31) (228,31) 91
(228,31) (227,31) 26
(228,31) (229,31) 42
(229,31) (228,31) 52
(229,31) (230,31) 34
(230,31) (229,31) 59
(230,31) (231,31) 11
(231,31) (230,31) 41
(231,31) (232,31) 82
(232,31) (231,31) 82
(232,31) (233,31) 58
(233,31) (232,31) 97
(233,31) (234,31) 33
(234,31) (233,31) 23
(234,31) (235,31) 36
(235,31) (234,31) 29
(235,31) (236,31) 36
(236,31) (235,31) 28
(236,31) (237,31) 16
(237,31) (236,31) 82
(237,31) (238,31) 17
(238,31) (237,31) 42
(238,31) (239,31) 52
(239,31) (238,31) 57
(239,31) (240,31) 37
(240,31) (239,31) 89
(240,31) (241,31) 11
(241,31) (240,31) 92
(241,31) (242,31) 13
(242,31) (241,31) 54
(242,31) (243,31) 85
(243,31) (242,31) 17
(243,31) (244,31) 60
(244,31) (243,31) 61
(244,31) (245,31) 99
(245,31) (244,31) 29
(245,31) (246,31) 70
(246,31) (245,31) 15
(246,31) (247,31) 55
(247,31) (246,31) 75
(247,31) (248,31) 77
(248,31) (247,31) 60
(248,31) (249,31) 56
(249,31) (248,31) 83
(249,31) (250,31) 29
(250,31) (249,31) 30
(1,32) (2,32) 48
(2,32) (1,32) 42
(2,32) (3,32) 23
(3,32) (2,32) 72
(3,32) (4,32) 43
(4,32) (3,32) 82
(4,32) (5,32) 75
(5,32) (4,32) 94
(5,32) (6,32) 96
(6,32) (5,32) 80
(6,32) (7,32) 82
(7,32) (6,32) 39
(7,32) (8,32) 63
(8,32) (7,32) 93
(8,32) (9,32) 19
(9,32) (8,32) 7
(9,32) (10,32) 53
(10,32) (9,32) 41
(10,32) (11,32) 86
(11,32) (10,32) 78
(11,32) (12,32) 9
(12,32) (11,32) 85
(12,32) (13,32) 63
(13,32) (12,32) 68
(13,32) (14,32) 8
(14,32) (13,32) 13
(14,32) (15,32) 26
(15,32) (14,32) 22
(15,32) (16,32) 67
(16,32) (15,32) 43
(16,32) (17,32) 47
(17,32) (16,32) 43
(17,32) (18,32) 10
(18,32) (17,32) 23
(18,32) (19,32) 41
(19,32) (18,32) 11
(19,32) (20,32) 84
(20,32) (19,32) 56
(20,32) (21,32) 36
(21,32) (20,32) 65
(21,32) (22,32) 95
(22,32) (21,32) 80
(22,32) (23,32) 59
(23,32) (22,32) 45
(23,32) (24,32) 89
(24,32) (23,32) 80
(24,32) (25,32) 62
(25,32) (24,32) 13
(25,32) (26,32) 37
(26,32) (25,32) 91
(26,32) (27,32) 45
(27,32) (26,32) 93
(27,32) (28,32) 50
(28,32) (27,32) 14
(28,32) (29,32) 65
(29,32) (28,32) 33
(29,32) (30,32) 29
(30,32) (29,32) 64
(30,32) (31,32) 40
(31,32) (30,32) 71
(31,32) (32,32) 39
(32,32) (31,32) 56
(32,32) (33,32) 75
(33,32) (32,32) 58
(33,32) (34,32) 80
(34,32) (33,32) 16
(34,32) (35,32) 9
(35,32) (34,32) 31
(35,32) (36,32) 59
(36,32) (35,32) 72
(36,32) (37,32) 16
(37,32) (36,32) 62
(37,32) (38,32) 11
(38,32) (37,32) 92
(38,32) (39,32) 92
(39,32) (38,32) 1
(39,32) (40,32) 19
(40,32) (39,32) 27
(40,32) (41,32) 60
(41,32) (40,32) 25
(41,32) (42,32) 12
(42,32) (41,32) 91
(42,32) (43,32) 16
(43,32) (42,32) 70
(43,32) (44,32) 91
(44,32) (43,32) 50
(44,32) (45,32) 57
(45,32) (44,32) 90
(45,32) (46,32) 26
(46,32) (45,32) 15
(46,32) (47,32) 12
(47,32) (46,32) 46
(47,32) (48,32) 87
(48,32) (47,32) 69
(48,32) (49,32) 57
(49,32) (48,32) 21
(49,32) (50,32) 72
(50,32) (49,32) 92
(50,32) (51,32) 52
(51,32) (50,32) 94
(51,32) (52,32) 51
(52,32) (51,32) 62
(52,32) (53,32) 19
(53,32) (52,32) 5
(53,32) (54,32) 18
(54,32) (53,32) 30
(54,32) (55,32) 92
(55,32) (54,32) 45
(55,32) (56,32) 100
(56,32) (55,32) 13
(56,32) (57,32) 95
(57,32) (56,32) 29
(57,32) (58,32) 98
(58,32) (57,32) 85
(58,32) (59,32) 75
(59,32) (58,32) 29
(59,32) (60,32) 28
(60,32) (59,32) 71
(60,32) (61,32) 69
(61,32) (60,32) 44
(61,32) (62,32) 7
(62,32) (61,32) 12
(62,32) (63,32) 81
(63,32) (62,32) 100
(63,32) (64,32) 41
(64,32) (63,32) 8
(64,32) (65,32) 13
(65,32) (64,32) 19
(65,32) (66,32) 81
(66,32) (65,32) 4
(66,32) (67,32) 78
(67,32) (66,32) 45
(67,32) (68,32) 57
(68,32) (67,32) 43
(68,32) (69,32) 77
(69,32) (68,32) 47
(69,32) (70,32) 67
(70,32) (69,32) 8
(70,32) (71,32) 8
(71,32) (70,32) 74
(71,32) (72,32) 87
(72,32) (71,32) 90
(72,32) (73,32) 29
(73,32) (72,32) 32
(73,32) (74,32) 11
(74,32) (73,32) 36
(74,32) (75,32) 19
(75,32) (74,32) 17
(75,32) (76,32) 48
(76,32) (75,32) 68
(76,32) (77,32) 82
(77,32) (76,32) 30
(77,32) (78,32) 29
(78,32) (77,32) 3
(78,32) (79,32) 32
(79,32) (78,32) 42
(79,32) (80,32) 55
(80,32) (79,32) 57
(80,32) (81,32) 3
(81,32) (80,32) 53
(81,32) (82,32) 8
(82,32) (81,32) 15
(82,32) (83,32) 49
(83,32) (82,32) 56
(83,32) (84,32) 73
(84,32) (83,32) 85
(84,32) (85,32) 27
(85,32) (84,32) 15
(85,32) (86,32) 62
(86,32) (85,32) 70
(86,32) (87,32) 55
(87,32) (86,32) 9
(87,32) (88,32) 53
(88,32) (87,32) 82
(88,32) (89,32) 88
(89,32) (88,32) 59
(89,32) (90,32) 64
(90,32) (89,32) 69
(90,32) (91,32) 32
(91,32) (90,32) 28
(91,32) (92,32) 52
(92,32) (91,32) 1
(92,32) (93,32) 52
(93,32) (92,32) 81
(93,32) (94,32) 87
(94,32) (93,32) 38
(94,32) (95,32) 32
(95,32) (94,32) 86
(95,32) (96,32) 33
(96,32) (95,32) 6
(96,32) (97,32) 71
(97,32) (96,32) 97
(97,32) (98,32) 47
(98,32) (97,32) 10
(98,32) (99,32) 52
(99,32) (98,32) 19
(99,32) (100,32) 91
(100,32) (99,32) 38
(100,32) (101,32) 31
(101,32) (100,32) 53
(101,32) (102,32) 84
(102,32) (101,32) 37
(102,32) (103,32) 25
(103,32) (102,32) 40
(103,32) (104,32) 21
(104,32) (103,32) 46
(104,32) (105,32) 70
(105,32) (104,32) 93
(105,32) (106,32) 88
(106,32) (105,32) 47
(106,32) (107,32) 13
(107,32) (106,32) 81
(107,32) (108,32) 85
(108,32) (107,32) 63
(108,32) (109,32) 23
(109,32) (108,32) 72
(109,32) (110,32) 46
(110,32) (109,32) 95
(110,32) (111,32) 42
(111,32) (110,32) 73
(111,32) (112,32) 89
(112,32) (111,32) 73
(112,32) (113,32) 49
(113,32) (112,32) 34
(113,32) (114,32) 48
(114,32) (113,32) 49
(114,32) (115,32) 41
(115,32) (114,32) 34
(115,32) (116,32) 90
(116,32) (115,32) 89
(116,32) (117,32) 6
(117,32) (116,32) 38
(117,32) (118,32) 68
(118,32) (117,32) 57
(118,32) (119,32) 68
(119,32) (118,32) 24
(119,32) (120,32) 53
(120,32) (119,32) 76
(120,32) (121,32) 37
(121,32) (120,32) 95
(121,32) (122,32) 47
(122,32) (121,32) 47
(122,32) (123,32) 95
(123,32) (122,32) 11
(123,32) (124,32) 24
(124,32) (123,32) 80
(124,32) (125,32) 28
(125,32) (124,32) 32
(125,32) (126,32) 56
(126,32) (125,32) 35
(126,32) (127,32) 34
(127,32) (126,32) 51
(127,32) (128,32) 58
(128,32) (127,32) 68
(128,32) (129,32) 26
(129,32) (128,32) 13
(129,32) (130,32) 39
(130,32) (129,32) 32
(130,32) (131,32) 44
(131,32) (130,32) 45
(131,32) (132,32) 28
(132,32) (131,32) 70
(132,32) (133,32) 24
(133,32) (132,32) 41
(133,32) (134,32) 38
(134,32) (133,32) 78
(134,32) (135,32) 81
(135,32) (134,32) 69
(135,32) (136,32) 51
(136,32) (135,32) 34
(136,32) (137,32) 28
(137,32) (136,32) 24
(137,32) (138,32) 77
(138,32) (137,32) 81
(138,32) (139,32) 49
(139,32) (138,32) 63
(139,32) (140,32) 52
(140,32) (139,32) 2
(140,32) (141,32) 57
(141,32) (140,32) 44
(141,32) (142,32) 79
(142,32) (141,32) 73
(142,32) (143,32) 23
(143,32) (142,32) 68
(143,32) (144,32) 31
(144,32) (143,32) 5
(144,32) (145,32) 24
(145,32) (144,32) 93
(145,32) (146,32) 42
(146,32) (145,32) 6
(146,32) (147,32) 50
(147,32) (146,32) 4
(147,32) (148,32) 35
(148,32) (147,32) 29
(148,32) (149,32) 46
(149,32) (148,32) 3
(149,32) (150,32) 91
(150,32) (149,32) 75
(150,32) (151,32) 58
(151,32) (150,32) 71
(151,32) (152,32) 88
(152,32) (151,32) 47
(152,32) (153,32) 54
(153,32) (152,32) 100
(153,32) (154,32) 83
(154,32) (153,32) 53
(154,32) (155,32) 4
(155,32) (154,32) 98
(155,32) (156,32) 19
(156,32) (155,32) 24
(156,32) (157,32) 87
(157,32) (156,32) 88
(157,32) (158,32) 22
(158,32) (157,32) 86
(158,32) (159,32) 5
(159,32) (158,32) 28
(159,32) (160,32) 21
(160,32) (159,32) 87
(160,32) (161,32) 100
(161,32) (160,32) 19
(161,32) (162,32) 91
(162,32) (161,32) 56
(162,32) (163,32) 43
(163,32) (162,32) 7
(163,32) (164,32) 7
(164,32) (163,32) 19
(164,32) (165,32) 54
(165,32) (164,32) 35
(165,32) (166,32) 86
(166,32) (165,32) 41
(166,32) (167,32) 19
(167,32) (166,32) 69
(167,32) (168,32) 40
(168,32) (167,32) 35
(168,32) (169,32) 17
(169,32) (168,32) 56
(169,32) (170,32) 32
(170,32) (169,32) 70
(170,32) (171,32) 51
(171,32) (170,32) 38
(171,32) (172,32) 31
(172,32) (171,32) 86
(172,32) (173,32) 59
(173,32) (172,32) 49
(173,32) (174,32) 50
(174,32) (173,32) 33
(174,32) (175,32) 17
(175,32) (174,32) 70
(175,32) (176,32) 36
(176,32) (175,32) 2
(176,32) (177,32) 50
(177,32) (176,32) 70
(177,32) (178,32) 41
(178,32) (177,32) 17
(178,32) (179,32) 22
(179,32) (178,32) 1
(179,32) (180,32) 6
(180,32) (179,32) 2
(180,32) (181,32) 70
(181,32) (180,32) 9
(181,32) (182,32) 87
(182,32) (181,32) 87
(182,32) (183,32) 40
(183,32) (182,32) 29
(183,32) (184,32) 75
(184,32) (183,32) 34
(184,32) (185,32) 96
(185,32) (184,32) 75
(185,32) (186,32) 28
(186,32) (185,32) 76
(186,32) (187,32) 43
(187,32) (186,32) 4
(187,32) (188,32) 38
(188,32) (187,32) 68
(188,32) (189,32) 67
(189,32) (188,32) 50
(189,32) (190,32) 50
(190,32) (189,32) 60
(190,32) (191,32) 95
(191,32) (190,32) 40
(191,32) (192,32) 11
(192,32) (191,32) 38
(192,32) (193,32) 47
(193,32) (192,32) 86
(193,32) (194,32) 69
(194,32) (193,32) 26
(194,32) (195,32) 27
(195,32) (194,32) 100
(195,32) (196,32) 90
(196,32) (195,32) 100
(196,32) (197,32) 44
(197,32) (196,32) 14
(197,32) (198,32) 58
(198,32) (197,32) 70
(198,32) (199,32) 55
(199,32) (198,32) 90
(199,32) (200,32) 92
(200,32) (199,32) 65
(200,32) (201,32) 87
(201,32) (200,32) 30
(201,32) (202,32) 72
(202,32) (201,32) 17
(202,32) (203,32) 91
(203,32) (202,32) 72
(203,32) (204,32) 56
(204,32) (203,32) 54
(204,32) (205,32) 13
(205,32) (204,32) 12
(205,32) (206,32) 78
(206,32) (205,32) 69
(206,32) (207,32) 46
(207,32) (206,32) 5
(207,32) (208,32) 43
(208,32) (207,32) 12
(208,32) (209,32) 5
(209,32) (208,32) 80
(209,32) (210,32) 42
(210,32) (209,32) 39
(210,32) (211,32) 88
(211,32) (210,32) 86
(211,32) (212,32) 68
(212,32) (211,32) 28
(212,32) (213,32) 9
(213,32) (212,32) 37
(213,32) (214,32) 12
(214,32) (213,32) 2
(214,32) (215,32) 71
(215,32) (214,32) 11
(215,32) (216,32) 33
(216,32) (215,32) 62
(216,32) (217,32) 82
(217,32) (216,32) 12
(217,32) (218,32) 55
(218,32) (217,32) 95
(218,32) (219,32) 32
(219,32) (218,32) 13
(219,32) (220,32) 83
(220,32) (219,32) 48
(220,32) (221,32) 55
(221,32) (220,32) 18
(221,32) (222,32) 54
(222,32) (221,32) 68
(222,32) (223,32) 39
(223,32) (222,32) 48
(223,32) (224,32) 53
(224,32) (223,32) 14
(224,32) (225,32) 61
(225,32) (224,32) 23
(225,32) (226,32) 56
(226,32) (225,32) 59
(226,32) (227,32) 34
(227,32) (226,32) 60
(227,32) (228,32) 40
(228,32) (227,32) 90
(228,32) (229,32) 6
(229,32) (228,32) 87
(229,32) (230,32) 12
(230,32) (229,32) 50
(230,32) (231,32) 18
(231,32) (230,32) 22
(231,32) (232,32) 20
(232,32) (231,32) 55
(232,32) (233,32) 61
(233,32) (232,32) 89
(233,32) (234,32) 37
(234,32) (233,32) 19
(234,32) (235,32) 90
(235,32) (234,32) 81
(235,32) (236,32) 29
(236,32) (235,32) 51
(236,32) (237,32) 31
(237,32) (236,32) 32
(237,32) (238,32) 90
(238,32) (237,32) 47
(238,32) (239,32) 5
(239,32) (238,32) 10
(239,32) (240,32) 98
(240,32) (239,32) 10
(240,32) (241,32) 72
(241,32) (240,32) 64
(241,32) (242,32) 43
(242,32) (241,32) 51
(242,32) (243,32) 83
(243,32) (242,32) 43
(243,32) (244,32) 90
(244,32) (243,32) 10
(244,32) (245,32) 74
(245,32) (244,32) 79
(245,32) (246,32) 26
(246,32) (245,32) 88
(246,32) (247,32) 12
(247,32) (246,32) 9
(247,32) (248,32) 1
(248,32) (247,32) 43
(248,32) (249,32) 87
(249,32) (248,32) 78
(249,32) (250,32) 6
(250,32) (249,32) 64
(1,33) (2,33) 40
(2,33) (1,33) 51
(2,33) (3,33) 71
(3,33) (2,33) 50
(3,33) (4,33) 27
(4,33) (3,33) 59
(4,33) (5,33) 67
(5,33) (4,33) 20
(5,33) (6,33) 80
(6,33) (5,33) 64
(6,33) (7,33) 41
(7,33) (6,33) 71
(7,33) (8,33) 4
(8,33) (7,33) 74
(8,33) (9,33) 67
(9,33) (8,33) 87
(9,33) (10,33) 39
(10,33) (9,33) 53
(10,33) (11,33) 86
(11,33) (10,33) 16
(11,33) (12,33) 84
(12,33) (11,33) 50
(12,33) (13,33) 91
(13,33) (12,33) 49
(13,33) (14,33) 98
(14,33) (13,33) 29
(14,33) (15,33) 34
(15,33) (14,33) 34
(15,33) (16,33) 90
(16,33) (15,33) 38
(16,33) (17,33) 43
(17,33) (16,33) 35
(17,33) (18,33) 34
(18,33) (17,33) 82
(18,33) (19,33) 61
(19,33) (18,33) 9
(19,33) (20,33) 5
(20,33) (19,33) 50
(20,33) (21,33) 92
(21,33) (20,33) 51
(21,33) (22,33) 98
(22,33) (21,33) 76
(22,33) (23,33) 37
(23,33) (22,33) 9
(23,33) (24,33) 31
(24,33) (23,33) 73
(24,33) (25,33) 13
(25,33) (24,33) 22
(25,33) (26,33) 53
(26,33) (25,33) 55
(26,33) (27,33) 15
(27,33) (26,33) 13
(27,33) (28,33) 6
(28,33) (27,33) 59
(28,33) (29,33) 13
(29,33) (28,33) 16
(29,33) (30,33) 20
(30,33) (29,33) 46
(30,33) (31,33) 41
(31,33) (30,33) 84
(31,33) (32,33) 61
(32,33) (31,33) 14
(32,33) (33,33) 27
(33,33) (32,33) 80
(33,33) (34,33) 33
(34,33) (33,33) 68
(34,33) (35,33) 47
(35,33) (34,33) 72
(35,33) (36,33) 95
(36,33) (35,33) 18
(36,33) (37,33) 62
(37,33) (36,33) 53
(37,33) (38,33) 48
(38,33) (37,33) 67
(38,33) (39,33) 41
(39,33) (38,33) 80
(39,33) (40,33) 83
(40,33) (39,33) 78
(40,33) (41,33) 32
(41,33) (40,33) 49
(41,33) (42,33) 14
(42,33) (41,33) 29
(42,33) (43,33) 90
(43,33) (42,33) 56
(43,33) (44,33) 34
(44,33) (43,33) 58
(44,33) (45,33) 2
(45,33) (44,33) 91
(45,33) (46,33) 53
(46,33) (45,33) 88
(46,33) (47,33) 80
(47,33) (46,33) 77
(47,33) (48,33) 4
(48,33) (47,33) 21
(48,33) (49,33) 78
(49,33) (48,33) 78
(49,33) (50,33) 41
(50,33) (49,33) 11
(50,33) (51,33) 12
(51,33) (50,33) 83
(51,33) (52,33) 43
(52,33) (51,33) 30
(52,33) (53,33) 48
(53,33) (52,33) 54
(53,33) (54,33) 29
(54,33) (53,33) 93
(54,33) (55,33) 42
(55,33) (54,33) 57
(55,33) (56,33) 38
